,True,Pred
2140,1,2
2141,1,2
2142,3,3
2143,0,1
2144,0,1
2145,1,2
2146,1,2
2147,2,3
2148,0,1
2149,1,2
2150,2,3
2151,1,2
2152,0,1
2153,1,2
2154,1,2
2155,1,2
2156,1,2
2157,0,1
2158,0,1
2159,0,1
2160,0,1
2161,1,2
2162,1,2
2163,1,2
2164,1,2
2165,0,1
2166,1,2
2167,0,1
2168,0,1
2169,1,2
2170,1,2
2171,0,1
2172,1,2
2173,1,2
2174,0,1
2175,1,2
2176,0,1
2177,0,1
2178,0,1
2179,2,3
2180,1,2
2181,0,1
2182,1,2
2183,0,1
2184,1,2
2185,1,2
2186,3,3
2187,2,3
2188,1,2
2189,0,1
2190,1,2
2191,0,1
2192,3,3
2193,1,2
2194,0,1
2195,1,2
2196,1,2
2197,1,2
2198,1,2
2199,0,1
2200,0,1
2201,1,2
2202,0,1
2203,1,2
2204,0,1
2205,0,1
2206,0,1
2207,0,1
2208,0,1
2209,0,1
2210,1,2
2211,1,2
2212,1,2
2213,1,2
2214,0,1
2215,1,2
2216,1,2
2217,1,2
2218,1,2
2219,1,2
2220,0,1
2221,0,1
2222,1,2
2223,1,2
2224,0,1
2225,0,1
2226,1,2
2227,1,2
2228,2,3
2229,0,1
2230,1,2
2231,0,1
2232,1,2
2233,0,1
2234,1,2
2235,0,1
2236,0,1
2237,1,2
2238,1,2
2239,1,2
2240,0,1
2241,0,1
2242,1,2
2243,1,2
2244,0,1
2245,3,3
2246,0,1
2247,2,3
2248,1,2
2249,0,1
2250,1,2
2251,0,1
2252,1,2
2253,0,1
2254,0,1
2255,1,2
2256,3,3
2257,1,2
2258,0,1
2259,0,1
2260,1,2
2261,0,1
2262,0,1
2263,0,1
2264,1,2
2265,1,2
2266,1,2
2267,1,2
2268,1,2
2269,1,2
2270,1,2
2271,0,1
2272,2,3
2273,1,2
2274,1,2
2275,1,2
2276,1,2
2277,3,3
2278,0,1
2279,0,1
2280,1,2
2281,2,3
2282,0,1
2283,1,2
2284,2,3
2285,0,1
2286,1,2
2287,0,1
2288,0,1
2289,0,1
2290,0,1
2291,1,2
2292,0,1
2293,1,2
2294,1,2
2295,0,1
2296,0,1
2297,0,1
2298,1,2
2299,0,1
2300,1,2
2301,0,1
2302,0,1
2303,0,1
2304,1,2
2305,1,2
2306,0,1
2307,0,1
2308,1,2
2309,0,1
2310,1,2
2311,1,2
2312,0,1
2313,0,1
2314,0,1
2315,0,1
2316,1,2
2317,1,2
2318,1,2
2319,0,1
2320,1,2
2321,1,2
2322,0,1
2323,0,1
2324,1,2
2325,1,2
2326,0,1
2327,1,2
2328,0,1
2329,1,2
2330,0,1
2331,1,2
2332,0,1
2333,1,2
2334,1,2
2335,0,1
2336,0,1
2337,0,1
2338,1,2
2339,0,1
2340,0,1
2341,0,1
2342,0,1
2343,0,1
2344,0,1
2345,1,2
2346,0,1
2347,1,2
2348,1,2
2349,0,1
2350,1,2
2351,0,1
2352,3,3
2353,0,1
2354,1,2
2355,1,2
2356,3,3
2357,0,1
2358,1,2
2359,0,1
2360,0,1
2361,1,2
2362,0,1
2363,1,2
2364,2,3
2365,0,1
2366,1,2
2367,1,2
2368,1,2
2369,0,1
2370,0,1
2371,0,1
2372,1,2
2373,1,2
2374,1,2
2375,0,1
2376,0,1
2377,3,3
2378,1,2
2379,1,2
2380,0,1
2381,0,1
2382,0,1
2383,0,1
2384,0,1
2385,1,2
2386,1,2
2387,0,1
2388,1,2
2389,1,2
2390,2,3
2391,1,2
2392,0,1
2393,2,3
2394,0,1
2395,1,2
2396,0,1
2397,1,2
2398,3,3
2399,1,2
2400,1,2
2401,1,2
2402,0,1
2403,1,2
2404,1,2
2405,1,2
2406,0,1
2407,1,2
2408,1,2
2409,1,2
2410,0,1
2411,0,1
2412,0,1
2413,1,2
2414,0,1
2415,1,2
2416,1,2
2417,0,1
2418,0,1
2419,1,2
2420,0,1
2421,0,1
2422,2,3
2423,2,3
2424,0,1
2425,0,1
2426,1,2
2427,0,1
2428,1,2
2429,0,1
2430,1,2
2431,1,2
2432,0,1
2433,1,2
2434,0,1
2435,3,3
2436,1,2
2437,1,2
2438,1,2
2439,1,2
2440,0,1
2441,1,2
2442,0,1
2443,0,1
2444,1,2
2445,1,2
2446,0,1
2447,0,1
2448,0,1
2449,0,1
2450,3,3
2451,0,1
2452,0,1
2453,0,1
2454,1,2
2455,1,2
2456,0,1
2457,0,1
2458,0,1
2459,0,1
2460,0,1
2461,0,1
2462,0,1
2463,0,1
2464,1,2
2465,0,1
2466,0,1
2467,1,2
2468,0,1
2469,1,2
2470,1,2
2471,1,2
2472,1,2
2473,1,2
2474,0,1
2475,1,2
2476,0,1
2477,1,2
2478,1,2
2479,3,3
2480,3,3
2481,0,1
2482,1,2
2483,0,1
2484,1,2
2485,0,1
2486,1,2
2487,0,1
2488,0,1
2489,0,1
2490,1,2
2491,0,1
2492,0,1
2493,1,2
2494,2,3
2495,1,2
2496,0,1
2497,0,1
2498,1,2
2499,1,2
