"","cond_A_cell1","cond_A_cell2","cond_A_cell3","cond_A_cell4","cond_A_cell5","cond_A_cell6","cond_A_cell7","cond_A_cell8","cond_A_cell9","cond_A_cell10","cond_A_cell11","cond_A_cell12","cond_A_cell13","cond_A_cell14","cond_A_cell15","cond_A_cell16","cond_A_cell17","cond_A_cell18","cond_A_cell19","cond_A_cell20","cond_A_cell21","cond_A_cell22","cond_A_cell23","cond_A_cell24","cond_A_cell25","cond_A_cell26","cond_A_cell27","cond_A_cell28","cond_A_cell29","cond_A_cell30","cond_A_cell31","cond_A_cell32","cond_A_cell33","cond_A_cell34","cond_A_cell35","cond_A_cell36","cond_A_cell37","cond_A_cell38","cond_A_cell39","cond_A_cell40","cond_A_cell41","cond_A_cell42","cond_A_cell43","cond_A_cell44","cond_A_cell45","cond_A_cell46","cond_B_cell1","cond_B_cell2","cond_B_cell3","cond_B_cell4","cond_B_cell5","cond_B_cell6","cond_B_cell7","cond_B_cell8","cond_B_cell9","cond_B_cell10","cond_B_cell11","cond_B_cell12","cond_B_cell13","cond_B_cell14","cond_B_cell15","cond_B_cell16","cond_B_cell17","cond_B_cell18","cond_B_cell19","cond_B_cell20","cond_B_cell21","cond_B_cell22","cond_B_cell23","cond_B_cell24","cond_B_cell25","cond_B_cell26","cond_B_cell27","cond_B_cell28","cond_B_cell29","cond_B_cell30","cond_B_cell31","cond_B_cell32","cond_B_cell33","cond_B_cell34","cond_B_cell35","cond_B_cell36","cond_B_cell37","cond_B_cell38","cond_B_cell39","cond_B_cell40","cond_B_cell41","cond_B_cell42","cond_B_cell43","cond_B_cell44","cond_B_cell45","cond_B_cell46","cond_B_cell47","cond_B_cell48","cond_B_cell49","cond_B_cell50","cond_B_cell51","cond_C_cell1","cond_C_cell2","cond_C_cell3","cond_C_cell4","cond_C_cell5","cond_C_cell6","cond_C_cell7","cond_C_cell8","cond_C_cell9","cond_C_cell10","cond_C_cell11","cond_C_cell12","cond_C_cell13","cond_C_cell14","cond_C_cell15","cond_C_cell16","cond_C_cell17","cond_C_cell18","cond_C_cell19","cond_C_cell20","cond_C_cell21","cond_C_cell22","cond_C_cell23","cond_C_cell24","cond_C_cell25","cond_C_cell26","cond_C_cell27","cond_C_cell28","cond_C_cell29","cond_C_cell30","cond_C_cell31","cond_C_cell32","cond_C_cell33","cond_D_cell1","cond_D_cell2","cond_D_cell3","cond_D_cell4","cond_D_cell5","cond_D_cell6","cond_D_cell7","cond_D_cell8","cond_D_cell9","cond_D_cell10","cond_D_cell11","cond_D_cell12","cond_D_cell13","cond_D_cell14","cond_D_cell15","cond_D_cell16","cond_D_cell17","cond_D_cell18","cond_D_cell19","cond_D_cell20","cond_D_cell21","cond_D_cell22","cond_D_cell23","cond_D_cell24","cond_D_cell25","cond_D_cell26","cond_D_cell27","cond_D_cell28","cond_D_cell29","cond_D_cell30","cond_D_cell31","cond_D_cell32","cond_D_cell33","cond_D_cell34","cond_D_cell35","cond_D_cell36","cond_D_cell37","cond_D_cell38","cond_D_cell39","cond_D_cell40","cond_D_cell41","cond_D_cell42","cond_D_cell43","cond_D_cell44","cond_D_cell45","cond_D_cell46","cond_D_cell47","cond_D_cell48","cond_D_cell49","cond_D_cell50","cond_D_cell51","cond_D_cell52","cond_D_cell53","cond_D_cell54","cond_D_cell55","cond_D_cell56","cond_D_cell57","cond_D_cell58","cond_D_cell59","cond_D_cell60","cond_D_cell61","cond_D_cell62","cond_D_cell63","cond_D_cell64","cond_D_cell65","cond_D_cell66","cond_D_cell67","cond_D_cell68","cond_D_cell69","cond_D_cell70","cond_D_cell71","cond_D_cell72","cond_D_cell73","cond_D_cell74","cond_D_cell75","cond_D_cell76","cond_D_cell77","cond_D_cell78","cond_D_cell79","cond_D_cell80","cond_D_cell81","cond_D_cell82","cond_D_cell83","cond_D_cell84","cond_D_cell85","cond_D_cell86","cond_E_cell1","cond_E_cell2","cond_E_cell3","cond_E_cell4","cond_E_cell5","cond_E_cell6","cond_E_cell7","cond_E_cell8","cond_E_cell9","cond_E_cell10","cond_E_cell11","cond_E_cell12","cond_E_cell13","cond_E_cell14","cond_E_cell15","cond_E_cell16","cond_E_cell17","cond_E_cell18","cond_E_cell19","cond_E_cell20","cond_E_cell21","cond_E_cell22","cond_E_cell23","cond_E_cell24","cond_E_cell25","cond_E_cell26","cond_E_cell27","cond_E_cell28","cond_E_cell29","cond_E_cell30","cond_E_cell31","cond_E_cell32","cond_E_cell33","cond_E_cell34","cond_E_cell35","cond_E_cell36","cond_E_cell37","cond_E_cell38","cond_E_cell39","cond_E_cell40","cond_E_cell41","cond_E_cell42","cond_E_cell43","cond_E_cell44","cond_E_cell45","cond_E_cell46","cond_E_cell47","cond_E_cell48","cond_E_cell49","cond_E_cell50","cond_E_cell51","cond_E_cell52","cond_E_cell53","cond_E_cell54","cond_E_cell55","cond_E_cell56","cond_E_cell57","cond_E_cell58","cond_E_cell59","cond_E_cell60","cond_E_cell61","cond_E_cell62","cond_E_cell63","cond_E_cell64","cond_E_cell65","cond_E_cell66","cond_E_cell67","cond_E_cell68","cond_E_cell69","cond_F_cell1","cond_F_cell2","cond_F_cell3","cond_F_cell4","cond_F_cell5","cond_F_cell6","cond_F_cell7","cond_F_cell8","cond_F_cell9","cond_F_cell10","cond_F_cell11","cond_F_cell12","cond_F_cell13","cond_F_cell14","cond_F_cell15","cond_F_cell16","cond_F_cell17","cond_F_cell18","cond_F_cell19","cond_F_cell20","cond_F_cell21","cond_F_cell22","cond_F_cell23","cond_F_cell24","cond_F_cell25","cond_F_cell26","cond_F_cell27","cond_F_cell28","cond_F_cell29","cond_F_cell30","cond_F_cell31","cond_F_cell32","cond_F_cell33","cond_F_cell34","cond_F_cell35","cond_F_cell36","cond_F_cell37","cond_F_cell38","cond_F_cell39","cond_F_cell40","cond_F_cell41","cond_F_cell42","cond_F_cell43","cond_F_cell44","cond_F_cell45","cond_F_cell46","cond_F_cell47","cond_F_cell48","cond_F_cell49","cond_F_cell50","cond_F_cell51","cond_F_cell52","cond_F_cell53","cond_F_cell54","cond_F_cell55","cond_F_cell56","cond_F_cell57","cond_F_cell58","cond_F_cell59","cond_F_cell60","cond_F_cell61","cond_F_cell62","cond_F_cell63","cond_F_cell64","cond_F_cell65","cond_F_cell66","cond_F_cell67","cond_F_cell68","cond_F_cell69","cond_F_cell70","cond_F_cell71","cond_F_cell72","cond_F_cell73","cond_F_cell74","cond_F_cell75","cond_F_cell76","cond_F_cell77","cond_F_cell78","cond_F_cell79","cond_F_cell80","cond_F_cell81","cond_F_cell82","cond_F_cell83","cond_F_cell84","cond_F_cell85","cond_F_cell86","cond_F_cell87","cond_F_cell88","cond_F_cell89","cond_F_cell90","cond_F_cell91","cond_F_cell92","cond_F_cell93","cond_F_cell94"
"gene_694",10,175,0,0,0,2,163,0,0,0,42,141,0,0,363,0,0,358,162,196,52,0,2,144,1879,633,620,530,0,666,243,0,0,0,0,101,1,196,0,0,21,23,1864,58,289,2410,0,432,0,586,273,0,0,3129,0,0,0,0,108,0,0,0,0,93,355,264,0,209,0,0,0,0,0,0,0,0,0,0,26,0,0,0,27,0,283,55,88,43,520,0,0,0,134,0,0,0,410,0,0,1,7,8,2,57,0,4,0,710,1195,0,1,0,0,2,274,0,0,203,1,5,1,35,0,184,0,1,1365,51,0,0,12,0,86,0,2,0,0,0,0,0,0,0,106,0,8,34,0,296,29,6,0,2,1,0,0,0,0,4,394,0,0,0,114,6,0,0,2,0,203,6,0,2,0,2,1,0,0,137,0,110,2,0,0,0,0,1,156,14,0,0,112,3,0,0,0,29,0,6,0,0,1,0,5,26,0,0,0,0,0,0,310,0,0,153,73,0,0,0,0,0,1,0,0,121,1153,0,852,11,0,0,0,0,39,1464,0,0,0,0,0,0,13,37,0,0,18,0,9,28,0,1,0,0,0,0,20,0,0,0,160,0,0,0,0,0,0,459,0,33,0,40,1,0,0,0,0,0,0,7,217,0,549,0,0,35,7,0,0,1,0,0,0,0,82,0,0,0,603,0,0,67,0,98,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,5,67,0,0,1372,4,0,0,1,0,0,2,0,0,0,94,1178,0,0,1,0,0,0,0,0,1387,15,1,3,0,0,41,0,0,0,0,0,18,0,0,0,33,0,0,0,0,0,11,363,0,0,0,0,0,15,0,53,0
"gene_695",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,11,67,1,393,480,1077,7,14,0,107,0,7,0,0,3,0,0,0,1,1,0,0,0,198,23,24,299,0,0,130,6,0,16,0,3,0,0,1058,0,0,0,0,0,90,0,0,0,1,3,3102,898,0,0,0,0,0,1,0,406,7788,858,0,56,0,0,0,0,2465,0,0,531,154,3621,0,0,16,0,0,0,13,0,0,633,1038,5173,17281,244,236,2763,2538,1296,738,535,592,473,3593,4474,2273,1105,339,9733,7908,1216,2683,673,1811,644,3159,4034,2669,146,1551,999,3937,1807,519,1938,521,64,19395,3309,3751,1411,6476,408,249,1534,106,1931,3471,129,1344,1433,1267,1735,1635,12,2495,8498,1618,1360,3083,564,75,2742,387,4396,3014,24,134,457,5984,50,1970,2695,7753,1185,782,6547,864,819,213,2104,11315,443,437,1009,1290,294,47,5,477,1086,879,1839,2384,677,338,2,206,8914,930,0,670,271,3738,2036,12,3816,92,807,672,190,371,849,113,830,0,11,3899,73,74,386,58,1865,3116,26,408,33,174,934,6,2,10,10,0,1360,8587,314,687,22,165,864,5707,60,4,33,0,253,468,3454,875,60,5704,0,546,139,0,2963,14,2134,157,1,5,6472,234,119,1,2,0,2127,17,0,1021,4150,401,1416,578,9,317,107,0,12260,2,32,313,7299,18,1167,7585,3200,1,139,6467,973,5668,5270,5725,5,8683,13,273,3423,215,10,1,1,2,835,7,0,9413,21,0,2,53,1906,176,10797,375,32,6,2413,150,524,0,0,0,50,2479,93,555,684,143,169,9,565,1507,224,240,4768,186,6851,1691,2,8,3471,0,9605,2200,144
"gene_696",0,0,0,0,0,0,0,0,14,0,0,7434,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,5,0,0,0,0,0,0,56,0,126,0,2028,0,0,0,0,0,0,53,1702,0,109,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,6487,0,0,0,2366,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,2,0,0,0,0,940,0,0,0,0,1,0,0,4028,48,0,0,0,0,66,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene_697",0,0,0,258,0,663,10,0,0,0,6,0,0,7,0,0,735,6,0,0,0,775,0,0,6,3,0,174,0,1,0,33,0,28,0,0,0,79,57,0,0,2,79,0,0,0,0,83,0,10,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,20,16,0,0,0,0,0,1,0,0,15,0,0,0,19,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,83,0,0,0,0,0,0,0,0,0,28,0,6,16,0,9,84,0,0,0,1,0,0,468,0,0,119,0,0,0,4,0,0,9,317,4,0,714,0,0,0,0,0,0,0,0,48,0,35,0,55,0,6,0,1,236,20,0,0,0,18,11,0,238,1,61,19,92,0,1011,4,72,0,0,0,0,0,102,0,0,129,0,0,0,0,16,0,1287,0,0,0,0,0,7,3,0,0,0,15,148,0,59,0,346,0,0,0,21,0,0,785,242,0,81,0,0,0,0,7,0,2,0,0,290,0,0,0,0,287,0,0,112,0,0,0,0,0,7,85,2,15,0,10330,0,0,0,0,4,0,0,0,20,0,0,171,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"gene_698",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,152,0,0,0,0,0,0,0,0,3,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,203,109,2193,0,492,81,0,0,1,83,0,0,0,6,443,0,1980,592,359,30,1,0,704,1,125,0,0,0,157,94,0,0,4,0,0,0,538,169,461,59,305,0,1,2078,578,51,695,0,20,1207,0,3007,0,149,42,0,153,54,2,859,0,148,0,402,135,16,140,0,809,0,0,0,0,48,0,1036,1023,154,0,38,0,300,1,318,415,546,431,0,1335,0,91,0,11,0,2,1213,0,17,39,0,0,0,0,771,5,2,457,1,565,16,5048,1,7,732,0,0,165,2,1819,1882,4,6,0,46,0,0,0,1250,1778,1,792,307,0,90,0,0,0,0,1538,0,417,784,0,165,0,0,0,4,0,729,14,0,0,0,275,0,46,0,0,1156,0,3866,0,0,0,0,0,0,0,0,0,0,1,0,6,2755,0,0,28,0,0,0,0,415,1993,13277,0,0,0,0,0,6095,0,5866,0,0,126,1,0,0,0,0,63,20,283,3150,0,5,1858,27,0,256,1,0,0,68,9539,0,23,0,1824,2,95,806,0,0,0,1269,0,378,0,0,0,410,530,0,0,351,2042,0,0,0,0,0,0
"gene_699",445,949,0,926,3,0,165,60,147,0,1028,3901,0,5,537,0,409,0,3,62,0,505,35,413,0,12,0,13,0,0,1281,3,0,1,0,138,1,24,57,51,0,1597,19,2203,38,1235,1,0,1271,1,3683,1,0,0,17123,9398,12,3,12057,6,514,0,421,74,2,0,25,14969,61,1046,77,3777,0,6,227,23,2,7175,3,817,1,0,25796,0,0,497,0,303,1357,0,0,0,3427,21,95,847,0,1482,391,3108,24006,21180,33,0,102,0,6827,291,26,3022,9502,6856,5915,8618,9125,4634,7,0,689,97,1,2082,970,0,0,472,6214,1037,213,451,102,0,11,0,232,3,1,9,1,28,1,2017,11,109,0,90,636,0,30,21,537,0,36,33,0,9,0,0,282,95,0,3534,0,44,0,0,54,2,23348,5,43,0,0,0,9,0,0,0,0,5,0,0,4,0,0,0,1739,0,3507,6,930,0,1,0,0,0,0,0,933,610,83,394,0,0,0,0,589,75,8,0,27,293,0,1,157,26,20,3384,0,16,0,0,335,2930,34,0,0,1,0,92,0,148,500,0,111,33,7,11445,0,179,379,44,283,0,5388,20,1182,284,2,0,9,0,0,0,0,0,3245,1284,52,6,772,0,0,5,0,1055,0,0,0,0,6233,0,648,0,0,19,45,0,291,200,11,1,5,0,0,0,0,6,343,0,0,10,155,1188,10,0,282,0,1141,0,0,0,2,0,2984,65,14,103,0,0,552,0,236,164,0,0,0,0,1589,1398,478,4,0,37,180,246,1,0,6,1,44,328,2,13,153,63,184,0,210,0,9,643,0,0,115,0,1061,6188,2,2,38,0,0,8,3,0,46,3736,701,4527,1511,211,0,0,826,1,0,0,1,6909,0,0,775,2519,1661,1,0,1711,234
"gene_700",20,38,5,47,1,5,2,3,20,16,11,1,11,5,95,13,17,74,7,83,17,14,60,24,14,22,15,43,72,15,34,18,7,73,23,11,24,4,56,52,71,0,25,83,1,4,0,0,0,4,141,0,3,0,0,0,0,0,83,0,0,0,0,0,1,1,0,2,0,0,0,0,5,3,0,8,6,14,0,1,0,0,0,0,25,9,0,0,0,0,0,0,0,14,0,0,0,19,133,0,57,44,173,9,57,42,5,121,10,31,5,35,35,0,58,14,9,109,12,142,8,0,34,0,55,11,17,0,0,80,26,18,22,288,105,0,9,26,306,359,15,73,130,52,137,383,7,6,441,129,77,6,3,1,62,81,148,82,37,20,9,283,160,187,6,37,218,41,181,6,11,64,6,4,267,114,29,88,34,26,10,17,10,62,179,25,94,262,1,160,14,118,58,215,51,1,1,40,7,8,23,1,19,21,35,23,74,10,258,0,8,508,3,220,152,16,190,24,765,526,0,0,0,2648,5,37,9,7,7,1,37,393,0,0,2,4,160,49,52,19,6,0,1,151,957,93,122,13,0,0,75,3676,118,0,48,3,1,782,37,9,195,10,121,0,0,8,85,336,0,6,1759,33,166,0,23,653,1,13,283,0,355,26,37,29,1212,17,62,12,66,44,22,406,0,30,30,6,0,0,4,281,0,22,21,5,23,50,0,70,43,96,14,8,147,18,2,0,0,82,303,7,38,9,437,0,302,225,24,10,111,19,10,6,87,0,19,2,78,13,113,1317,7,0,143,113,17,2,123,29,0,94,106,28,12,0,4,464,0,0,141,155,60,11,1,2,1,243,1,2,1,0,0,0,22,96,0,2,27,37,85
"gene_701",41,24,0,0,1,0,1278,9874,1723,3586,21,18,9,0,0,28,0,4,0,489,1103,0,1753,0,0,0,0,1,102,61,67,0,98,0,365,1,0,469,0,32,965,0,532,13,0,5153,0,48,0,2,0,0,22,0,0,0,0,0,0,0,14,0,556,0,341,0,2226,79,2147,0,1120,0,0,0,0,15,15,0,0,1,8300,67,0,0,7923,0,0,9960,2756,18,0,88,1,0,1056,0,5615,0,0,0,4,0,0,0,261,0,0,4516,0,0,373,0,0,0,184,0,76,0,0,261,0,190,4,90,0,2,311,12,923,0,387,26,626,539,44,67,0,0,1,10,107,1058,24,36,24,2395,0,187,7,3,144,0,0,2266,0,70,11,0,778,234,0,316,0,1,36,0,6,3062,1,627,1382,2186,105,893,0,8,1082,187,0,1,0,338,0,0,1339,296,112,3152,512,87,0,40,375,56,111,0,46,0,1,86,163,8,0,1,69,126,0,127,1,15,130,1,69,0,1699,13,2831,0,1368,10,1473,34,390,63,0,69,283,31,2,356,2,1979,185,0,750,27,58,606,310,7,5,377,0,690,373,8581,1,0,383,1687,142,44,0,9,385,649,662,4,117,3335,92,0,30,935,207,107,298,257,92,231,39,8,71,169,843,3,2,43,8,0,331,0,236,0,0,0,35979,7758,421,0,387,2,0,10,0,0,0,3481,468,0,0,83,0,203,173,0,0,327,0,0,0,0,59,0,0,247,0,1012,452,0,0,0,122,0,32,0,2,0,0,0,1476,0,1561,11131,0,776,0,5710,0,47,0,176,0,2009,4,0,20220,0,2221,55,0,389,0,3,0,1725,0,427,106,19466,104,14,0,969,0,0,3626,8415,0,0,1091,6156,0,86,2,20,81,0,16
"gene_702",152,53,136,0,0,0,2436,0,0,219,18,691,897,261,15,1596,177,0,128,60,2,238,20,161,59,1524,0,0,1,15,254,41,487,687,0,0,0,56,19,132,1,305,116,949,34,223,75,39,0,0,0,0,2,201,0,0,0,39,0,559,38,0,0,4,0,0,21,23,0,20,14682,90,38,98,9,947,1,0,482,0,69,6,961,0,0,2,0,5511,0,0,0,286,0,322,2,0,0,0,0,124,0,0,329,36,0,0,0,104,0,0,0,0,0,2,55,0,5,1736,0,0,0,0,0,0,0,0,0,0,0,44,0,66,0,0,0,0,0,73,33,0,0,0,0,0,0,0,248,0,0,0,0,915,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2,15,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,3,1,0,0,167,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,5,0,0,1,56,0,0,0,0,0,0,0,0,0,0,0,7,0,4072,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"gene_703",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,393,0,1,0,821,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1096,0,0,0,0,0,0,0,0,0,0,0,14,2,10,0,4203,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1,0,0,0,0,3,0,0,8,14,0,3,0,0,0,0,0,416,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,2023,0,0,4396,0,0,0,0,0,46,8,0,573,366,0,0,7,0,0,0,25,0,0,0,0,0,670,0,13,89,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,9,0,362,15,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,0,1,0,1,0,678,6913,0,0,0,0,184,0,0,0,0,0,0,34,311,76,0,0,0,0,0,0,0,0,0,0,0,2917,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,3528,1,0,0,82,11,0,0,0,0,12,0,0,0,0,0,0,0,0,2403,0,1,9,0,0,0,0,0,0,0,0,0,0,959,6,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0
"gene_704",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3258,0,0,0,0,0,0,0,0,0,0,0,0,7245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,86,0,1,0,0,0,0,0,0,0,17,3,87,0,0,0,0,0,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,7,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,153,0,0,0
"gene_705",121,12,9,0,11220,0,1530,1117,21,13,1121,8,1193,1643,0,0,67,2,12,40,0,0,384,4355,1,235,48,0,299,47,87,2,0,764,0,1,4,0,8581,871,0,54,115,0,24,12,0,86,0,0,0,0,0,0,0,0,240,2,3,0,0,728,696,0,52,1694,1663,30,0,1,0,0,12,0,2,0,1389,0,27,0,0,1588,0,0,868,8467,0,11,0,28,883,324,970,2,0,891,173,0,0,0,0,0,113,0,0,302,0,0,75,61,0,51,0,3,142,38,165,9059,0,9,0,5033,5316,2116,0,0,0,1,35972,29,359,283,166,3,229,131,39,0,0,0,1342,211,689,17,0,0,0,0,76,221,6755,2890,2,6,0,1,9150,5,2775,2,0,0,8,27,2,0,49,9,0,11,6946,0,2302,3260,8,2697,0,5,297,289,0,9,182,0,708,150,16,638,83,0,0,1,0,176,0,1,0,3204,1,535,244,3,112,5350,27,33,2,116,62,1390,4,0,9,188,0,5,0,0,50,9,294,0,2,60,78,11,3128,0,0,17,378,0,19,1190,18,60,0,393,0,0,0,0,0,0,3164,0,1,0,50,63,63,0,0,320,15,8,31,7921,49,60,10,0,399,31,0,18,3135,637,753,1195,170,50,0,0,2,0,0,0,0,89,129,0,1037,6,0,1433,1554,4434,5,0,0,172,1313,3,42,223,0,4,86,1,0,28,1,9,0,12,0,0,2063,8,0,0,6,2,0,1556,26,105,14,49,0,0,1403,3488,172,20,467,9,0,0,191,0,2684,2174,0,0,1,672,25,299,0,0,615,1649,0,0,2598,0,2,1,0,0,279,0,105,0,1,1,431,0,197,3,0,21,1049,2,54,0,0,208,0,407,0,2,552,2030,3,950,177
"gene_706",0,0,0,0,0,0,0,0,420,0,0,36,5,0,0,0,0,0,0,148,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,2,0,3,19,0,0,0,178,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,12,0,330,0,18,0,0,0,17,1,470,968,0,0,7,58,4,0,0,0,0,0,0,0,3,0,0,25,1432,0,0,10,34,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,8,0,0,0,0,89,0,1,0,0,0,0,0,159,3,97,0,6,0,1,12,0,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,104,337,0,0,0,1122,0,0,1218,0,0,14,0,0,0,0,0,0,0,2,0,0,0,1471,0,0,0,0,0,0,4,413,0,0,0,0,0,0,0,0,0,0,0,41,0,0,5,0,0,0,0,1,0,2,0,69,1,0,0,0,0,0,0,0,0,0,0,1,0,39,0,1,74,957,440,0,0,0,0,0,0,122,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,191,0,0,0,1,0,0,0,0,0,59,0,0,0,24,0,0,156,0,100,0,0,0,0,0,169,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0
