"","cond_A_cell1","cond_A_cell2","cond_A_cell3","cond_A_cell4","cond_A_cell5","cond_A_cell6","cond_A_cell7","cond_A_cell8","cond_A_cell9","cond_A_cell10","cond_A_cell11","cond_A_cell12","cond_A_cell13","cond_A_cell14","cond_A_cell15","cond_A_cell16","cond_A_cell17","cond_A_cell18","cond_A_cell19","cond_A_cell20","cond_A_cell21","cond_A_cell22","cond_A_cell23","cond_A_cell24","cond_A_cell25","cond_A_cell26","cond_A_cell27","cond_A_cell28","cond_A_cell29","cond_A_cell30","cond_A_cell31","cond_A_cell32","cond_A_cell33","cond_A_cell34","cond_A_cell35","cond_A_cell36","cond_A_cell37","cond_A_cell38","cond_A_cell39","cond_A_cell40","cond_A_cell41","cond_A_cell42","cond_A_cell43","cond_A_cell44","cond_A_cell45","cond_A_cell46","cond_B_cell1","cond_B_cell2","cond_B_cell3","cond_B_cell4","cond_B_cell5","cond_B_cell6","cond_B_cell7","cond_B_cell8","cond_B_cell9","cond_B_cell10","cond_B_cell11","cond_B_cell12","cond_B_cell13","cond_B_cell14","cond_B_cell15","cond_B_cell16","cond_B_cell17","cond_B_cell18","cond_B_cell19","cond_B_cell20","cond_B_cell21","cond_B_cell22","cond_B_cell23","cond_B_cell24","cond_B_cell25","cond_B_cell26","cond_B_cell27","cond_B_cell28","cond_B_cell29","cond_B_cell30","cond_B_cell31","cond_B_cell32","cond_B_cell33","cond_B_cell34","cond_B_cell35","cond_B_cell36","cond_B_cell37","cond_B_cell38","cond_B_cell39","cond_B_cell40","cond_B_cell41","cond_B_cell42","cond_B_cell43","cond_B_cell44","cond_B_cell45","cond_B_cell46","cond_B_cell47","cond_B_cell48","cond_B_cell49","cond_B_cell50","cond_B_cell51","cond_C_cell1","cond_C_cell2","cond_C_cell3","cond_C_cell4","cond_C_cell5","cond_C_cell6","cond_C_cell7","cond_C_cell8","cond_C_cell9","cond_C_cell10","cond_C_cell11","cond_C_cell12","cond_C_cell13","cond_C_cell14","cond_C_cell15","cond_C_cell16","cond_C_cell17","cond_C_cell18","cond_C_cell19","cond_C_cell20","cond_C_cell21","cond_C_cell22","cond_C_cell23","cond_C_cell24","cond_C_cell25","cond_C_cell26","cond_C_cell27","cond_C_cell28","cond_C_cell29","cond_C_cell30","cond_C_cell31","cond_C_cell32","cond_C_cell33","cond_D_cell1","cond_D_cell2","cond_D_cell3","cond_D_cell4","cond_D_cell5","cond_D_cell6","cond_D_cell7","cond_D_cell8","cond_D_cell9","cond_D_cell10","cond_D_cell11","cond_D_cell12","cond_D_cell13","cond_D_cell14","cond_D_cell15","cond_D_cell16","cond_D_cell17","cond_D_cell18","cond_D_cell19","cond_D_cell20","cond_D_cell21","cond_D_cell22","cond_D_cell23","cond_D_cell24","cond_D_cell25","cond_D_cell26","cond_D_cell27","cond_D_cell28","cond_D_cell29","cond_D_cell30","cond_D_cell31","cond_D_cell32","cond_D_cell33","cond_D_cell34","cond_D_cell35","cond_D_cell36","cond_D_cell37","cond_D_cell38","cond_D_cell39","cond_D_cell40","cond_D_cell41","cond_D_cell42","cond_D_cell43","cond_D_cell44","cond_D_cell45","cond_D_cell46","cond_D_cell47","cond_D_cell48","cond_D_cell49","cond_D_cell50","cond_D_cell51","cond_D_cell52","cond_D_cell53","cond_D_cell54","cond_D_cell55","cond_D_cell56","cond_D_cell57","cond_D_cell58","cond_D_cell59","cond_D_cell60","cond_D_cell61","cond_D_cell62","cond_D_cell63","cond_D_cell64","cond_D_cell65","cond_D_cell66","cond_D_cell67","cond_D_cell68","cond_D_cell69","cond_D_cell70","cond_D_cell71","cond_D_cell72","cond_D_cell73","cond_D_cell74","cond_D_cell75","cond_D_cell76","cond_D_cell77","cond_D_cell78","cond_D_cell79","cond_D_cell80","cond_D_cell81","cond_D_cell82","cond_D_cell83","cond_D_cell84","cond_D_cell85","cond_D_cell86","cond_E_cell1","cond_E_cell2","cond_E_cell3","cond_E_cell4","cond_E_cell5","cond_E_cell6","cond_E_cell7","cond_E_cell8","cond_E_cell9","cond_E_cell10","cond_E_cell11","cond_E_cell12","cond_E_cell13","cond_E_cell14","cond_E_cell15","cond_E_cell16","cond_E_cell17","cond_E_cell18","cond_E_cell19","cond_E_cell20","cond_E_cell21","cond_E_cell22","cond_E_cell23","cond_E_cell24","cond_E_cell25","cond_E_cell26","cond_E_cell27","cond_E_cell28","cond_E_cell29","cond_E_cell30","cond_E_cell31","cond_E_cell32","cond_E_cell33","cond_E_cell34","cond_E_cell35","cond_E_cell36","cond_E_cell37","cond_E_cell38","cond_E_cell39","cond_E_cell40","cond_E_cell41","cond_E_cell42","cond_E_cell43","cond_E_cell44","cond_E_cell45","cond_E_cell46","cond_E_cell47","cond_E_cell48","cond_E_cell49","cond_E_cell50","cond_E_cell51","cond_E_cell52","cond_E_cell53","cond_E_cell54","cond_E_cell55","cond_E_cell56","cond_E_cell57","cond_E_cell58","cond_E_cell59","cond_E_cell60","cond_E_cell61","cond_E_cell62","cond_E_cell63","cond_E_cell64","cond_E_cell65","cond_E_cell66","cond_E_cell67","cond_E_cell68","cond_E_cell69","cond_F_cell1","cond_F_cell2","cond_F_cell3","cond_F_cell4","cond_F_cell5","cond_F_cell6","cond_F_cell7","cond_F_cell8","cond_F_cell9","cond_F_cell10","cond_F_cell11","cond_F_cell12","cond_F_cell13","cond_F_cell14","cond_F_cell15","cond_F_cell16","cond_F_cell17","cond_F_cell18","cond_F_cell19","cond_F_cell20","cond_F_cell21","cond_F_cell22","cond_F_cell23","cond_F_cell24","cond_F_cell25","cond_F_cell26","cond_F_cell27","cond_F_cell28","cond_F_cell29","cond_F_cell30","cond_F_cell31","cond_F_cell32","cond_F_cell33","cond_F_cell34","cond_F_cell35","cond_F_cell36","cond_F_cell37","cond_F_cell38","cond_F_cell39","cond_F_cell40","cond_F_cell41","cond_F_cell42","cond_F_cell43","cond_F_cell44","cond_F_cell45","cond_F_cell46","cond_F_cell47","cond_F_cell48","cond_F_cell49","cond_F_cell50","cond_F_cell51","cond_F_cell52","cond_F_cell53","cond_F_cell54","cond_F_cell55","cond_F_cell56","cond_F_cell57","cond_F_cell58","cond_F_cell59","cond_F_cell60","cond_F_cell61","cond_F_cell62","cond_F_cell63","cond_F_cell64","cond_F_cell65","cond_F_cell66","cond_F_cell67","cond_F_cell68","cond_F_cell69","cond_F_cell70","cond_F_cell71","cond_F_cell72","cond_F_cell73","cond_F_cell74","cond_F_cell75","cond_F_cell76","cond_F_cell77","cond_F_cell78","cond_F_cell79","cond_F_cell80","cond_F_cell81","cond_F_cell82","cond_F_cell83","cond_F_cell84","cond_F_cell85","cond_F_cell86","cond_F_cell87","cond_F_cell88","cond_F_cell89","cond_F_cell90","cond_F_cell91","cond_F_cell92","cond_F_cell93","cond_F_cell94"
"gene_502",47,0,0,0,3,1351,65,170,0,18,0,0,859,0,2436,0,0,0,878,0,0,72,0,0,0,0,0,0,0,0,111,40,30,4168,6,0,0,801,5094,0,77,76,34,0,0,1660,85,1,2338,0,0,3502,21033,4,1302,1933,2960,9,1280,121,17,0,0,1,19,160,0,23144,1244,1,12267,5194,3,700,3909,14620,21,615,548,0,7,16463,13,2160,566,0,2,3,70,25,26,0,280,1000,0,0,183,2036,4647,3,2037,2561,1150,7,0,9,11758,27,686,0,1613,0,0,1,4140,211,0,21,0,0,0,941,73,90,2,0,554,3995,1834,0,0,0,5,26,167,1,2,7,0,0,1693,1066,0,26,124,106,0,15,2008,0,1747,0,1,1,14,163,275,463,45,0,28,4,131,0,36,2,0,975,79,2056,2546,3,0,1309,0,1360,152,23,1089,4007,2093,0,22,13,48,0,0,274,0,0,0,0,35,1,33,0,0,40,0,0,15,6,15,519,1,128,2,0,31,1834,0,0,1,16,0,1063,6413,6,0,15,1049,181,65,112,0,102,2247,48,51,2,0,2,0,218,364,2,171,52,12,0,0,25,123,24,525,0,38,0,19,37,24,1822,205,36,1,7469,23,45,2229,1,2618,0,2,115,2,5,174,76,1088,4,0,0,5,233,122,0,1073,193,325,238,0,0,23,15,0,0,467,0,0,0,22,0,0,0,0,0,0,0,62,0,2,0,0,0,0,5,448,0,66,152,0,192,9,0,2,2372,0,0,0,0,0,22,4,0,0,2475,75,0,0,0,47,0,0,0,37,0,16008,0,0,3,40,0,0,0,317,100,0,12429,2,2,7,0,0,1,0,0,0,180,0,7,6,65,3,0,4,756,78,0,9898,0,23,0,0,0,0,21,0,131,0
"gene_503",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,155,0,0,0,0,0,0,383,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,1,419,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,9,93,0,0,10,0,0,0,0,0,354,0,0,0,6,0,2,0,0,0,0,0,0,0
"gene_504",18687,29373,1304,19198,20188,20785,21113,7371,5887,18882,8615,10160,8426,11425,22759,12714,6401,9901,8670,16389,28700,9752,12906,19505,6998,5315,5205,8222,25104,23153,6684,6773,4414,49464,9525,18918,9539,26913,16627,8360,3348,28387,26035,23249,4780,15722,1605,2614,2123,5493,39,51019,7717,10078,32,8648,755,10131,12927,3954,1026,156,3999,1298,3,10433,5902,15415,37765,11619,11037,602,748,2347,3352,23037,23,492,26373,0,6808,2984,5716,873,453,10794,1599,40057,32858,646,1981,1916,1824,626,8063,0,293,54,355,17,1699,14043,0,3278,11,0,0,4772,0,465,0,9986,132,0,198,0,12,2816,0,0,18,0,0,0,4912,1,109,0,3,876,15,5,352,9,0,5,18,0,6,20,2,1,0,7,0,8,4686,0,0,1276,52,532,0,0,2,0,1328,155,122,0,5,350,3,131,384,0,124,0,0,2,94,0,1,30,61,0,0,117,0,0,0,110,0,11,1470,0,28,150,0,28,35,0,56,677,0,0,0,7956,1,0,999,96,7,270,0,28,0,0,9,0,0,6359,11,27,131,2,34,0,218,0,0,0,15,0,54,1785,0,5,69,9,0,0,1,30,4,0,269,842,688,0,18,2723,2808,7,0,78,38,0,421,85,0,0,366,0,37,0,0,77,34,621,195,0,7,84,1518,0,4439,483,0,279,19,3,1407,0,0,15,1957,0,2,10,1407,3,239,16,154,0,6,0,172,0,2,0,167,0,0,0,0,505,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957,0,0,128,0,13,0,0,0,0,0,21,0,0,1549,0,0,0,0,0,85,0,0,0,404,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,845
"gene_505",4130,9,65,0,0,168,4978,19,17,0,3,0,0,0,14646,4869,72,0,6,0,2519,838,0,0,0,0,1980,0,0,5743,97,4699,0,649,10,0,340,1,0,0,0,0,17,0,42,0,1,0,0,1529,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,147,0,0,0,0,0,0,0,14,0,0,0,0,43,322,0,0,98,0,0,15,47,64,999,0,0,0,9,0,0,21,9298,1590,0,0,0,0,0,4,0,8391,0,2,0,29,96,0,0,0,0,0,0,842,4,7,0,0,1271,3,4,0,500,435,0,21,0,0,12,63,0,0,171,188,81,0,10,0,9,0,251,7,0,0,0,0,0,0,27,0,0,0,0,488,216,0,450,0,0,8,0,112,12,0,5,0,0,50,0,0,1914,219,0,0,0,1936,1249,0,0,0,0,2,1,0,129,506,5577,0,0,0,0,139,759,48,0,0,45,0,14,0,1,71,86,1,536,15,0,0,4,0,5721,732,0,23,7,111,0,1,0,0,0,31,0,2922,1,0,0,0,0,0,0,5,29,0,152,0,0,0,1365,8,0,0,0,1,47,0,323,0,0,948,0,0,0,1430,0,3509,0,0,0,4421,385,0,806,430,6,13,0,0,683,0,64,1,79,609,925,0,0,30,18,0,90,19,31,439,18,0,1022,39,145,0,0,0,0,0,14,0,0,0,70,1,6052,27,97,4433,387,0,34,431,255,0,364,0,0,0,798,8,12,0,137,0,0,16,2,0,801,1,1,0,262,0,21,0,0,0,28,0,0,4,8,0,25,0,0,0,1481,18,0
"gene_506",0,0,1,0,1245,0,135,0,0,6,40,0,6,465,0,0,0,75,349,0,0,4,0,1,0,0,0,151,0,4,0,1,0,9806,0,0,13,570,0,38,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1402,0,0,0,0,12786,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,1,0,21,0,0,0,2,0,0,0,0,162,0,0,11,0,0,0,2,0,43,0,0,0,0,0,0,0,0,4413,0,0,47,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,541,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1845,0,0,0,0,0,0,0,0,0,0,0,0,1625,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,44,0
"gene_507",0,10598,48,13,768,150,122,4,3,171,2,601,0,29,1,1487,10776,1759,1732,2072,0,47,154,0,0,94,97,3,59,1724,23,1,0,3010,8517,10302,1399,262,7,695,264,38,0,2,4227,0,39,0,0,0,6,0,0,4354,0,0,0,8419,0,0,754,0,3133,30,0,0,459,0,1160,761,0,1,2,0,0,0,479,0,0,0,0,3,758,5,778,0,553,0,3838,18,34,0,0,756,11,0,0,0,26,5549,0,0,0,0,0,4,0,0,3394,20,484,9838,6343,6,118,0,0,0,0,3,7,682,0,102,0,0,0,10,0,1147,3,0,0,0,243,0,0,1,0,0,0,93,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,69,0,0,0,290,11,0,0,4,0,4,274,0,15,1863,667,0,1476,0,0,0,0,0,0,41,0,17,1814,0,0,0,0,203,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,37,0,682,1164,0,0,1340,2146,0,0,0,0,0,0,0,350,0,42,1,0,0,0,0,0,131,0,0,51,2,0,679,1,2,0,0,0,7827,0,0,0,75,0,0,0,0,0,0,0,5,0,0,0,2,0,0,692,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,0,0,10,0,15489,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,1,0,0,0,0,0,0,4,0,10,0,5
"gene_508",0,0,52,853,0,70,10,6,0,205,0,0,0,248,24,0,938,266,13,0,0,9,3,106,0,1,0,0,121,4666,0,138,416,0,41,783,1851,32,114,1829,230,2,586,0,0,4,27,0,3129,0,0,0,34,4508,1,0,46,1652,0,5,112,0,0,0,78,0,23,23,1152,105,0,0,7,1466,474,0,316,4,0,0,0,2,16,0,77,2,0,785,2403,403,0,1390,1,0,11,0,0,28,1567,22,5,480,229,730,391,0,0,33,0,7,208,1,2,413,0,33,0,0,2,10,6,69,8,7,686,0,0,3,5,66,0,2604,0,207,49,344,2410,565,13,3,156,161,109,0,76,20,14,4,5,4152,0,237,8,3255,81,18,53,41,1,7,17,0,82,5,0,1041,436,476,46,319,0,3179,314,2,2016,2,2,172,0,0,7,545,21,45,0,226,39,28,129,386,4,41,5,169,0,1124,53,67,0,0,2,166,379,2,0,82,159,31,1375,0,17,500,0,0,993,415,29,333,3,57,1681,2,196,3,0,13,0,56,0,0,0,663,156,773,1558,0,27,49,12,0,46,14,0,21,379,0,15,218,0,0,15,35,0,0,140,19,0,0,56,1,0,0,49,0,426,0,1323,541,0,0,0,0,0,56,47,1139,0,3,3,2,5,0,101,1,31,9,0,1,0,0,6395,0,126,0,5341,0,1,3839,0,0,12,794,493,30,48,0,0,273,0,17,54,183,0,0,0,0,40,64,3,6614,0,999,195,0,51,152,27,300,1463,42,0,0,0,2585,0,0,0,0,844,2975,33,1080,398,15,409,0,31,113,256,75,0,384,3,0,0,0,1,1,0,0,6217,243,21,1,0,0,9,7511,5,0,1088,0,1,2,1,158,178,0,3
"gene_509",0,0,0,0,0,0,0,0,0,0,0,588,0,0,6,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,2,0,0,0,105,0,0,291,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,1,305,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,6,356,0,0,0,2,0,34,0,0,0,1,0,0,0,2440,1104,0,0,0,2408,0,0,2,0,2208,530,810,19,116,0,0,0,0,2,450,0,49,0,774,0,37,0,0,0,0,0,162,0,0,0,1442,0,304,0,10602,0,0,0,35,1248,0,0,0,10226,6,0,1,1,0,7,0,0,0,0,0,0,0,3,7891,0,2,0,35,0,120,9,0,5,0,0,0,0,4084,46,3388,84,0,3,2,0,157,0,0,0,0,0,0,0,669,0,0,0,486,12,455,2,0,15,0,0,0,0,46,0,0,0,15,91,0,244,0,13,5607,0,0,0,484,0,0,0,0,0,668,0,653,0,893,0,1,0,0,1,0,0,0,2771,0,0,69,3,0,0,422,2,0,163,0,190,1749,0,2,0,0,35,0,327,94,6,1527,0,439,0,0,1,0,0,0,0,89,0,0,0,0,0,3,121,0,5004,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1096,0,580,4,185,0,0,0,0,0,0,0,106,0,133,0,4,2,688,0,0,0,0,0,0,0,657,0,0,0,0,0,0,0,14,0,0,0,0,0,0,2,18,0,4,0,0,0,0,0,0,0,0,0,0,0,0,655
"gene_510",9,4856,0,421,0,0,11,13,536,0,7,9,0,169,48,11,29,1959,2530,1756,14,0,239,635,19,0,3,31,59,207,1,0,2,1532,2,2108,40,1201,0,0,81,0,922,0,118,0,801,56,1893,223,179,2494,9,8953,1182,8346,49,2630,0,0,55,225,1521,3344,106,0,0,20,1711,103,45,9,18,406,0,3,4985,0,4343,0,11394,591,1,1166,1,196,1463,328,1,179,21,8093,2915,106,10,2,42,1028,0,534,44,34,0,0,0,612,0,1574,185,427,20,0,92,5491,3,5,1,58,121,0,28,0,0,0,451,0,997,100,20,5493,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1858,0,0,0,0,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1475,0,0,0,0,0,4581,0,0,0,3416,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene_511",1202,0,0,0,2,1,319,2333,966,1336,1,0,27,0,380,1,203,0,0,0,1069,22,0,3714,0,1417,336,59,0,396,4377,3706,0,30,5522,7,85,1511,1,1,0,37,0,0,0,611,16,0,0,0,197,15980,557,6,14,567,817,0,3572,0,0,6,0,24309,0,4668,1310,11074,0,0,10990,0,0,0,0,0,23,75,11,77,0,248,3259,858,2985,144,4199,2672,0,0,0,0,1001,0,2311,9,24,1389,0,146,146,0,29,0,27,0,0,1654,5,242,404,0,4602,15,74,0,46,0,0,0,0,217,136,0,50,2,0,221,779,62,170,0,10,0,545,62,5,141,0,54,0,996,0,0,308,0,122,1,292,63,22,0,1261,832,251,1,5,197,585,394,704,2896,203,1032,9,0,0,1,29,942,0,0,170,1,61,0,0,50,283,1,44,29,55,36,1806,0,3511,149,5887,871,15,42,1657,71,4,0,49,4,8,0,0,171,0,6709,3,108,1,0,9551,0,61,4849,20,49,1,27,197,17,1,0,0,0,139,402,1437,238,0,0,201,2055,0,1058,2597,1,1036,853,0,0,9955,62,15,516,722,3083,6919,0,20,1,0,1,295,146,0,728,0,0,0,1,0,0,18,0,41,1,163,0,0,132,0,957,15,1,152,0,1410,0,6897,0,163,8705,0,0,0,0,0,0,0,10183,74,93,1996,0,3,294,0,133,0,0,2625,1,3951,5391,0,1765,0,0,0,1077,1106,0,0,0,0,255,0,4,0,32,3,0,0,0,1,0,0,0,0,1,1417,19405,0,3719,31,0,0,0,0,0,3,356,0,0,3,0,0,28,8,0,0,0,0,0,0,1,0,0,0,0,81,9,0,0,0,2473,0,0,0,867,42,10,0,0,0,0,5965,2,9,1,692
"gene_512",0,0,0,1623,2,29,0,2,27,176,0,0,0,101,260,0,0,0,0,0,47,0,3,565,645,0,0,0,7,0,15,0,0,0,407,378,0,246,254,0,0,7,38,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,8,0,38,0,0,0,0,69,0,0,5,0,0,0,0,57,4,0,0,0,0,0,0,0,0,0,0,0,6,964,0,0,0,0,0,0,0,0,0,16,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,3,1,0,0,6,9,0,0,0,0,1597,0,0,0,0,0,0,0,0,0,0,0,5,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,133,0,0,765,0,0,0,0,26,9,57,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2504,0,0,0,0,0,0,524,0,0,0,179,0,540,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,134,0,0,0,64,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,1,1,0,0,258,1181,0,0,0,0,0,0,0,3,0,0,3,0,0,0,249,0,0,38,11,0,1,0,0,0,0,32,5569,2095,76,0,1269,4582,0,0,0,1186,15679,769,0,149,0,1070,0,0,0,0,0,0,0,599,1,0,0,606,4,0,738,0,20,0,415,102,0,88,0,4,0,0
"gene_513",39,1294,15,32,148,0,899,796,0,114,0,2,2,0,0,34,17,1313,0,0,0,1,45,1549,4173,2,578,7,1432,1,0,217,0,3,0,0,0,0,1,55,14,7,134,121,1537,1,41,9992,0,0,4724,0,2600,0,3,1,220,2,0,0,1,2,1072,782,26,2490,4570,847,0,268,299,5,0,0,0,6107,2780,8,6855,386,182,129,35,0,0,40,0,4353,312,0,70,3745,11193,47,4849,4146,20134,9,2,0,9,0,0,12,0,72,0,1,0,35,0,1376,0,6025,5,473,1,8,0,1543,0,0,1,0,26,0,0,348,484,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
"gene_514",45,0,73,2,115,0,273,0,29,0,12,0,32,0,0,0,1,0,1,67,0,0,0,0,265,0,0,218,125,2,75,0,8,0,0,0,0,0,0,180,0,4,0,0,0,23,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,3746,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,4,0,0,456,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,43,0,0,0,0,0,16,0,751,0,18,0,0,0,0,0,0,0,5209,1,0,0,15,0,0,0,19,660,0,0,0,0,0,0,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,0,0,0,0,17,308,9,0,0,0,0,48,0,0,0,0,2,0,0,0,549,92,0,0,0,0,0,0,0,0,17,0,0,0,0,1583,0,0,0,7,5745,0,0,1,0,0,0,0,0,0,136,0,2746,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,361,15422,0,0,1,0,0,0,0,183,0,0,0,3,0,0,2,0,0,1,0,0,2333,0,0,93,0,0,0,91,0,1729,0,15,0,0,11,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,96,73,0,0,0,0,0,16,0,0,0,0,9762,0,2,1223,33,0,0,0,1771,0,1067,0,0,0,0,0,0,3,1,0,104,0,0,0,0,8275,0,0,0,108,0,0,0,11,0,0,2,0,0,0,0,507,0,0,0,0
