"","cond_A_cell1","cond_A_cell2","cond_A_cell3","cond_A_cell4","cond_A_cell5","cond_A_cell6","cond_A_cell7","cond_A_cell8","cond_A_cell9","cond_A_cell10","cond_A_cell11","cond_A_cell12","cond_A_cell13","cond_A_cell14","cond_A_cell15","cond_A_cell16","cond_A_cell17","cond_A_cell18","cond_A_cell19","cond_A_cell20","cond_A_cell21","cond_A_cell22","cond_A_cell23","cond_A_cell24","cond_A_cell25","cond_A_cell26","cond_A_cell27","cond_A_cell28","cond_A_cell29","cond_A_cell30","cond_A_cell31","cond_A_cell32","cond_A_cell33","cond_A_cell34","cond_A_cell35","cond_A_cell36","cond_A_cell37","cond_A_cell38","cond_A_cell39","cond_A_cell40","cond_A_cell41","cond_A_cell42","cond_A_cell43","cond_A_cell44","cond_A_cell45","cond_A_cell46","cond_B_cell1","cond_B_cell2","cond_B_cell3","cond_B_cell4","cond_B_cell5","cond_B_cell6","cond_B_cell7","cond_B_cell8","cond_B_cell9","cond_B_cell10","cond_B_cell11","cond_B_cell12","cond_B_cell13","cond_B_cell14","cond_B_cell15","cond_B_cell16","cond_B_cell17","cond_B_cell18","cond_B_cell19","cond_B_cell20","cond_B_cell21","cond_B_cell22","cond_B_cell23","cond_B_cell24","cond_B_cell25","cond_B_cell26","cond_B_cell27","cond_B_cell28","cond_B_cell29","cond_B_cell30","cond_B_cell31","cond_B_cell32","cond_B_cell33","cond_B_cell34","cond_B_cell35","cond_B_cell36","cond_B_cell37","cond_B_cell38","cond_B_cell39","cond_B_cell40","cond_B_cell41","cond_B_cell42","cond_B_cell43","cond_B_cell44","cond_B_cell45","cond_B_cell46","cond_B_cell47","cond_B_cell48","cond_B_cell49","cond_B_cell50","cond_B_cell51","cond_C_cell1","cond_C_cell2","cond_C_cell3","cond_C_cell4","cond_C_cell5","cond_C_cell6","cond_C_cell7","cond_C_cell8","cond_C_cell9","cond_C_cell10","cond_C_cell11","cond_C_cell12","cond_C_cell13","cond_C_cell14","cond_C_cell15","cond_C_cell16","cond_C_cell17","cond_C_cell18","cond_C_cell19","cond_C_cell20","cond_C_cell21","cond_C_cell22","cond_C_cell23","cond_C_cell24","cond_C_cell25","cond_C_cell26","cond_C_cell27","cond_C_cell28","cond_C_cell29","cond_C_cell30","cond_C_cell31","cond_C_cell32","cond_C_cell33","cond_D_cell1","cond_D_cell2","cond_D_cell3","cond_D_cell4","cond_D_cell5","cond_D_cell6","cond_D_cell7","cond_D_cell8","cond_D_cell9","cond_D_cell10","cond_D_cell11","cond_D_cell12","cond_D_cell13","cond_D_cell14","cond_D_cell15","cond_D_cell16","cond_D_cell17","cond_D_cell18","cond_D_cell19","cond_D_cell20","cond_D_cell21","cond_D_cell22","cond_D_cell23","cond_D_cell24","cond_D_cell25","cond_D_cell26","cond_D_cell27","cond_D_cell28","cond_D_cell29","cond_D_cell30","cond_D_cell31","cond_D_cell32","cond_D_cell33","cond_D_cell34","cond_D_cell35","cond_D_cell36","cond_D_cell37","cond_D_cell38","cond_D_cell39","cond_D_cell40","cond_D_cell41","cond_D_cell42","cond_D_cell43","cond_D_cell44","cond_D_cell45","cond_D_cell46","cond_D_cell47","cond_D_cell48","cond_D_cell49","cond_D_cell50","cond_D_cell51","cond_D_cell52","cond_D_cell53","cond_D_cell54","cond_D_cell55","cond_D_cell56","cond_D_cell57","cond_D_cell58","cond_D_cell59","cond_D_cell60","cond_D_cell61","cond_D_cell62","cond_D_cell63","cond_D_cell64","cond_D_cell65","cond_D_cell66","cond_D_cell67","cond_D_cell68","cond_D_cell69","cond_D_cell70","cond_D_cell71","cond_D_cell72","cond_D_cell73","cond_D_cell74","cond_D_cell75","cond_D_cell76","cond_D_cell77","cond_D_cell78","cond_D_cell79","cond_D_cell80","cond_D_cell81","cond_D_cell82","cond_D_cell83","cond_D_cell84","cond_D_cell85","cond_D_cell86","cond_E_cell1","cond_E_cell2","cond_E_cell3","cond_E_cell4","cond_E_cell5","cond_E_cell6","cond_E_cell7","cond_E_cell8","cond_E_cell9","cond_E_cell10","cond_E_cell11","cond_E_cell12","cond_E_cell13","cond_E_cell14","cond_E_cell15","cond_E_cell16","cond_E_cell17","cond_E_cell18","cond_E_cell19","cond_E_cell20","cond_E_cell21","cond_E_cell22","cond_E_cell23","cond_E_cell24","cond_E_cell25","cond_E_cell26","cond_E_cell27","cond_E_cell28","cond_E_cell29","cond_E_cell30","cond_E_cell31","cond_E_cell32","cond_E_cell33","cond_E_cell34","cond_E_cell35","cond_E_cell36","cond_E_cell37","cond_E_cell38","cond_E_cell39","cond_E_cell40","cond_E_cell41","cond_E_cell42","cond_E_cell43","cond_E_cell44","cond_E_cell45","cond_E_cell46","cond_E_cell47","cond_E_cell48","cond_E_cell49","cond_E_cell50","cond_E_cell51","cond_E_cell52","cond_E_cell53","cond_E_cell54","cond_E_cell55","cond_E_cell56","cond_E_cell57","cond_E_cell58","cond_E_cell59","cond_E_cell60","cond_E_cell61","cond_E_cell62","cond_E_cell63","cond_E_cell64","cond_E_cell65","cond_E_cell66","cond_E_cell67","cond_E_cell68","cond_E_cell69","cond_F_cell1","cond_F_cell2","cond_F_cell3","cond_F_cell4","cond_F_cell5","cond_F_cell6","cond_F_cell7","cond_F_cell8","cond_F_cell9","cond_F_cell10","cond_F_cell11","cond_F_cell12","cond_F_cell13","cond_F_cell14","cond_F_cell15","cond_F_cell16","cond_F_cell17","cond_F_cell18","cond_F_cell19","cond_F_cell20","cond_F_cell21","cond_F_cell22","cond_F_cell23","cond_F_cell24","cond_F_cell25","cond_F_cell26","cond_F_cell27","cond_F_cell28","cond_F_cell29","cond_F_cell30","cond_F_cell31","cond_F_cell32","cond_F_cell33","cond_F_cell34","cond_F_cell35","cond_F_cell36","cond_F_cell37","cond_F_cell38","cond_F_cell39","cond_F_cell40","cond_F_cell41","cond_F_cell42","cond_F_cell43","cond_F_cell44","cond_F_cell45","cond_F_cell46","cond_F_cell47","cond_F_cell48","cond_F_cell49","cond_F_cell50","cond_F_cell51","cond_F_cell52","cond_F_cell53","cond_F_cell54","cond_F_cell55","cond_F_cell56","cond_F_cell57","cond_F_cell58","cond_F_cell59","cond_F_cell60","cond_F_cell61","cond_F_cell62","cond_F_cell63","cond_F_cell64","cond_F_cell65","cond_F_cell66","cond_F_cell67","cond_F_cell68","cond_F_cell69","cond_F_cell70","cond_F_cell71","cond_F_cell72","cond_F_cell73","cond_F_cell74","cond_F_cell75","cond_F_cell76","cond_F_cell77","cond_F_cell78","cond_F_cell79","cond_F_cell80","cond_F_cell81","cond_F_cell82","cond_F_cell83","cond_F_cell84","cond_F_cell85","cond_F_cell86","cond_F_cell87","cond_F_cell88","cond_F_cell89","cond_F_cell90","cond_F_cell91","cond_F_cell92","cond_F_cell93","cond_F_cell94"
"gene_521",0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1236,0,0,0,2,0,7,0,0,0,0,0,10831,0,0,0,0,0,0,0,0,0,56,0,1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21738,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,12,0,0,383,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"gene_522",208,0,0,41,833,215,0,0,0,0,0,0,0,287,0,0,0,1,0,0,2,27,641,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,14,0,79,0,30,0,0,0,0,0,0,14,0,20,0,0,0,0,0,0,110,0,0,0,0,43,1,0,0,0,0,0,0,0,0,0,0,24,121,0,0,0,1,1,0,0,0,0,0,0,0,98,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,3974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,41,0,162,111,0,4,0,9,8,6,0,0,0,0,0,38,5,140,0,0,7,0,0,0,1,0,0,175,0,0,0,1,2,0,0,0,4,0,0,69,0,0,0,5,0,0,0,249,44,0,0,0,0,0,0,0,1,0,207,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,250,0,2,0,0,477,0,0,62,0,0,0,0,53,0,53,0,2192,0,0,1,2,0,0,0,0,0,0,23,0,353,1816,0,0,0,0,0,0,118,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,185,0,190,0,359,0,0,7,6,0,0,0,0,0,0,0,2092,1,0,0,408,0,0,0,0,0,0,0,0,0,1251,0,0,0,0,0,0,0,3,0,0,0,0,0,82,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,645,0,2643,0,0,0,0,0,0,0,0,0,0,0
"gene_523",10,119,0,61,0,163,4,5,0,33,56,4,247,158,1,9,510,19,0,19,240,5,324,4,66,0,0,55,0,342,112,3,7,54,143,1,0,11,32,3,122,65,172,0,77,9,83,0,5,1448,26,0,52,8,11,0,0,0,367,40,0,0,0,222,0,5,9,0,62,47,0,0,0,4282,0,0,0,0,0,1348,1,0,0,0,750,0,0,0,50,1,1419,70,1,1,1731,49,14,44,2016,327,0,12,129,0,14,54,0,0,480,12,66,257,0,1812,134,0,134,0,2,0,47,38,1055,266,1,49,5,1002,249,1220,10292,44,938,2653,6322,1020,301,5639,374,2191,396,349,1707,5639,13266,27553,7566,4876,524,541,205,6095,1334,2446,2558,13111,5171,272,1712,187,531,2804,11229,5097,1953,2492,6557,2344,1730,3038,3003,1935,576,3149,3593,2245,982,329,2084,15854,2552,2917,4404,1169,12293,4410,923,2191,13373,4728,121,2447,1043,2760,3398,1027,81,402,154,6472,929,29944,495,938,1754,1989,2688,977,5665,2105,2434,5972,398,528,281,5742,0,441,0,0,21,847,2117,414,0,137,67,754,171,1178,87,468,0,580,963,703,3734,491,0,684,181,20,87,442,1,2219,263,71,500,0,0,70,144,99,0,0,22,703,0,871,2,203,975,1,0,0,23,1122,685,6,256,11,1,132,0,21,0,0,12,40,0,49,16,1213,1194,211,10535,1225,644,3,655,753,1193,0,0,1,172,0,6,461,0,0,42,4821,3118,351,3229,6,16031,0,5104,24,77,0,8,1610,456,0,2933,0,1,0,0,1015,0,0,24,0,126,5655,3686,3434,2652,14,238,2213,454,2,358,5,0,248,248,11368,2822,214,147,0,5287,6463,1673,8,4716,0,0,93,184,12,5,9593,766,11316,0,166,2627,0,0,2355,0,13,7492,10,0,0,0,1,0,0,0
"gene_524",0,0,0,0,0,914,0,0,17,0,0,0,0,0,0,0,432,0,0,0,3,0,0,0,4,0,0,0,0,0,69,0,0,0,0,0,0,158,0,219,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3132,0,7016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,718,0,2541,0,5,0,0,0,356,2,0,0,0,0,0,0,65,5677,2,0,0,6005,0,0,82,2,0,0,20,0,2,1777,0,0,0,0,0,0,0,0,75,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,406,0,0,0,11,0,0,0,0,0,0,0,0,0,12,279,0,32,482,0,0,22,0,0,0,0,0,40,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,24,0,366,2,0,0,0,0,619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6783,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,541,0,0,0,0,0,5556,0,0,0,0,590,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624,0,0,0,27,0,0,0,0,0,0,0,15,0,2234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1844,0,0,0,1,0
"gene_525",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1711,0,0,0,1877,20322,0,0,0,16,0,0,2,0,7427,0,0,0,0,0,0,82,0,0,0,0,0,0,1258,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,232,0,0,0,0,288,0,0,0,0,2,20,0,0,24,2,0,0,0,0,180,0,0,0,0,11026,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,138,4573,3,0,0,30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,171,0,571,3,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,11,0,0,211,0,0,656,0,0,0,0,2,0,2,0,0,0,0,0,0,0,6682,0,0,358,0,0,0,0,0,0,0,0,0
"gene_526",0,0,0,0,0,0,18,210,0,0,0,0,0,0,0,0,342,2,0,0,0,0,93,0,0,0,1,0,0,0,13,0,0,0,1,0,0,1,355,0,0,22,4,0,0,0,0,0,0,0,0,14806,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1238,0,0,0,0,0,0,22,0,0,3783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene_527",1,0,0,1,4,0,0,0,0,0,0,1439,0,0,0,0,0,0,23,0,0,0,352,20,0,0,0,4,0,0,27,2470,0,0,0,0,0,0,0,0,0,0,0,0,862,0,0,0,0,0,0,0,0,0,0,21762,0,0,0,0,0,0,0,25,0,0,0,0,0,3062,0,0,0,0,0,0,0,0,1,165,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,3,0,0,0,85,0,0,0,29,36,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,99,0,0,2,22,0,50,0,30,0,1,0,71,0,0,0,0,50,0,0,0,5,45,0,0,0,0,7,1,0,0,0,0,20,0,0,0,32,197,4,0,0,0,0,81,0,0,0,0,0,0,4,61,0,0,0,0,0,535,0,0,0,0,0,0,0,803,0,30,0,0,53,0,46,0,0,0,0,3,99,0,0,0,0,0,0,0,187,17,0,0,0,0,0,0,2,0,0,44,0,0,0,0,173,0,0,0,0,0,0,0,0,4,340,0,2,9,0,0,0,0,0,0,0,0,0,0,0,206,0,1,0,29,0,105,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,162,0,0,0,0,33,0,0,0,0,227,0,0,0,19,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"gene_528",1,133,259,507,1610,185,0,0,0,0,0,59,0,14,7,501,439,0,1,1823,7,146,1,702,999,1881,0,0,0,0,591,5623,0,0,6,97,0,0,0,2,268,2404,0,0,95,0,0,0,0,0,0,0,0,462,2,0,0,22208,170,0,0,0,0,37,0,0,0,0,0,0,0,0,0,12,0,12,0,6,0,0,0,99,0,0,201,0,0,1,0,0,0,0,0,0,0,0,0,0,7,17,0,0,0,0,21,2802,0,17,1,0,798,0,0,451,322,1807,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,545,670,164,1796,0,237,4,289,280,8,783,494,108,795,1,36,50,164,13,605,11,1453,217,1780,389,18,0,0,265,110,715,46,2391,32,109,62,1454,4406,7131,556,353,179,3498,83,756,188,77,88,566,86,40,238,275,2,101,6,2003,610,11,12,29,5054,7051,1649,1730,705,390,1111,544,1221,1191,2386,88,119,75,269,1840,43,65,2993,1452,5,1516,774,182,6006,8,675,0,431,426,533,47,81,35,10,250,3299,0,424,187,1248,2305,967,2433,65,298,228,1708,94,1,3,66,1926,0,1114,4401,870,8,597,1638,331,5479,590,40,9294,670,6639,26,220,10,7175,69,2092,1249,493,2897,969,972,317,1223,2843,646,224,49,1381,461,766,273,0,139,1962,564,2036,530,33,35,445,0,898,1006,51,0,5905,1,259,13,8838,620,83,59,35,3761,4028,20,0,188,15,15,32237,1,43,838,1520,15147,1339,42,33855,200,0,0,2,0,17019,1171,79,25,764,15,3560,202,1,0,4,3,71,1392,108,2290,6290,1032,30,2831,6955,3,3683,10,266,28,4234,751,1518,21,173,13437,4089,2377,7385,13,2531,104,3017,237,7416,1657,1110,87,922,7346,12862,5533,2,70,0,11,119,285,2642
"gene_529",823,34,77,7832,875,2376,1590,10,2515,6900,680,776,4654,247,466,314,72,2424,2761,2608,20844,1693,13730,15044,395,2531,12,10,886,91,1079,107,76,159,12063,13466,3577,14413,130,1543,3646,379,6729,2754,634,7163,2,3,0,0,630,0,0,0,224,242,2184,1367,29,10,0,0,986,0,2,0,0,0,3456,325,0,22,48,13,0,0,25,38,1107,0,0,0,0,0,3,0,0,0,1219,0,64,0,2617,0,0,0,99,3,0,2,0,116,0,7,10,1,0,0,1194,0,0,6,0,379,129,0,5,0,79,9,0,0,108,0,0,0,0,23,0,927,0,1,1,5,2,37,0,11,0,61,11,0,56,0,0,0,104,0,0,0,0,0,121,0,0,0,555,0,0,15,0,0,8,0,0,555,0,0,0,864,40,171,0,5,0,0,0,0,0,3,0,48,5,0,0,0,91,0,468,0,0,6,0,30,0,19,0,0,0,5,0,14,0,0,70,196,357,0,0,1,1,1,0,0,10,0,0,795,28,0,0,0,2,0,174,1,0,0,0,0,4,0,36,0,0,7,0,3,0,2,0,0,0,250,0,430,0,3611,0,0,3,0,0,584,0,29,563,0,29,0,0,0,72,0,0,0,0,0,0,73,0,7,0,2,0,0,0,3,465,0,0,0,0,76,1,0,7,0,0,0,0,107,12,4,5,2,1,0,0,0,7,72,229,0,2,0,949,0,0,0,0,56,0,0,10,0,0,0,0,0,923,0,0,0,19,0,0,261,1,0,2,0,0,0,0,285,1608,15,1089,0,0,0,0,0,0,0,0,0,0,0,636,0,0,0,0,95,0,0,0,0,0,62,0,224,0,0,0,0,0,0,0,0,64,22,839,0,540,0,0
"gene_530",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,299,0,38,361,0,0,0,0,14,0,0,75,0,0,0,0,0,1,0,148,6,0,0,0,0,0,483,0,2706,0,0,0,1158,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,83,0,0,83,0,0,2839,0,0,0,0,0,0,0,0,0,107,2,0,0,0,0,0,0,31,0,0,0,915,0,0,0,0,0,0,0,0,0,0,0,0,943,82,0,0,0,0,0,0,0,0,0,22,311,1,229,0,0,0,0,0,0,0,716,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,944,0,336,0,4
"gene_531",1,1423,6,0,15,0,0,0,0,6,39,15,1557,214,3256,3574,2081,77,0,0,24,589,35,996,0,207,73,85,0,2162,723,1532,430,4,1,7,173,153,9726,0,880,601,365,183,12,266,0,0,644,840,0,27,7,16,0,0,14,1045,1668,0,0,0,0,0,0,0,2994,0,274,0,0,0,79,0,0,50,1,0,807,0,24,0,14655,0,1586,189,2,663,98,0,0,0,0,8207,4,0,0,9519,1702,0,935,0,0,0,1,0,0,0,0,0,9378,13,947,0,1,0,0,68,0,33,0,2,5697,1,0,19228,5,0,0,0,654,24340,0,2,0,0,0,8,49,0,1696,21,2366,0,54,0,0,10,0,0,1052,2019,214,69,0,0,0,158,36,55,0,79,79,0,1,2298,10322,0,2831,0,8,61,514,1850,0,0,10161,45,0,241,0,0,18,0,0,145,145,251,8738,0,0,0,39,0,732,137,0,11,1,964,41,0,1494,0,5,0,0,0,0,3911,0,220,5,2182,83,25685,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,247,0,0,1,0,24,0,0,0,0,0,0,0,0,0,76,2,0,0,0,0,0,18,0,0,351,5,24,0,0,0,0,0,15,0,0,57,0,0,0,0,1,0,0,1104,36,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2730,0,0,0,0,25,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"gene_532",24174,4701,2906,2745,12294,50903,5119,3838,7588,28199,4960,5024,1991,22877,18544,3542,30630,26340,21421,1909,63661,51234,12919,12908,17095,15413,3214,6134,14259,38406,11511,63973,4689,35327,26655,5652,10061,27971,45689,6787,13552,24313,56754,17944,14797,66167,118,11988,152,460,4561,9703,7201,972,3539,2747,1219,226,14967,481,3799,204,3921,1173,608,32,13716,2687,18022,4454,15988,5114,1617,210,5673,229,6677,9669,305,2771,32652,28762,176,84,8780,7291,3358,2593,6618,4000,5828,2330,12268,1224,10027,1250,3468,3999,9237,6256,6057,9325,26996,1597,591,12171,3446,18631,24464,3569,5721,30387,10824,24554,23261,10256,4359,31641,4328,14280,8863,2630,6699,4524,2317,14675,11642,9767,5660,13118,9810,18098,89223,20158,5097,5958,14421,25998,58461,26860,11109,32180,33895,17351,31940,14043,17591,8425,26343,43609,6936,4386,53900,29025,40941,15312,11418,98456,6483,10449,26552,27356,19342,6891,22522,36685,21891,12758,31954,18111,23478,73050,47790,30718,5818,36171,23691,14647,20310,25831,26720,8537,2568,12213,23295,18765,21964,10985,50485,6159,3928,8590,13356,24792,14049,12154,1625,13736,3476,22174,25710,25619,33135,75214,13957,4221,11302,17480,38389,20361,21589,22190,7570,16206,18198,67834,78971,183144,112907,60999,31604,22508,47260,53169,86031,11072,13789,148394,59841,68445,83487,28228,44224,13691,54755,104167,58537,109222,131350,55818,21156,22608,72435,40820,26161,34074,70898,50069,57518,104359,50676,100308,72600,35444,105213,47872,28834,30532,44665,55129,13597,30510,32314,18230,33253,66076,10993,57554,61566,25723,72575,81553,150658,22041,120026,54099,79108,5196,46339,34477,138693,252491,77734,31489,41072,171486,71923,51093,15911,16077,73414,29561,9316,43768,40964,9907,29586,8953,44169,29665,49393,129993,31813,125784,32583,42116,46017,54379,3014,5341,240106,14007,103650,24967,36769,249434,58241,57656,49056,44017,18567,79089,150886,29771,107709,122718,10633,6131,25012,32548,142486,21426,6424,117833,113333,9726,79749,44532,56784,63069,14777,1143,166888,50798,50159,137424,12820,8654,150510,2187,20067,151153,35629,8894,32936,3981,46158,53729,70400,57152,50992,63849,10069,28286,1968,166445,6306,73985,43280,192411,87176,58764,9220,117238,96297,20675,41146,19365,78048
