"","cond_A_cell1","cond_A_cell2","cond_A_cell3","cond_A_cell4","cond_A_cell5","cond_A_cell6","cond_A_cell7","cond_A_cell8","cond_A_cell9","cond_A_cell10","cond_A_cell11","cond_A_cell12","cond_A_cell13","cond_A_cell14","cond_A_cell15","cond_A_cell16","cond_A_cell17","cond_A_cell18","cond_A_cell19","cond_A_cell20","cond_A_cell21","cond_A_cell22","cond_A_cell23","cond_A_cell24","cond_A_cell25","cond_A_cell26","cond_A_cell27","cond_A_cell28","cond_A_cell29","cond_A_cell30","cond_A_cell31","cond_A_cell32","cond_A_cell33","cond_A_cell34","cond_A_cell35","cond_A_cell36","cond_A_cell37","cond_A_cell38","cond_A_cell39","cond_A_cell40","cond_A_cell41","cond_A_cell42","cond_A_cell43","cond_A_cell44","cond_A_cell45","cond_A_cell46","cond_B_cell1","cond_B_cell2","cond_B_cell3","cond_B_cell4","cond_B_cell5","cond_B_cell6","cond_B_cell7","cond_B_cell8","cond_B_cell9","cond_B_cell10","cond_B_cell11","cond_B_cell12","cond_B_cell13","cond_B_cell14","cond_B_cell15","cond_B_cell16","cond_B_cell17","cond_B_cell18","cond_B_cell19","cond_B_cell20","cond_B_cell21","cond_B_cell22","cond_B_cell23","cond_B_cell24","cond_B_cell25","cond_B_cell26","cond_B_cell27","cond_B_cell28","cond_B_cell29","cond_B_cell30","cond_B_cell31","cond_B_cell32","cond_B_cell33","cond_B_cell34","cond_B_cell35","cond_B_cell36","cond_B_cell37","cond_B_cell38","cond_B_cell39","cond_B_cell40","cond_B_cell41","cond_B_cell42","cond_B_cell43","cond_B_cell44","cond_B_cell45","cond_B_cell46","cond_B_cell47","cond_B_cell48","cond_B_cell49","cond_B_cell50","cond_B_cell51","cond_C_cell1","cond_C_cell2","cond_C_cell3","cond_C_cell4","cond_C_cell5","cond_C_cell6","cond_C_cell7","cond_C_cell8","cond_C_cell9","cond_C_cell10","cond_C_cell11","cond_C_cell12","cond_C_cell13","cond_C_cell14","cond_C_cell15","cond_C_cell16","cond_C_cell17","cond_C_cell18","cond_C_cell19","cond_C_cell20","cond_C_cell21","cond_C_cell22","cond_C_cell23","cond_C_cell24","cond_C_cell25","cond_C_cell26","cond_C_cell27","cond_C_cell28","cond_C_cell29","cond_C_cell30","cond_C_cell31","cond_C_cell32","cond_C_cell33","cond_D_cell1","cond_D_cell2","cond_D_cell3","cond_D_cell4","cond_D_cell5","cond_D_cell6","cond_D_cell7","cond_D_cell8","cond_D_cell9","cond_D_cell10","cond_D_cell11","cond_D_cell12","cond_D_cell13","cond_D_cell14","cond_D_cell15","cond_D_cell16","cond_D_cell17","cond_D_cell18","cond_D_cell19","cond_D_cell20","cond_D_cell21","cond_D_cell22","cond_D_cell23","cond_D_cell24","cond_D_cell25","cond_D_cell26","cond_D_cell27","cond_D_cell28","cond_D_cell29","cond_D_cell30","cond_D_cell31","cond_D_cell32","cond_D_cell33","cond_D_cell34","cond_D_cell35","cond_D_cell36","cond_D_cell37","cond_D_cell38","cond_D_cell39","cond_D_cell40","cond_D_cell41","cond_D_cell42","cond_D_cell43","cond_D_cell44","cond_D_cell45","cond_D_cell46","cond_D_cell47","cond_D_cell48","cond_D_cell49","cond_D_cell50","cond_D_cell51","cond_D_cell52","cond_D_cell53","cond_D_cell54","cond_D_cell55","cond_D_cell56","cond_D_cell57","cond_D_cell58","cond_D_cell59","cond_D_cell60","cond_D_cell61","cond_D_cell62","cond_D_cell63","cond_D_cell64","cond_D_cell65","cond_D_cell66","cond_D_cell67","cond_D_cell68","cond_D_cell69","cond_D_cell70","cond_D_cell71","cond_D_cell72","cond_D_cell73","cond_D_cell74","cond_D_cell75","cond_D_cell76","cond_D_cell77","cond_D_cell78","cond_D_cell79","cond_D_cell80","cond_D_cell81","cond_D_cell82","cond_D_cell83","cond_D_cell84","cond_D_cell85","cond_D_cell86","cond_E_cell1","cond_E_cell2","cond_E_cell3","cond_E_cell4","cond_E_cell5","cond_E_cell6","cond_E_cell7","cond_E_cell8","cond_E_cell9","cond_E_cell10","cond_E_cell11","cond_E_cell12","cond_E_cell13","cond_E_cell14","cond_E_cell15","cond_E_cell16","cond_E_cell17","cond_E_cell18","cond_E_cell19","cond_E_cell20","cond_E_cell21","cond_E_cell22","cond_E_cell23","cond_E_cell24","cond_E_cell25","cond_E_cell26","cond_E_cell27","cond_E_cell28","cond_E_cell29","cond_E_cell30","cond_E_cell31","cond_E_cell32","cond_E_cell33","cond_E_cell34","cond_E_cell35","cond_E_cell36","cond_E_cell37","cond_E_cell38","cond_E_cell39","cond_E_cell40","cond_E_cell41","cond_E_cell42","cond_E_cell43","cond_E_cell44","cond_E_cell45","cond_E_cell46","cond_E_cell47","cond_E_cell48","cond_E_cell49","cond_E_cell50","cond_E_cell51","cond_E_cell52","cond_E_cell53","cond_E_cell54","cond_E_cell55","cond_E_cell56","cond_E_cell57","cond_E_cell58","cond_E_cell59","cond_E_cell60","cond_E_cell61","cond_E_cell62","cond_E_cell63","cond_E_cell64","cond_E_cell65","cond_E_cell66","cond_E_cell67","cond_E_cell68","cond_E_cell69","cond_F_cell1","cond_F_cell2","cond_F_cell3","cond_F_cell4","cond_F_cell5","cond_F_cell6","cond_F_cell7","cond_F_cell8","cond_F_cell9","cond_F_cell10","cond_F_cell11","cond_F_cell12","cond_F_cell13","cond_F_cell14","cond_F_cell15","cond_F_cell16","cond_F_cell17","cond_F_cell18","cond_F_cell19","cond_F_cell20","cond_F_cell21","cond_F_cell22","cond_F_cell23","cond_F_cell24","cond_F_cell25","cond_F_cell26","cond_F_cell27","cond_F_cell28","cond_F_cell29","cond_F_cell30","cond_F_cell31","cond_F_cell32","cond_F_cell33","cond_F_cell34","cond_F_cell35","cond_F_cell36","cond_F_cell37","cond_F_cell38","cond_F_cell39","cond_F_cell40","cond_F_cell41","cond_F_cell42","cond_F_cell43","cond_F_cell44","cond_F_cell45","cond_F_cell46","cond_F_cell47","cond_F_cell48","cond_F_cell49","cond_F_cell50","cond_F_cell51","cond_F_cell52","cond_F_cell53","cond_F_cell54","cond_F_cell55","cond_F_cell56","cond_F_cell57","cond_F_cell58","cond_F_cell59","cond_F_cell60","cond_F_cell61","cond_F_cell62","cond_F_cell63","cond_F_cell64","cond_F_cell65","cond_F_cell66","cond_F_cell67","cond_F_cell68","cond_F_cell69","cond_F_cell70","cond_F_cell71","cond_F_cell72","cond_F_cell73","cond_F_cell74","cond_F_cell75","cond_F_cell76","cond_F_cell77","cond_F_cell78","cond_F_cell79","cond_F_cell80","cond_F_cell81","cond_F_cell82","cond_F_cell83","cond_F_cell84","cond_F_cell85","cond_F_cell86","cond_F_cell87","cond_F_cell88","cond_F_cell89","cond_F_cell90","cond_F_cell91","cond_F_cell92","cond_F_cell93","cond_F_cell94"
"gene_674",4058,853,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,212,76,0,0,0,0,6,0,3,0,14,247,0,73,3868,4,51,0,0,0,0,0,0,4321,2,3,0,3758,90,0,0,0,7,0,0,0,0,97,0,27,0,0,0,0,0,0,1,0,1,0,24,0,94,0,72,30,0,0,0,0,4,0,0,9,0,59,20,11,0,12,32,4,7,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2293,793,0,73,112,0,4,462,137,54,0,3,37,0,0,12842,26,251,129,2,425,2860,3,64,8881,0,3,4,84,5071,1658,0,6,386,2567,1522,5,57,0,1,9332,0,30,452,4860,275,1218,196,555,3231,4743,5,0,17,28,0,87,1,16689,1614,21,65,0,175,81,0,131,24,1095,85,77,32,4,0,74,997,8884,1390,914,9,2,7435,0,0,0,356,0,4,5488,0,7,56,3,1,0,95,131,7,3,6308,57,1515,0,42,5,0,0,2,78,0,2,999,64,7620,0,0,102,0,0,57,0,0,0,0,412,62,3,0,0,1268,0,2,4188,8,0,4794,0,71,0,0,0,0,0,0,0,0,2968,0,0,1,19,0,0,0,0,0,1975,14,0,0,34,0,0,249,974,0,0,68,373,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,9,0,0,32,0,234,97,0,0,161,0,0,4,0,10,0,0,0,0,0,0,0,1175,0,0,0,0,1,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14699,13,6089
"gene_675",2,0,0,5,0,658,51,0,9,0,2,1,4,0,27,0,0,79,9,0,110,0,0,0,0,43,1,0,0,0,824,0,0,1,0,1365,0,0,49,0,162,3,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,374,0,16,0,0,0,955,0,0,0,59,396,54,463,0,0,0,0,0,1,0,0,48,16,0,0,0,0,0,0,0,0,0,0,334,0,0,1101,21,7,0,0,0,0,3,3,15,1,0,0,0,0,0,0,17,0,0,290,0,2,0,0,0,499,0,0,0,1,0,1490,0,0,0,0,0,54,0,0,1729,0,0,0,12,290,0,0,760,390,52,0,194,44,201,0,0,0,1567,0,500,0,0,0,0,0,419,0,0,0,0,1492,329,1592,2,9,2650,0,4515,1,37,0,0,229,17,2,0,0,0,19,0,92,0,0,120,8,0,0,0,0,2,0,0,0,0,0,0,2681,0,0,19,0,0,24,0,13,0,0,5,1,0,0,0,34,11,0,0,0,0,0,0,0,0,0,0,0,1,0,413,0,1,0,290,0,2860,0,0,66,1482,0,0,0,0,0,7688,0,292,0,0,1,11,0,0,0,165,547,0,0,0,0,4,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,351,0,0,4632,1,0,89,2943,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,32,40,0,0,0,0,0,0,0,941,329,0,0,263,60,7,1,0,824,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,510,0,0,0,0,23,0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,0,131,0,0
"gene_676",0,427,0,0,1325,0,0,401,454,0,14,0,0,0,1,0,552,2052,0,0,0,480,11,72,0,596,0,498,0,1796,1,23,57,88,0,0,808,198,10583,99,0,31,0,2418,0,32,0,26,0,0,32,485,24334,207,543,0,0,159,0,0,1,0,23,524,0,2298,371,0,33346,0,596,0,0,2764,0,0,607,2017,0,6,0,0,3188,0,979,13,0,0,0,0,0,0,33,0,16209,0,4,164,0,0,2,0,10,200,6,0,0,5892,0,1,4,0,371,0,3,5201,1,0,127,0,2984,1213,1026,22,0,0,296,968,25452,619,103,1,0,3147,1,34,49,3717,326,3,0,7569,263,11,2,1560,62,70,2799,0,2147,0,4,0,49,2,0,12,1763,4,1199,4,0,3,0,0,0,7025,1,1141,235,68,2,0,0,641,2,27,1,5101,941,23,0,2695,231,2,457,6,124,433,5,4,4,2,27,172,8,0,191,0,630,4,0,6,0,1920,293,33,92,453,1369,594,29,70,106,0,0,0,7,12,6,0,0,0,95,154,15,1,211,0,1662,1,0,1168,0,2,0,981,0,169,0,0,0,475,0,62,0,0,0,0,0,293,16,0,0,0,0,55,0,1774,354,61,0,0,1,0,2,43,0,126,0,0,0,0,352,52,0,0,0,0,4,1616,260,0,0,0,0,0,0,0,0,0,347,0,504,17,0,1211,0,129,39,0,9,0,0,13408,0,52,0,91,0,0,194,0,2410,1449,21,0,212,0,46,0,1020,0,14,0,32,0,0,744,13,0,0,0,352,0,62,0,0,0,0,548,0,0,0,106,17,0,6,0,2815,0,0,224,0,5,77,0,496,476,0,0,0,0,0,0,0,0,0,0,0,9,1114,0,0,3,0,0,0
"gene_677",4853,16687,692,10418,7285,8255,7542,8768,4596,2124,5403,7559,6543,7065,16159,7233,24647,21487,14111,24725,15738,26731,27290,15579,7750,14454,8107,11866,11469,12448,9676,12254,12410,8871,8769,7021,6067,13018,1782,8049,3616,5694,3798,1114,2830,5248,1058,1782,12039,1697,41712,9194,24451,8691,10685,556,15158,33308,14151,5965,12683,5206,536,19451,1077,12858,21429,42476,7256,8331,5429,875,2090,9047,17767,4143,21405,21343,22149,1790,2150,5931,996,3319,5975,20555,9917,33929,31956,3052,12716,2617,5269,18835,12118,4135,20980,849,33083,10856,14847,18088,4510,10928,219,3313,6563,893,5971,8357,16774,1521,2989,26874,7989,6319,1809,51827,18472,5149,2649,56,112,8052,12968,7210,6886,14273,30064,519,3748,45,1477,5454,320,2096,3544,1605,5651,470,264,4161,36,827,638,4444,1140,68,1630,60,9499,340,4887,1458,5240,109,59,4960,297,4192,915,617,388,5385,39,444,3373,2292,334,888,299,537,3877,3761,775,3060,117,859,1412,3403,1707,1920,404,23,856,710,3217,5648,6319,3734,4211,13,2001,4006,10,1702,11,1553,1626,29379,7698,2224,1,363,4659,1,1018,7,1011,326,7,9336,52,2048,13,2365,59,19,185,0,274,0,549,0,30,394,219,228,0,1297,1379,1,10,1,140,0,1078,0,691,70,20,0,422,0,13,0,3048,545,572,368,188,3,0,0,293,6,69,2,0,251,0,2,0,435,61,16,0,1727,0,167,23,184,6,53,5,1,0,0,440,598,0,0,60,267,0,0,1,64,0,0,6,32,38,0,0,0,0,51,0,0,0,0,1429,381,4,0,1,0,4,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12775,0,216,859,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3061,0,0,0,0,0,1,0,137,0,2235,107,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"gene_678",1466,0,0,0,2,0,0,0,2,0,6,0,0,0,3,0,0,7,0,112,0,2,0,0,874,259,839,0,0,0,0,0,0,0,0,0,0,0,14,0,0,15,166,156,0,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,19,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430,0,0,0,0,39,0,0,0,18,0,0,0,0,15,0,0,0,0,0,0,2,0,0,0,3570,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,54,45,0,5,0,0,0,0,0,0,375,168,0,0,4,0,0,14,0,0,0,0,0,154,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,0,0,0,0,0,0,18,255,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,4,0,0,0,0,98,44,0,3,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,36,2,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,12,0,0,61,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,44,0,0,0,0,0,0,0,858,0,0,0,0,0,1457,0,144,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2451,0,0,0,0,0,177,11,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene_679",380,0,0,0,0,0,0,5,0,20,1,23,0,0,0,0,0,1,3,35,0,0,0,0,14,0,443,0,0,0,6,0,6,0,0,260,0,0,0,38,313,0,1,0,386,226,267,1,0,503,0,628,2,0,2572,8,3523,4,0,0,3627,641,2,2160,1,5,821,2,215,1172,887,238,1747,32,483,1087,231,0,4133,54,593,43,0,58,2,0,87,20690,1,110,0,25,0,76,4875,2306,1762,0,6992,0,0,0,1652,0,2,604,0,11,565,10166,0,0,0,203,0,0,6,0,1417,31,0,0,14,48,28301,6,0,1053,2051,3,54442,5315,17116,12750,8208,8787,4377,9793,50370,48573,6518,12396,11914,20238,6541,8243,10886,15167,26903,29180,2401,16432,10245,2380,10658,7368,9934,19935,8271,1684,1808,2766,4800,19424,13921,15225,17522,6717,1886,14595,13262,11409,25461,9915,1962,11388,15709,4664,6158,3097,6932,12030,18527,10177,41439,18936,6678,14420,39632,7943,9749,19762,21430,40601,1619,36165,594,7863,4383,27336,20371,14950,12943,21935,12716,27728,46271,12876,7443,21067,2001,38828,6995,13735,1087,6946,1168,335,3790,3451,2022,325,1836,4325,710,2621,498,260,3235,3340,352,90,4372,973,807,8990,0,1775,1922,692,4470,2406,5848,14582,2178,2944,262,4414,2875,29,1095,3034,11422,1266,2515,3,2833,1294,1538,11,233,50,5484,4257,679,1571,327,1871,6689,2605,744,761,2214,553,1145,555,730,1759,26939,178,1242,13164,93,9464,8067,11178,2307,25405,2669,21908,26,0,124,8385,71,18,11545,2722,25860,1685,1,0,11636,1994,887,1510,1378,456,2756,411,158,6,1209,91,591,14849,4285,41586,1,243,826,5700,56,40,0,1471,586,13485,179,729,48707,739,1587,18108,3619,35084,36486,1,3778,20,0,206,7702,9331,2,299,0,175,1360,4,4,3620,1520,21604,2310,0,0,808,258,3392,7976,29,1252,2207,3145,12737,2129,52,14,3437,0,8,45,719,2587,1391,6458,813,17374
"gene_680",0,0,66,0,72,3044,925,3,3,255,0,257,0,0,5,53,40,13,6657,14,212,313,0,0,84,9,1643,1,1137,626,704,24,661,360,1449,0,1857,87,286,0,0,240,333,0,0,319,139,0,22,3,821,802,2233,769,17730,68,4117,1,2,93,251,469,0,206,360,19,42,123,0,126,182,18,0,414,0,2,583,1319,0,0,59,1,2,0,0,3,1,0,7533,0,255,25,3105,0,3,0,6,2,0,0,266,0,8632,1170,0,11,4,99,0,14,0,0,117,4,341,1,416,18,0,0,0,0,0,6,0,5,0,961,53,0,19,0,508,2,0,244,0,17,2,195,0,1559,13,0,1,81,8,0,0,0,0,0,321,439,79,3,8,0,89,360,13,267,343,307,0,1,3,4582,0,0,35,481,11,0,90,0,371,89,10,228,0,0,8,0,0,0,4729,1,1925,1,90,3,540,8516,0,0,2,0,528,0,2057,2,0,404,2,0,2358,1,212,0,125,1618,807,0,234,32,0,1,0,0,0,18,21,0,24,0,0,1,163,0,5,1,0,0,0,0,0,0,0,14,0,0,0,6,686,265,0,1,0,0,0,0,62,10,0,0,0,0,21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,10,0,0,0,171,6,0,8526,0,0,1,0,92,0,0,0,2,1831,0,0,0,0,0,0,0,0,8,0,536,0,81,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,52,0,1,4478,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1109,0,8,1,73,0,0,289,0,0,3,0,0,19,0,0,157,0,0,0,9,0,0,26,0,21,0,4,0,0,1941,0,0,0,0
"gene_681",0,0,2,0,0,0,0,0,0,0,0,46,0,0,0,14,0,0,0,0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,84,0,1,0,0,0,0,6,116,0,0,0,0,1161,0,0,14,163,2,113,21,0,0,0,0,0,0,0,1,0,387,0,9,0,1,20,3726,0,2,3,868,3353,3649,101,4,424,23,992,0,476,403,1,0,4181,95,6,1,33,50,57,7,12,3,1522,285,0,0,150,0,0,0,3,0,362,0,0,0,0,0,0,0,3,0,0,0,0,50,0,0,40,9,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,169,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,0,35,9,0,0,0,0,11,0,0,3,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,0,0,498,1657,0,0,72,0,0,0,0,0,0,0,0,538,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,38,161,0,0,0,0,0,0,0,0,27,313,0,0,0,1239,0,0,0,0,0,0,0,0,0,0,252,17,0,0,0,0
"gene_682",0,827,14,1614,0,4,0,5,0,1,4,21,831,109,1559,0,32,237,63,0,1321,122,0,0,0,0,0,401,149,69,10,92,0,0,6035,98,0,0,342,0,2,0,0,1030,7732,397,0,2,0,0,0,11950,0,0,0,0,6,0,0,0,0,0,0,0,2573,0,1,1,10507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,25,0,0,0,0,232,0,0,0,1001,0,0,20,0,0,0,0,0,0,9191,2,0,8107,19,0,0,0,0,0,169,4,0,834,0,0,0,0,0,0,0,0,0,153,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,521,37,4,0,5,4,0,0,2,0,0,0,0,0,3,0,0,317,24,0,0,2,0,192,0,28,0,0,55,0,4,0,0,5,0,0,53,0,0,909,0,0,0,1,0,0,0,0,342,0,0,0,1,632,1010,2,0,0,0,0,0,1,0,11,0,4231,0,0,27,0,0,11,16,192,85,961,0,891,1,0,0,1,5,0,0,0,0,0,0,0,6,0,0,0,156,0,0,0,449,0,45,0,0,135,1039,0,0,6,0,17,227,7,0,1843,0,1,0,1109,6,0,0,0,240,387,431,10,25,0,0,0,0,387,5258,0,0,0,462,2,1388,3,0,0,0,1101,10943,0,0,0,0,0,0,0,0,0,47,0,243,0,0,0,0,3165,269
"gene_683",0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0,410,0,0,0,0,3301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1705,0,0,0,0,0,0,310,0,0,0,10,1057,0,0,0,0,0,0,666,20,0,0,0,0,0,8031,0,0,58,0,6,0,0,0,1232,21719,418,5,0,0,2497,2,0,3,934,403,73,1,32,5246,3,0,0,0,0,1464,0,5044,157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,4,69,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,99,0,0,0,8,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3695,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,854,0,2337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene_684",0,89,0,3,28,1,0,63,52,0,0,2,372,0,21,5698,2094,2850,0,90,0,0,1319,416,0,0,0,24,8,3183,136,0,10,386,0,5,1949,24,145,5,4,208,10314,1,1263,0,13,25,720,0,0,0,0,0,0,11,2,3723,3,28,23,1,9,0,1,0,0,49,3,0,1486,103,58,2775,0,326,2,2,0,0,2094,0,0,0,0,9,53,7,0,1780,1510,0,6818,16,3,0,0,0,89,3,0,760,0,2,19,0,9,10240,14,0,0,0,76,36,2,0,0,0,25,12,0,0,52,0,0,0,0,1234,129,469,1,782,0,0,382,0,450,144,655,821,6,2734,2411,11,0,5,0,0,5699,82,5787,440,525,4557,0,3,7,0,297,151,0,0,223,0,330,0,0,0,1566,0,0,21,1,152,97,1089,668,73,1,6305,0,0,27,0,61,1,1,0,9,0,0,0,0,0,285,1377,0,55,566,463,0,781,0,4933,23,8297,575,3216,1,0,0,0,2,1,79,0,5,156,0,0,0,5,55,290,0,483,0,212,0,2,0,0,0,35,0,88,0,179,768,99,0,1416,1,19,83,1,972,1,439,0,48,0,4,0,0,0,0,0,1,1547,0,247,6090,0,179,38,70,0,0,0,7605,0,0,0,0,41,0,11,0,0,4,268,1424,0,2858,0,0,0,3,0,0,156,0,0,0,0,0,0,753,0,0,0,5,0,0,0,0,0,1507,0,33,0,0,0,0,0,420,8,0,0,19,0,0,0,0,824,117,0,0,14,1521,2,0,0,0,14,0,23,1,0,0,0,0,3,0,1440,0,520,0,10,0,0,0,5,0,1509,0,0,0,388,0,860,0,0,77,0,395,752,4272,2790,0,0,0,165,20,0,4864,3,0
"gene_685",6,0,0,1076,6,4,0,2,0,4538,11,1,11,0,0,142,890,0,38,52,0,0,31,0,1438,91,0,1049,0,7920,33,61,314,50,0,5,78,0,8,1120,0,10,99,0,297,0,1,324,0,27,3475,0,80,0,8,52934,0,294,0,0,3568,566,0,0,0,218,0,0,17519,0,0,0,0,0,0,923,1,0,13762,0,9,8,0,0,2960,5486,0,15,0,44,0,0,0,209,0,0,1465,111,79,1181,9,7,741,1964,2,13135,0,37328,82,1406,4089,5270,75,53,0,310,0,290,105,1,0,0,0,4663,4210,0,1423,16,11233,323,3854,1113,377,1117,2,120,985,217,894,0,0,22,84,1,255,906,2410,86,0,2594,1525,439,4148,4,9561,2,71,1242,1,823,621,1466,0,600,16,670,1550,17,5,1,414,365,57,90,0,917,47,9109,1,1,59,358,173,1364,73,152,68,80,0,0,2,1,2,71,101,5,29,83,2,179,46,15,254,0,10212,13,1136,94,570,1434,0,2209,368,0,5,112,1,0,1206,0,0,0,0,0,803,559,0,0,0,0,95,299,0,70,0,0,0,0,0,378,602,0,9,0,0,2,0,0,248,0,0,0,0,2,34,4,0,0,0,0,2,0,0,0,2094,0,9,93,0,1309,0,2,0,0,0,25,0,0,1,102,438,0,0,0,0,1,1,7,0,0,0,0,9,0,0,0,0,0,11,2,19,3,0,0,440,33808,0,0,0,0,2257,0,0,16,172,2,79,251,0,20,0,172,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,99,0,564,0,0,0,0,0,1351,6,0,0,0,0,0,0,0,0,0,0,3,0,102,4267,4636,3756,0,0,279,0,0,0,0,228,0,0,0,0,0,0,0
"gene_686",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,2,0,0,0,0,0,0,0,1,0,968,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,87,9,1524,0,0,0,0,3,0,3308,0,20,0,1,18,0,0,0,0,0,0,0,0,0,0,48,0,505,0,0,0,0,0,0,0,0,1,0,0,0,0,3850,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,7,0,0,0
