"","cond_A_cell1","cond_A_cell2","cond_A_cell3","cond_A_cell4","cond_A_cell5","cond_A_cell6","cond_A_cell7","cond_A_cell8","cond_A_cell9","cond_A_cell10","cond_A_cell11","cond_A_cell12","cond_A_cell13","cond_A_cell14","cond_A_cell15","cond_A_cell16","cond_A_cell17","cond_A_cell18","cond_A_cell19","cond_A_cell20","cond_A_cell21","cond_A_cell22","cond_A_cell23","cond_A_cell24","cond_A_cell25","cond_A_cell26","cond_A_cell27","cond_A_cell28","cond_A_cell29","cond_A_cell30","cond_A_cell31","cond_A_cell32","cond_A_cell33","cond_A_cell34","cond_A_cell35","cond_A_cell36","cond_A_cell37","cond_A_cell38","cond_A_cell39","cond_A_cell40","cond_A_cell41","cond_A_cell42","cond_A_cell43","cond_A_cell44","cond_A_cell45","cond_A_cell46","cond_B_cell1","cond_B_cell2","cond_B_cell3","cond_B_cell4","cond_B_cell5","cond_B_cell6","cond_B_cell7","cond_B_cell8","cond_B_cell9","cond_B_cell10","cond_B_cell11","cond_B_cell12","cond_B_cell13","cond_B_cell14","cond_B_cell15","cond_B_cell16","cond_B_cell17","cond_B_cell18","cond_B_cell19","cond_B_cell20","cond_B_cell21","cond_B_cell22","cond_B_cell23","cond_B_cell24","cond_B_cell25","cond_B_cell26","cond_B_cell27","cond_B_cell28","cond_B_cell29","cond_B_cell30","cond_B_cell31","cond_B_cell32","cond_B_cell33","cond_B_cell34","cond_B_cell35","cond_B_cell36","cond_B_cell37","cond_B_cell38","cond_B_cell39","cond_B_cell40","cond_B_cell41","cond_B_cell42","cond_B_cell43","cond_B_cell44","cond_B_cell45","cond_B_cell46","cond_B_cell47","cond_B_cell48","cond_B_cell49","cond_B_cell50","cond_B_cell51","cond_C_cell1","cond_C_cell2","cond_C_cell3","cond_C_cell4","cond_C_cell5","cond_C_cell6","cond_C_cell7","cond_C_cell8","cond_C_cell9","cond_C_cell10","cond_C_cell11","cond_C_cell12","cond_C_cell13","cond_C_cell14","cond_C_cell15","cond_C_cell16","cond_C_cell17","cond_C_cell18","cond_C_cell19","cond_C_cell20","cond_C_cell21","cond_C_cell22","cond_C_cell23","cond_C_cell24","cond_C_cell25","cond_C_cell26","cond_C_cell27","cond_C_cell28","cond_C_cell29","cond_C_cell30","cond_C_cell31","cond_C_cell32","cond_C_cell33","cond_D_cell1","cond_D_cell2","cond_D_cell3","cond_D_cell4","cond_D_cell5","cond_D_cell6","cond_D_cell7","cond_D_cell8","cond_D_cell9","cond_D_cell10","cond_D_cell11","cond_D_cell12","cond_D_cell13","cond_D_cell14","cond_D_cell15","cond_D_cell16","cond_D_cell17","cond_D_cell18","cond_D_cell19","cond_D_cell20","cond_D_cell21","cond_D_cell22","cond_D_cell23","cond_D_cell24","cond_D_cell25","cond_D_cell26","cond_D_cell27","cond_D_cell28","cond_D_cell29","cond_D_cell30","cond_D_cell31","cond_D_cell32","cond_D_cell33","cond_D_cell34","cond_D_cell35","cond_D_cell36","cond_D_cell37","cond_D_cell38","cond_D_cell39","cond_D_cell40","cond_D_cell41","cond_D_cell42","cond_D_cell43","cond_D_cell44","cond_D_cell45","cond_D_cell46","cond_D_cell47","cond_D_cell48","cond_D_cell49","cond_D_cell50","cond_D_cell51","cond_D_cell52","cond_D_cell53","cond_D_cell54","cond_D_cell55","cond_D_cell56","cond_D_cell57","cond_D_cell58","cond_D_cell59","cond_D_cell60","cond_D_cell61","cond_D_cell62","cond_D_cell63","cond_D_cell64","cond_D_cell65","cond_D_cell66","cond_D_cell67","cond_D_cell68","cond_D_cell69","cond_D_cell70","cond_D_cell71","cond_D_cell72","cond_D_cell73","cond_D_cell74","cond_D_cell75","cond_D_cell76","cond_D_cell77","cond_D_cell78","cond_D_cell79","cond_D_cell80","cond_D_cell81","cond_D_cell82","cond_D_cell83","cond_D_cell84","cond_D_cell85","cond_D_cell86","cond_E_cell1","cond_E_cell2","cond_E_cell3","cond_E_cell4","cond_E_cell5","cond_E_cell6","cond_E_cell7","cond_E_cell8","cond_E_cell9","cond_E_cell10","cond_E_cell11","cond_E_cell12","cond_E_cell13","cond_E_cell14","cond_E_cell15","cond_E_cell16","cond_E_cell17","cond_E_cell18","cond_E_cell19","cond_E_cell20","cond_E_cell21","cond_E_cell22","cond_E_cell23","cond_E_cell24","cond_E_cell25","cond_E_cell26","cond_E_cell27","cond_E_cell28","cond_E_cell29","cond_E_cell30","cond_E_cell31","cond_E_cell32","cond_E_cell33","cond_E_cell34","cond_E_cell35","cond_E_cell36","cond_E_cell37","cond_E_cell38","cond_E_cell39","cond_E_cell40","cond_E_cell41","cond_E_cell42","cond_E_cell43","cond_E_cell44","cond_E_cell45","cond_E_cell46","cond_E_cell47","cond_E_cell48","cond_E_cell49","cond_E_cell50","cond_E_cell51","cond_E_cell52","cond_E_cell53","cond_E_cell54","cond_E_cell55","cond_E_cell56","cond_E_cell57","cond_E_cell58","cond_E_cell59","cond_E_cell60","cond_E_cell61","cond_E_cell62","cond_E_cell63","cond_E_cell64","cond_E_cell65","cond_E_cell66","cond_E_cell67","cond_E_cell68","cond_E_cell69","cond_F_cell1","cond_F_cell2","cond_F_cell3","cond_F_cell4","cond_F_cell5","cond_F_cell6","cond_F_cell7","cond_F_cell8","cond_F_cell9","cond_F_cell10","cond_F_cell11","cond_F_cell12","cond_F_cell13","cond_F_cell14","cond_F_cell15","cond_F_cell16","cond_F_cell17","cond_F_cell18","cond_F_cell19","cond_F_cell20","cond_F_cell21","cond_F_cell22","cond_F_cell23","cond_F_cell24","cond_F_cell25","cond_F_cell26","cond_F_cell27","cond_F_cell28","cond_F_cell29","cond_F_cell30","cond_F_cell31","cond_F_cell32","cond_F_cell33","cond_F_cell34","cond_F_cell35","cond_F_cell36","cond_F_cell37","cond_F_cell38","cond_F_cell39","cond_F_cell40","cond_F_cell41","cond_F_cell42","cond_F_cell43","cond_F_cell44","cond_F_cell45","cond_F_cell46","cond_F_cell47","cond_F_cell48","cond_F_cell49","cond_F_cell50","cond_F_cell51","cond_F_cell52","cond_F_cell53","cond_F_cell54","cond_F_cell55","cond_F_cell56","cond_F_cell57","cond_F_cell58","cond_F_cell59","cond_F_cell60","cond_F_cell61","cond_F_cell62","cond_F_cell63","cond_F_cell64","cond_F_cell65","cond_F_cell66","cond_F_cell67","cond_F_cell68","cond_F_cell69","cond_F_cell70","cond_F_cell71","cond_F_cell72","cond_F_cell73","cond_F_cell74","cond_F_cell75","cond_F_cell76","cond_F_cell77","cond_F_cell78","cond_F_cell79","cond_F_cell80","cond_F_cell81","cond_F_cell82","cond_F_cell83","cond_F_cell84","cond_F_cell85","cond_F_cell86","cond_F_cell87","cond_F_cell88","cond_F_cell89","cond_F_cell90","cond_F_cell91","cond_F_cell92","cond_F_cell93","cond_F_cell94"
"gene_540",263,8655,1080,2256,30,535,23,83,236,2858,0,2035,1427,3321,49,0,8576,729,0,4010,17748,74,5072,23,964,260,62,1,35,10,854,148,9,5289,40,4624,435,2146,2895,1000,28,1352,30,1553,663,1331,0,1103,55,0,1269,0,14699,59,16179,0,0,0,5137,235,0,46,65,304,0,682,3031,4728,0,270,69,0,0,0,0,0,165,12376,0,1,12322,0,4185,740,3747,131,12616,3351,67,42,0,2,0,319,423,0,96,1237,104,0,0,0,455,0,1034,559,772,0,0,0,2540,0,2765,430,11192,245,29,0,1766,9384,6927,0,0,14,0,469,0,0,24,0,0,58,1097,5,0,1,429,53,1568,5436,54,383,6,281,2,3122,720,0,628,184,2647,219,1,2,0,5,36,0,0,50,0,2,633,15,937,32,954,10,4747,3340,49,1,81,28,438,0,1020,106,4,0,232,15,546,227,1750,24,6759,0,1671,637,465,126,13,97,625,0,9,877,132,1939,15,134,0,169,966,549,4,1,11926,2,315,10059,0,62,277,57,2497,1196,0,103,114,0,0,46,0,2,0,1871,0,269,98,827,0,169,635,2,34,0,65,189,0,287,441,78,1,6,0,478,22,415,2,1,184,664,12,0,125,32,1884,31,38,325,4,0,37,183,0,0,0,1151,192,295,1,7,0,0,0,17,0,241,71,592,469,20,0,13,36,1,86,0,644,0,0,0,0,0,764,149,1323,1,2,910,2,0,6,41,220,0,3001,0,2,798,0,0,1577,5,3994,0,962,270,1,0,3048,0,3,0,0,648,314,0,275,0,0,136,361,0,60,13,0,15,14,7,14,5,214,74,1661,316,10,8378,386,13,4,0,0,1252,0,4500,0,0,2,0,56,2369,0,31,20,0,1869,9421,2,255,2797,4415,4,1168,76,453,0
"gene_541",0,1003,59,13,253,845,258,27,230,1008,8,53,158,573,1926,4,229,1,38,268,364,178,8,1,369,94,15,116,353,667,0,1107,2,1016,27,1116,0,291,41,467,70,114,80,837,220,9,500,2628,1981,3996,20827,392,2029,4035,302,412,10,37340,530,633,2111,2,4629,16279,1579,5875,2926,212,9,76,5,164,546,1005,4453,3962,2525,1139,5,41,233,40,84,1210,6757,310,1354,38779,20,369,198,245,929,1696,27,187,2654,15,51877,8655,598,2474,0,316,4,8521,3213,43890,34,0,0,4946,6122,16,259,1248,818,18772,5290,109,14,0,0,262,2,60,0,2,623,0,70,38,48,1340,455,48,999,36,3405,26,74,135,2276,75,30,302,8,3,103,10,158,73,537,958,62,15,190,3143,30,90,92,4,0,49,0,1447,283,275,434,160,6,0,2477,1,7,174,0,1,34,0,448,0,1604,29,479,0,86,1149,401,69,231,2015,196,21,357,2185,10,40,0,528,349,102,0,591,181,245,221,50,4,904,0,1314,371,27,179,141,79,1,6,61,1,8,710,2243,78,338,11,307,42,397,0,78,0,11,485,5,0,432,12,5,64,58,73,220,0,167,0,294,128,147,75,33,446,0,73,96,0,0,124,466,11,10,86,78,78,47,85,15,291,1,385,588,39,24,261,16,135,89,36,2,238,6,10,361,296,1047,9,24,0,0,0,18,5,0,4,160,250,0,714,337,9,0,0,280,0,0,0,0,77,28,2,116,188,0,4,0,0,0,0,0,0,0,60,261,0,1174,8,0,0,60,53,4,0,7,0,1,488,0,0,243,0,0,87,15,24,190,1,397,961,79,0,679,277,175,0,0,0,701,0,0,0,30,173,6,0,2,0,1046,0,0,0,2,93,22,609,0,28,7,163
"gene_542",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,6,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0,2,0,0,0,0,2,2,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,1,0,1,37,33,19,9,0,7,19,0,3,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1368,0,0,0,0,9539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2113,0,0,1049,0,0,28,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,10948,0,0,0,0,0,0,0,5510,0,0,0,7,0,0,0,0,400,0,0
"gene_543",1,32,1,4,0,0,0,0,0,1,0,0,0,0,40,2,6,0,0,0,0,3,22,15,0,0,0,0,3,0,0,9,1,0,6,12,3,2,3,0,1,36,3,0,0,2,0,0,0,29,0,20,8,0,2,4,0,0,0,0,2,0,0,0,0,2,2,0,22,0,0,2,0,15,11,3,0,0,0,4,0,42,0,0,0,0,8,0,12,0,4,0,0,1,0,0,1,2,0,19,0,0,4,20,7,17,0,0,0,8,0,0,0,0,0,83,0,96,0,0,0,0,148,0,0,14,1,0,30,0,353,0,19,576,711,366,104,0,3844,4,25,401,0,113,404,2,157,0,137,55,12,0,1,16,0,31,584,1,207,21,3,0,2541,410,13,0,0,0,3,0,7,212,1,462,15,0,7,12,569,492,0,0,15,0,715,296,0,339,590,4449,0,22,24,131,0,192,2,52,0,6,108,579,1,377,2,104,214,284,15,27,345,274,975,723,76,1089,0,766,258,0,8,17,74,0,0,127,0,0,9,19,35,63,88,251,494,40,23,0,2,4,80,8,91,4,810,606,14,0,0,10,60,465,461,21,0,13,8,3,0,1,28,1292,185,1,419,0,84,4,90,70,266,357,14,1,0,5,0,51,205,417,0,317,43,145,14,28,0,405,98,118,3262,1,3,415,103,0,149,20,227,0,771,527,1236,32,3,15,48,1464,265,8,240,1,1758,90,261,2,0,4701,395,2460,3,969,4,337,2824,1591,54,4,546,159,0,8,848,353,5,2,160,524,668,0,950,1185,340,653,29,2469,130,1186,1,113,0,165,0,20,0,3,0,18,1596,90,192,271,62,0,6,3479,9,556,4720,1681,3506,51,1239,422,2,49,80,2,3771
"gene_544",0,0,0,0,0,54,0,0,0,0,0,1,3,0,70,46,8,0,0,35,0,0,0,311,0,0,16,1,0,12,518,0,36,77,313,2,0,0,0,0,0,2,0,0,120,0,467,0,12,0,0,0,4,0,0,0,0,0,0,0,0,1,3,0,0,0,0,194,0,37,0,0,0,0,0,0,2961,0,0,0,0,0,0,0,0,35,4,0,0,2700,0,0,1,0,0,148,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,720,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,270,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,6,1440,0,0,0,0,0,0,0,8,0,0,0,1861,0,0,0,0,0,0,0,0,0,0,29,0,0,1,0,0,337,0,0,80,92,0,4,0,0,0,0,4,0,5,29,0,16,65,0,40,3,19,0,0,0,0,0,502,0,0,0,4,15,0,482,0,0,13,0,0,49,0,0,0,0,0,2,3,0,8,0,2,3,1,0,0,40,0,0,19,1,0,0,0,0,0,0,0,0,1,0,20,0,1,6,0,0,0,291,17,93,0,1,0,655,0,0,0,0,0,2,0,15,0,0,3464,0,4,0,0,401,0,34,38,0,0,0,0,0,0,2,0,0,0,510,1,3,0,0,0,0,11,0,0,1,10,1,0,0,719,0,0,0,0,0,0,0,15,2,3,467,133,0,9,1,0,0,0,46,0,0,1,0,46,0,0,76
"gene_545",299,0,25,101,0,85,3,8,15,1163,181,23,0,0,443,269,437,1,0,981,68,0,0,0,0,699,301,0,0,549,0,14,634,1125,0,0,0,0,1,1442,2,3,0,0,15,0,336,0,0,73,0,0,21,0,223,0,0,0,0,0,0,0,0,0,2,0,2949,0,0,582,0,81,36,0,0,4742,0,0,7,0,0,751,0,0,1417,0,0,1,3317,0,4,1,412,0,162,0,0,0,0,18,18,0,0,188,7,0,0,1464,0,0,6,2,0,0,0,0,0,22862,0,0,0,1,10114,18,55,0,0,43,403,8,58,0,0,0,0,0,0,0,22,0,5,0,0,0,0,0,0,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,10,4,0,0,0,1,0,8,0,0,0,0,0,0,0,62,0,0,0,0,0,0,89,0,0,0,8,0,0,61,0,0,0,0,0,0,0,0,0,0,0,50,13,0,0,0,6,52,1234,0,3,0,261,74,197,0,0,1,0,0,0,0,0,0,0,0,55,0,0,0,124,0,4271,1,0,0,0,110,0,3,0,2,14,0,58,0,233,0,0,759,10,1043,25,23,0,0,0,0,46,2,1072,1,0,0,11,49,166,0,0,1,0,7,489,0,0,0,0,0,0,1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,0,0,29,1,0,0,8,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"gene_546",3,0,0,0,0,0,0,2,0,0,0,0,0,52,0,0,18,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,14,28,47,0,0,0,0,0,1,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,155,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,32,0,0,0,0,0,25,0,0,0,0,0,0,0,0,929,0,0,3,0,0,639,0,0,648,0,19,0,245,63,2077,0,28,0,0,132,0,5,0,0,0,0,0,87,0,0,0,61,0,3,47,0,0,0,0,31,0,0,8,0,160,0,0,0,0,0,0,0,0,93,42,0,131,29,4,168,0,0,12,23,0,0,0,0,0,0,0,0,0,0,8,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4277,0,0,2346,0,979,0,0,0,0,0,0,0,0,190,0,0,0,170,0,29,0
"gene_547",55195,25789,2754,20256,24568,15269,34080,5494,5064,11458,9937,7225,19999,40086,8952,19722,16835,32432,21547,52917,35099,51896,35483,51090,13031,36299,7554,17734,10885,26010,19650,37059,5696,30755,38727,39481,26001,15372,31889,22444,14340,34897,26168,23309,9177,23141,0,47,0,1746,25,4,103,0,111,5990,114,0,306,0,3,0,4,8,0,14136,192,1704,33229,1,131,0,0,73,0,6384,0,0,185,2397,0,0,1,105,94,14617,717,0,27282,0,31,0,2125,18,0,2,362,2596,83,0,16,0,4368,1,769,0,0,28,1,0,1519,234,21,0,3,18,337,2181,106,261,107,69,7020,0,137,0,247,13188,6,0,9353,14148,7867,1060,5781,339,11217,9379,38574,3680,706,212,3478,10673,969,734,19459,2859,2047,7410,1400,472,546,1595,769,1854,2801,1839,203,100,1933,37059,8244,3362,6728,5469,4530,4862,8343,8463,11839,159,844,8778,4535,28,3819,1140,3390,15223,15778,7514,1780,2065,1344,19350,2092,6322,66,1919,7739,3125,608,1809,2273,414,254,9142,350,6233,5199,26040,6045,1533,14605,4185,9367,5010,6583,2519,1317,9059,1177,3101,136,8919,2630,9018,653,78,1,2504,5,2307,1108,3504,5423,8799,5392,3016,2597,1452,2453,33,325,3025,369,9913,4466,805,51,32,4223,6935,1439,6093,189,12,208,6862,2885,1023,6718,7902,3733,28,158,639,41,6655,2486,1402,13327,6435,1225,2509,232,3182,419,5659,292,4784,763,5175,242,4267,4778,758,2,385,7,4940,8,221,12232,1890,1019,4,0,1992,5984,21315,653,1396,6268,544,11496,15,34,82,1869,11715,10300,1980,10855,2244,2967,6250,1661,169,729,7003,3250,3015,13241,10548,3431,11552,6329,16965,21346,6733,11803,6,12864,13789,1250,223,3119,338,17725,6445,5,103,418,17,3090,3,36538,3353,470,1226,5514,7,410,5998,2107,1233,6456,142,10479,1825,649,236,642,702,12956,310,1512,510,523,308,3230,137,0,14,1609,114,8359,2,1968,26,124,3655,523,1246,4471,2692,1287
"gene_548",5680,8243,798,4601,7605,966,3478,80,1880,1201,2996,3755,7026,8790,8215,3162,7661,12372,1768,26547,25389,7256,3781,6737,10347,9774,4595,7440,3938,13490,2250,4944,628,6689,7694,8150,5541,33502,5006,5734,8509,5634,2973,11276,4047,1630,92,4562,12700,5446,1780,84,16634,6528,53243,3014,17,533,1403,4362,9730,78,11501,7872,70,975,3410,30078,100050,275,7971,944,36,4553,248,12274,3661,15724,41985,2630,12547,163,158,12875,6,9085,9628,112374,2941,1,228,2,4176,8,21265,2,3663,23134,56737,18643,106364,75393,144082,11041,17611,5320,27872,47815,82914,19005,15745,6201,38505,16522,173948,165270,20508,89736,82585,18230,69335,78049,126564,47535,77707,133770,44859,20752,247045,3155,2644,45356,21591,8981,1948,3508,2407,1983,37683,12204,358,3031,3772,10526,35,33441,27111,568,12946,422,18518,2321,15758,3352,32766,20637,12027,2369,20928,3966,7799,6189,4574,14195,2591,5403,6752,5054,2646,1300,8456,32251,11310,29165,3906,18719,5882,7796,3511,16774,16488,4807,587,1027,4237,2183,21598,5981,47763,6611,6888,448,9941,14423,5771,23629,560,24334,2646,13964,5836,33691,914,2198,3237,2511,110,18685,8377,293,3009,38595,532,5054,15005,6622,5378,516,725,1239,3380,1354,17320,1998,22207,787,3669,12501,147,923,97,826,404,1155,69,3607,8069,5051,4221,614,248,12457,3510,596,290,635,949,298,2207,2165,591,943,26710,645,3424,8444,3,922,1497,6356,2147,922,4975,3081,1254,230,6752,1521,3318,1238,17749,1104,8664,172,5535,1709,20666,212,4397,412,1688,5385,3031,5594,428,4617,10252,3256,5,829,2769,432,2608,389,4395,402,7,1693,938,4431,7,4951,151,4529,5655,5085,8880,12550,3150,5713,20980,149,3622,70,21050,4748,6543,8703,4432,11277,0,4594,8273,15865,10918,2283,39,483,12766,5092,42326,7150,1722,9526,1504,14445,11266,4956,5340,8385,66,569,5793,588,218,1198,115,2886,600,1968,205,54656,3996,303,429,151,7687,1917,2098,1722,2597,1852,7590,3703,20085,35,3797,387,68,43,14750,12925,7418,8537,15246,15948,164,3535,120
"gene_549",64,7,0,88,92,201,6,962,0,212,328,790,0,0,182,113,96,45,229,0,4,3301,457,1072,0,21,1212,3,0,3,0,0,0,415,92,0,131,0,0,3,10,2,0,1321,0,196,0,0,4,4124,27,4,27563,3,0,13976,136,0,0,0,0,0,0,28,0,13,48,0,1,0,0,0,0,0,0,0,0,0,0,2,361,2,0,0,56497,0,0,0,0,2625,0,0,7,0,0,0,1300,553,337,0,21,560,0,23,0,0,0,0,0,0,0,0,0,0,0,0,17,429,36,174,0,0,0,2,0,0,0,40,0,0,5957,0,0,441,117,4752,687,2597,4,11,1,1885,7,2165,95,36,489,462,15116,3595,45,666,994,26,340,2205,5089,87,4,60,212,374,788,270,321,1,4025,408,1,1114,1468,1292,3,2318,4,21271,50,5279,4290,247,302,10100,600,233,44,2,1024,153,6833,167,126,799,1588,22,65,1114,485,19,6,3482,14,1478,2944,0,11441,21,177,928,828,879,365,5427,293,129,641,775,0,3656,5890,794,194,21,0,3973,24,1,745,0,254,1031,293,1083,14,5,88,32,163,33,4743,10,80,14,0,0,0,2140,7,16,2592,784,4302,3,45,93,725,0,66,1898,1414,2127,0,4,5,518,23,544,527,0,17,2668,379,215,1886,51,120,555,12,136,192,1056,13,0,2080,3923,157,2720,2427,5187,2214,0,0,66,4,0,213,220,0,3495,0,1,3589,0,115,106,0,392,4540,0,2735,17,7263,115,0,6,1084,26471,4,0,1,41,0,0,1,7,10,451,107,0,2611,363,1938,359,0,2127,3242,227,2120,2158,226,11,6648,0,7335,0,2,737,164,1,10,382,1237,13898,0,1035,0,134,1003,192,156,0,0,1438,0,1,744,0,1554,10,0,5,0,2,2250,1330,258,0,177,0,195
"gene_550",0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,370,0,0,0,0,0,0,0,0,0,486,0,0,0,0,0,0,1534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,273,236,0,0,5,0,0,1,0,1,6,14,0,0,0,6,1,17,14,6,1,0,0,36,18,12,0,4,70,1,0,0,8,21,1,11,0,0,0,134,0,0,65,0,0,0,0,0,61,0,0,0,0,2,706,17,0,0,0,0,0,0,0,0,0,97,0,0,147,0,0,0,0,0,0,0,0,0,0,27,275,0,0,0,0,0,0,0,0,0,0,41,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,14,0,0,0,0,0,0,341,0,0,0,0,6,0,0,411,0,34,0,0,0,0,0,1,0,0,0,82,0,0,4,0,0,0,0,0,0,0,0,365,0,0,0,0,1248,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,0,307,0,0,0,0,0,0,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037,0,0,0,0,0,0,0,0,0,0,0,0
"gene_551",0,2,5,3299,2074,0,8590,0,22,4847,20,244,799,1591,348,162,50,2613,10382,79,1356,0,125,418,1964,1,4664,704,47,2467,1268,7,2,15,1067,8493,48,367,101,45,280,464,1059,0,260,64,181,996,5148,7155,0,0,291,1572,0,628,101,11831,1926,99,3335,144,5,2020,786,1439,1627,20114,218,138,0,72,46,8338,17,3,1519,0,36682,1002,13026,1281,1,0,18213,513,1327,6930,120,380,1,1296,23158,11,31035,560,46,707,1166,5287,4741,6710,16,50,45,591,230,17,9,2827,1549,111,317,1,2950,14734,91,2,4231,5626,2681,5960,2715,146,0,2059,23,116,160,1582,0,3,2,579,0,241,11180,75,4550,626,4518,41,5894,3969,1206,1423,8,4,1,0,2499,101,1,3,54,804,2586,1,403,139,1288,5198,1247,4802,3567,12982,880,502,100,0,204,1375,2069,564,1386,2,776,908,3,547,8454,1247,10,1,3485,3041,847,38,588,6,4689,573,0,5168,1464,249,6,1,7,1289,6558,2,347,21,175,72,0,86,22,1332,11642,76,3155,9,12,1027,813,117,1069,4,336,647,0,102,116,178,608,4282,13,170,115,2,1399,11,1949,440,76,0,62,4114,244,1541,1740,1799,27,160,134,6318,504,144,2028,227,2667,6,0,57,43,34,558,1469,266,90,257,70,2,0,0,0,4529,0,153,152,1198,216,70,102,669,227,1,0,0,36,0,2,852,49,13,30098,208,0,32,0,0,1061,0,360,0,164,10,677,49,215,3,56,11,700,649,27936,362,0,0,3,0,21,1,0,0,250,897,88,0,45,0,1,85,5,15,1,0,5300,292,6561,118,5278,6,0,0,0,86,0,266,9801,0,1,0,2,0,120,10668,179,0,0,2413,9,633,20,0,1,8,0,5321,0,758,0,3367,12,290,83,841,3,1,421,3,1,36,5040,0,0,33
