"","cond_A_cell1","cond_A_cell2","cond_A_cell3","cond_A_cell4","cond_A_cell5","cond_A_cell6","cond_A_cell7","cond_A_cell8","cond_A_cell9","cond_A_cell10","cond_A_cell11","cond_A_cell12","cond_A_cell13","cond_A_cell14","cond_A_cell15","cond_A_cell16","cond_A_cell17","cond_A_cell18","cond_A_cell19","cond_A_cell20","cond_A_cell21","cond_A_cell22","cond_A_cell23","cond_A_cell24","cond_A_cell25","cond_A_cell26","cond_A_cell27","cond_A_cell28","cond_A_cell29","cond_A_cell30","cond_A_cell31","cond_A_cell32","cond_A_cell33","cond_A_cell34","cond_A_cell35","cond_A_cell36","cond_A_cell37","cond_A_cell38","cond_A_cell39","cond_A_cell40","cond_A_cell41","cond_A_cell42","cond_A_cell43","cond_A_cell44","cond_A_cell45","cond_A_cell46","cond_B_cell1","cond_B_cell2","cond_B_cell3","cond_B_cell4","cond_B_cell5","cond_B_cell6","cond_B_cell7","cond_B_cell8","cond_B_cell9","cond_B_cell10","cond_B_cell11","cond_B_cell12","cond_B_cell13","cond_B_cell14","cond_B_cell15","cond_B_cell16","cond_B_cell17","cond_B_cell18","cond_B_cell19","cond_B_cell20","cond_B_cell21","cond_B_cell22","cond_B_cell23","cond_B_cell24","cond_B_cell25","cond_B_cell26","cond_B_cell27","cond_B_cell28","cond_B_cell29","cond_B_cell30","cond_B_cell31","cond_B_cell32","cond_B_cell33","cond_B_cell34","cond_B_cell35","cond_B_cell36","cond_B_cell37","cond_B_cell38","cond_B_cell39","cond_B_cell40","cond_B_cell41","cond_B_cell42","cond_B_cell43","cond_B_cell44","cond_B_cell45","cond_B_cell46","cond_B_cell47","cond_B_cell48","cond_B_cell49","cond_B_cell50","cond_B_cell51","cond_C_cell1","cond_C_cell2","cond_C_cell3","cond_C_cell4","cond_C_cell5","cond_C_cell6","cond_C_cell7","cond_C_cell8","cond_C_cell9","cond_C_cell10","cond_C_cell11","cond_C_cell12","cond_C_cell13","cond_C_cell14","cond_C_cell15","cond_C_cell16","cond_C_cell17","cond_C_cell18","cond_C_cell19","cond_C_cell20","cond_C_cell21","cond_C_cell22","cond_C_cell23","cond_C_cell24","cond_C_cell25","cond_C_cell26","cond_C_cell27","cond_C_cell28","cond_C_cell29","cond_C_cell30","cond_C_cell31","cond_C_cell32","cond_C_cell33","cond_D_cell1","cond_D_cell2","cond_D_cell3","cond_D_cell4","cond_D_cell5","cond_D_cell6","cond_D_cell7","cond_D_cell8","cond_D_cell9","cond_D_cell10","cond_D_cell11","cond_D_cell12","cond_D_cell13","cond_D_cell14","cond_D_cell15","cond_D_cell16","cond_D_cell17","cond_D_cell18","cond_D_cell19","cond_D_cell20","cond_D_cell21","cond_D_cell22","cond_D_cell23","cond_D_cell24","cond_D_cell25","cond_D_cell26","cond_D_cell27","cond_D_cell28","cond_D_cell29","cond_D_cell30","cond_D_cell31","cond_D_cell32","cond_D_cell33","cond_D_cell34","cond_D_cell35","cond_D_cell36","cond_D_cell37","cond_D_cell38","cond_D_cell39","cond_D_cell40","cond_D_cell41","cond_D_cell42","cond_D_cell43","cond_D_cell44","cond_D_cell45","cond_D_cell46","cond_D_cell47","cond_D_cell48","cond_D_cell49","cond_D_cell50","cond_D_cell51","cond_D_cell52","cond_D_cell53","cond_D_cell54","cond_D_cell55","cond_D_cell56","cond_D_cell57","cond_D_cell58","cond_D_cell59","cond_D_cell60","cond_D_cell61","cond_D_cell62","cond_D_cell63","cond_D_cell64","cond_D_cell65","cond_D_cell66","cond_D_cell67","cond_D_cell68","cond_D_cell69","cond_D_cell70","cond_D_cell71","cond_D_cell72","cond_D_cell73","cond_D_cell74","cond_D_cell75","cond_D_cell76","cond_D_cell77","cond_D_cell78","cond_D_cell79","cond_D_cell80","cond_D_cell81","cond_D_cell82","cond_D_cell83","cond_D_cell84","cond_D_cell85","cond_D_cell86","cond_E_cell1","cond_E_cell2","cond_E_cell3","cond_E_cell4","cond_E_cell5","cond_E_cell6","cond_E_cell7","cond_E_cell8","cond_E_cell9","cond_E_cell10","cond_E_cell11","cond_E_cell12","cond_E_cell13","cond_E_cell14","cond_E_cell15","cond_E_cell16","cond_E_cell17","cond_E_cell18","cond_E_cell19","cond_E_cell20","cond_E_cell21","cond_E_cell22","cond_E_cell23","cond_E_cell24","cond_E_cell25","cond_E_cell26","cond_E_cell27","cond_E_cell28","cond_E_cell29","cond_E_cell30","cond_E_cell31","cond_E_cell32","cond_E_cell33","cond_E_cell34","cond_E_cell35","cond_E_cell36","cond_E_cell37","cond_E_cell38","cond_E_cell39","cond_E_cell40","cond_E_cell41","cond_E_cell42","cond_E_cell43","cond_E_cell44","cond_E_cell45","cond_E_cell46","cond_E_cell47","cond_E_cell48","cond_E_cell49","cond_E_cell50","cond_E_cell51","cond_E_cell52","cond_E_cell53","cond_E_cell54","cond_E_cell55","cond_E_cell56","cond_E_cell57","cond_E_cell58","cond_E_cell59","cond_E_cell60","cond_E_cell61","cond_E_cell62","cond_E_cell63","cond_E_cell64","cond_E_cell65","cond_E_cell66","cond_E_cell67","cond_E_cell68","cond_E_cell69","cond_F_cell1","cond_F_cell2","cond_F_cell3","cond_F_cell4","cond_F_cell5","cond_F_cell6","cond_F_cell7","cond_F_cell8","cond_F_cell9","cond_F_cell10","cond_F_cell11","cond_F_cell12","cond_F_cell13","cond_F_cell14","cond_F_cell15","cond_F_cell16","cond_F_cell17","cond_F_cell18","cond_F_cell19","cond_F_cell20","cond_F_cell21","cond_F_cell22","cond_F_cell23","cond_F_cell24","cond_F_cell25","cond_F_cell26","cond_F_cell27","cond_F_cell28","cond_F_cell29","cond_F_cell30","cond_F_cell31","cond_F_cell32","cond_F_cell33","cond_F_cell34","cond_F_cell35","cond_F_cell36","cond_F_cell37","cond_F_cell38","cond_F_cell39","cond_F_cell40","cond_F_cell41","cond_F_cell42","cond_F_cell43","cond_F_cell44","cond_F_cell45","cond_F_cell46","cond_F_cell47","cond_F_cell48","cond_F_cell49","cond_F_cell50","cond_F_cell51","cond_F_cell52","cond_F_cell53","cond_F_cell54","cond_F_cell55","cond_F_cell56","cond_F_cell57","cond_F_cell58","cond_F_cell59","cond_F_cell60","cond_F_cell61","cond_F_cell62","cond_F_cell63","cond_F_cell64","cond_F_cell65","cond_F_cell66","cond_F_cell67","cond_F_cell68","cond_F_cell69","cond_F_cell70","cond_F_cell71","cond_F_cell72","cond_F_cell73","cond_F_cell74","cond_F_cell75","cond_F_cell76","cond_F_cell77","cond_F_cell78","cond_F_cell79","cond_F_cell80","cond_F_cell81","cond_F_cell82","cond_F_cell83","cond_F_cell84","cond_F_cell85","cond_F_cell86","cond_F_cell87","cond_F_cell88","cond_F_cell89","cond_F_cell90","cond_F_cell91","cond_F_cell92","cond_F_cell93","cond_F_cell94"
"gene_477",0,0,0,0,0,0,0,0,0,52,0,0,1,28,0,0,0,5,0,0,0,1136,0,365,0,0,0,4,1713,1174,0,0,0,0,0,0,0,0,6,0,3,0,0,21,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,1,0,0,0,0,9920,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,965,0,2120,0,10,0,29,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,19,0,0,15,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,825,0,22,0,0,1,0,0,405,0,0,0,0,0,0,390,0,9,0,4,0,0,0,0,0,0,0,167,0,0,0,0,238,0,0,0,0,0,59,0,7,0,135,0,0,0,0,3,386,0,317,0,0,60,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene_478",0,495,24,18,742,4050,471,13,207,235,442,99,647,312,118,205,855,32,1,2,2248,95,18,7463,128,4,123,74,597,115,25,257,647,3043,1292,291,2924,296,241,749,1961,5,93,6873,5,239,0,0,2865,0,18,8,44,0,65,0,3,0,1476,2,0,0,946,3,0,1151,108,4138,4784,0,1,0,7,364,115,0,280,1344,19,48,2298,8,0,1,0,1987,111,200,1,170,651,0,0,126,398,0,0,0,0,282,0,10334,0,115,344,83,402,762,0,7188,106,413,41,31,3542,36,125,0,0,3402,5,0,308,0,398,220,0,6640,0,51,7857,20,16,397,141,889,283,249,23,2174,149,1141,153,173,53,6,68,18,9,9,0,174,229,11,0,438,0,1811,77,174,45,11,56,941,507,448,2433,1074,1,747,601,745,2028,0,665,339,1,485,0,2,1,9,33,3,189,89,554,1179,625,1430,1200,30,3,83,108,20,5,62,4,0,766,40,14,101,13,5,944,14,168,3,73,1559,2731,25,365,0,868,3906,11,4,76,86,497,965,0,0,47,24,235,342,0,0,4,290,325,7,28,984,374,75,79,262,81,18,0,0,0,22,19,177,235,1056,425,0,159,41,104,4183,43,601,0,27,0,23,38,0,10,822,442,65,9,10,0,0,0,239,3,3,55,0,595,6,0,374,205,79,36,5,7,27,0,0,528,143,86,29,43,0,0,184,0,1,0,1270,0,0,73,0,3,0,0,22,0,157,3,3,874,5785,0,0,0,210,0,13,47,3613,1,0,235,0,198,0,83,0,0,0,196,0,53,27,0,0,541,0,150,1,0,5,0,47,0,4639,5,0,0,19,67,0,1,1,12,15,1730,0,4,0,182,888,748,0,28,81,0,250,22,715,0,0,2
"gene_479",0,63,121,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,19,2,295,406,2,0,0,35,0,0,6,0,0,5,16603,0,0,0,1788,4028,0,10,0,4,0,0,733,0,0,123,0,0,0,330,947,0,0,1756,21,0,0,0,0,0,0,7,0,1,52,111,0,0,0,0,480,0,1093,0,0,473,1,0,608,0,0,91,0,0,0,166,136,3,0,0,0,4603,0,0,785,0,0,2,0,140,0,959,0,0,0,1,1201,0,0,0,0,0,2,1,1,0,0,0,0,0,0,14,0,0,687,119,0,0,0,20,0,0,0,450,0,185,13,0,0,40,0,18,0,254,0,0,0,0,3703,2111,0,1,0,394,3,60,0,372,0,1,0,0,1,0,0,484,0,0,0,0,0,5,0,0,30,0,22,1,0,0,0,5,650,0,0,0,0,0,5,0,0,9,0,0,0,0,45,0,0,2431,0,148,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,22,0,203,0,0,0,0,0,1,468,0,0,0,0,25,4,0,0,0,0,0,0,0,0,0,6,0,0,588,0,0,0,0,28,0,0,1,0,0,0,0,0,0,0,0,0,535,0,0,0,0,0,0,695,0,19,0,0,1492,0,0,0,1,0,0,0,0,0,0,0,0,13,6,1732,0,0,3,0,0,0,0,3,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,20,0,47,0,0,0,0,0,3,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene_480",0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,1,184,0,2,74,0,0,0,0,1,49,195,4,614,0,212,124,0,0,0,0,54,8,0,36,0,207,7,77,5,0,0,4,1164,33,0,596,0,232,67,0,0,0,100,4,168,91,0,0,141,701,0,24,0,210,12,16,0,0,0,33,0,0,10,40,8,1,0,6,69,0,1929,0,0,0,61,0,0,126,0,0,0,0,0,2434,23,108,0,432,417,43,55,0,4,1011,140,78,228,58,0,204,35,79,61,1,10,48,63,80,4,7,171,8,944,459,136,1537,473,112,540,0,506,128,18,1182,49,8,0,1490,174,60,0,0,28,513,102,26,240,141,10,133,1554,311,0,129,595,11,506,13,0,8,32,61,1,927,726,36,517,296,1282,0,12,12,2,97,1254,9,35,879,6903,23,0,3604,0,183,111,0,10,0,0,356,7,8,50,636,238,0,7,873,2,7685,48,53,1,483,874,3,0,0,29,820,7,13873,1,12,1,1431,22,3,904,1697,102,3579,11,320,3,15993,1019,23,31,0,96,446,0,0,25,21,51,4374,65,1,0,0,3773,919,0,553,89,0,1627,79,115,48,993,1,225,3,0
"gene_481",0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,13,18,75,83,8,0,0,0,0,91,0,0,0,0,0,26,0,0,0,746,0,0,15,0,0,49,0,636,1147,0,0,2550,2,0,0,173,1132,0,0,6,0,8,9,4,25,0,0,12936,2,0,6,0,0,0,19,0,1435,1,5046,0,0,0,14,94,0,6,0,305,0,53,50,0,19,0,75,6339,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,0,0,811,0,0,0,1640,160,95,0,155,2,0,25,0,0,0,6,0,0,274,0,0,45,0,0,1,0,3,0,3,0,0,2,0,0,0,1,101,147,1,3983,0,4,0,0,0,0,0,0,0,0,0,0,0,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1230,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,181,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene_482",0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,535,0,0,0,4,0,19,0,0,0,4,0,0,0,0,2,0,3,1,0,2,0,0,0,1,11,0,4,0,6,13,0,40,0,0,15,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,15,4,0,0,1,5,0,2,17,0,0,0,0,0,3,0,0,0,0,1,5,1,0,0,0,2,3,0,0,0,1,1,0,21,0,0,0,0,0,0,350,1,0,6,25,3,0,58,0,0,0,0,0,101,0,1,9,0,168,151,0,0,198,0,0,0,0,0,0,11,74,0,0,0,61,0,0,0,1,1,0,0,43,0,921,2,0,0,1,0,0,0,3,0,97,1,461,37,0,164,0,164,1,1,7,239,0,0,0,0,0,0,155,46,0,0,0,1,955,0,1,0,0,155,0,13,16,0,782,0,11,0,2,734,0,47,0,37,0,0,1,0,0,176,0,33,0,882,15821,0,1,696,0,255,1,0,400,0,0,0,4,0,1012,13,455,1,205,0,0,28,37,0,151,0,1256,179,11,37,142,0,37,6,164,0,0,0,165,12,0,0,909,0,4,161,0,0,0,26,0,4,14,0
"gene_483",0,4,14,0,112,1,3145,369,7,217,0,0,0,0,0,0,0,0,7,0,215,1,0,0,3,2,0,0,0,19,80,0,1,0,0,0,0,0,631,0,0,98,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,351,0,0,0,0,7,0,235,0,0,0,0,0,0,0,336,0,0,64,0,0,0,0,2,60,0,0,0,1134,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,0,0,0,0,0,0,0,0,0,0,465,0,0,0,0,0,0,0,0,0,0
"gene_484",0,0,0,5,142,634,26,3,322,0,969,0,2042,833,48,194,0,1,571,4151,0,1560,2,635,3,2860,1737,23,20,0,1772,2620,669,114,21,4253,9,1784,2611,43,68,1593,525,26315,6503,0,0,0,0,4435,1,0,0,754,3333,159,0,0,0,0,0,0,39,3030,0,8999,0,18,4,5,0,0,0,0,0,1,956,0,0,0,0,0,0,0,0,0,0,0,3390,45,0,4713,0,25,11,0,0,7123,0,5,6,283,895,66,3,210,0,0,1627,18,1073,0,0,1322,17,0,0,58,0,0,5153,7,0,4998,0,9,0,0,2,0,4946,4851,0,24,0,104,1243,0,1,48,49,0,259,310,89,364,6,8,0,4947,3066,0,0,4,1498,565,0,0,0,0,113,621,296,4756,2066,2001,0,0,577,3,2028,0,247,17,0,333,583,209,83,0,0,0,0,59,28,441,1476,553,127,2497,138,0,1034,11,11,202,149,1115,0,0,0,1897,0,24,1,4824,6,182,184,0,7,204,110,0,4,0,323,2,0,1,0,369,259,22,1,0,0,214,3297,0,0,0,0,1098,3,93,683,185,0,0,131,8,0,965,29,0,0,4,0,0,2786,0,53,0,0,165,0,2316,0,119,1052,0,20,1,12,4,68,0,0,2745,29,2953,343,38,1,1,731,18,85,7140,0,2,0,0,31,0,0,2493,2,0,0,0,12,0,0,12038,662,2159,0,0,5,0,0,0,58,8,79,103,422,175,10,0,0,0,1,33,161,1,212,0,0,74,11,0,1445,346,74,0,54,16,1121,2430,214,14610,12,0,0,11,0,0,1891,0,0,258,0,0,0,448,43,0,0,0,0,0,98,0,0,0,0,4,0,2,0,0,5,270,0,0,48,72,0,0,685,0,0,1,262,1,0
"gene_485",793,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,0,0,0,0,19,0,0,1,0,0,0,0,81,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2207,0,3663,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,10,0,0,0,0,54,0,0,0,0,3,0,0,0,0,0,215,0,21,0,0,0,11,0,0,1135,0,0,0,0,0,169,47,0,0,0,0,0,0,0,0,0,0,11,0,0,234,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,3,0,0,1,0,8092,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,0,0,0,0,4,0,0,14,0,0,310,0,0,0,25,12,0,0,1,0,0,0,0,0,0,2214,0,1,0,5,11,0,0,436,0,240,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1956,0,0,0,0,0,0,5410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene_486",4800,10,17,1884,9,5,27,1,3809,3235,1985,4112,4247,0,6955,0,0,2431,3,0,12,620,335,2221,13248,559,0,8053,1002,2285,8581,6010,1713,8352,1628,5019,106,96,700,611,3718,1087,0,463,391,141,0,853,151,0,45,4,68,3,934,1,2995,1,0,190,29,4,201,0,1165,40,5084,1693,752,0,7,13,22,0,382,658,0,88,404,1181,44,1242,1003,51,8,0,2100,9823,0,0,802,76,85,0,1214,0,381,22,0,0,1435,55,0,403,0,0,0,158,107,0,3394,2,45,2,0,4392,0,0,0,8,31,0,29,186,0,563,7801,0,1962,0,0,0,0,0,2723,0,4,14,0,186,731,0,7,37,0,2,0,3625,0,0,0,65,903,0,0,0,646,292,0,2710,0,0,2,0,2051,1951,2,0,0,0,18,3,0,0,1822,0,793,338,15,168,486,0,1064,0,0,1,630,1,0,1272,358,0,69,33,0,83,0,0,0,0,0,159,0,113,202,0,0,0,0,1628,0,0,145,0,0,4,23,0,0,26,0,0,127,8,0,94,0,0,693,4,0,0,0,0,7,674,0,581,3,0,0,147,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,345,0,0,0,0,1,0,41,0,0,0,5,0,0,1,0,0,0,0,0,41,0,302,5579,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,132,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,11,0,0,2,0,0,0,0,354,57,3134,0,0,0,0,0,0,0,4,0,0,0,0,28,0,0,1,0,0,0,0,0,0,29
"gene_487",1,256,0,0,1,1419,0,0,0,847,0,115,5,688,0,24,0,0,2,0,246,0,1257,0,0,1,0,7,0,0,0,0,162,0,52,32,2,118,60,0,3,0,133,87,1,32,0,9,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,46,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2742,0,0,0,0,0,0,0,1483,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,9,0,0,0,0,158,0,0,0,0,8,3543,687,2,990,10,1,0,0,14,4469,10714,0,154,0,0,0,0,0,0,12,1,0,27,3,0,6373,12,0,1566,38,18,250,348,0,1714,33,36,0,0,1852,0,0,64,152,417,0,0,0,1348,6,1,950,813,0,35,0,189,0,188,0,227,0,455,0,0,1930,47,0,1,0,20,0,0,998,3167,20,305,0,94,30,3,1103,309,5,854,0,3,222,21364,190,180,48,287,1869,63,235,24,1,24,2279,778,5,0,277,1588,1400,478,78,3661,203,5313,547,514,34,604,75,607,1339,240,17,391,18,2083,2595,3595,835,1020,157,1748,37,4348,178,10,1037,1527,3512,717,65,540,1244,4421,0,13,1440,1754,699,426,20782,781,442,0,892,859,9,4408,42,795,5,3736,290,171,0,1030,901,3,0,232,1,0,52,5,48,0,84,0,0,4781,0,1070,0,3132,180,3993,41,2421,1,119,2599,68,46,2,619,1,1,1,3237,23,1,5,0,3,2,3911,28,0,233,0,0,413,328,182,2117,905,52,0,33,285,4488,1,822,1,200,407,158,0,5,671,0,567,1460,3,2,462,221,83,0,0,0,7567,21,0,197,0,0,3926,51,0,0,0,165
"gene_488",1617,4086,413,1974,2468,4315,81,506,2967,1295,985,6869,1182,3813,5566,1224,1943,2491,2548,232,10179,9558,3577,2757,3893,2319,2313,3692,679,1605,3638,1076,294,8392,2600,5345,4903,2561,2720,7288,2466,2285,3277,3984,1265,1110,4906,400,8251,1959,4,11,16107,5612,1630,11503,1233,6502,512,1760,12942,2439,5802,30336,49,18224,10928,399,20905,1834,3756,1279,4377,7474,43,5569,0,370,5686,11373,2475,0,564,11,1,44449,408,10321,16339,290,0,64,14939,663,242,5943,2431,238,5207,72,6461,1,8712,2455,0,1,17732,2,11534,29124,23148,2,646,7845,20,0,83,922,132,760,5910,569,939,1610,258,57,56,2826,494,7889,173,0,0,331,468,100,330,22,550,2505,324,158,33,489,153,117,2632,415,507,608,950,385,1321,156,1122,704,984,547,2006,2388,216,33,325,83,4,542,13,976,521,1047,5,12,880,228,3,37,12,20,12,16,29,205,10,474,2157,317,137,30,230,316,634,345,57,139,65,74,0,32,173,74,121,50,449,690,4,695,1081,258,984,80,1114,9,440,62,96,23,32,300,41,204,265,4,53,46,62,191,13,219,266,82,37,11,280,116,100,65,13,302,297,76,29,215,7,1,487,70,28,17,55,911,28,74,415,3,46,74,38,6,67,104,6,262,36,3,70,546,12,120,187,170,69,10,382,1,367,69,351,0,20,506,26,296,121,94,500,8,13,13,3,0,97,50,0,8,79,31,208,161,58,0,1,8,0,61,6,5,96,3,443,0,4,21,335,202,5,0,55,12,194,0,6,5,47,59,87,33,16,0,75,118,26,30,2,960,218,12,194,0,18,45,13,0,4,14,0,3,125,4,119,1,9,0,15,45,644,4,69,0,6,151,48,17,225,82,271,0,29,0,25,20,49,44,64,158,29,21,0,199,2
"gene_489",31,0,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,24,67,31,14,0,0,2,0,0,1,0,3,0,1396,2094,992,276,5,12470,96,679,46,13384,3078,21562,4,1397,372,82,832,9316,44,8,3554,2621,16,656,1,455,300,883,1347,449,1791,2787,43825,1495,0,14916,4019,470,8662,171,65,1972,19797,144,0,8083,3,7767,16,56,5,212,637,5368,1281,220,8,219,29,1689,10234,13806,1743,329,1397,471,25,7448,14588,1229,56,4885,348,2313,2180,111,1782,4065,42,2108,15,2,16087,287,2,125,353,768,0,591,0,41,17,1,0,13,1010,0,7,130,0,0,6019,571,0,167,2,646,330,89,0,3770,691,2457,0,8,4393,651,48,86,1,37,0,1191,542,183,229,3,50,20,0,2,778,0,0,0,0,0,0,0,143,0,494,4,1082,61,1,1440,171,0,58,0,96,15,77,0,0,314,12,352,32,1878,128,0,50,0,1,182,3,92,0,0,0,70,22,0,0,5,0,0,0,15,0,12,0,26,3313,0,0,8,0,2523,0,37,0,0,683,0,0,140,2,0,0,0,0,0,347,0,0,222,0,296,2233,0,68,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1361,0,0,428,0,0,1378,0,0,0,0,0,0,0,0,0,83,0,82,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
