"","cond_A_cell1","cond_A_cell2","cond_A_cell3","cond_A_cell4","cond_A_cell5","cond_A_cell6","cond_A_cell7","cond_A_cell8","cond_A_cell9","cond_A_cell10","cond_A_cell11","cond_A_cell12","cond_A_cell13","cond_A_cell14","cond_A_cell15","cond_A_cell16","cond_A_cell17","cond_A_cell18","cond_A_cell19","cond_A_cell20","cond_A_cell21","cond_A_cell22","cond_A_cell23","cond_A_cell24","cond_A_cell25","cond_A_cell26","cond_A_cell27","cond_A_cell28","cond_A_cell29","cond_A_cell30","cond_A_cell31","cond_A_cell32","cond_A_cell33","cond_A_cell34","cond_A_cell35","cond_A_cell36","cond_A_cell37","cond_A_cell38","cond_A_cell39","cond_A_cell40","cond_A_cell41","cond_A_cell42","cond_A_cell43","cond_A_cell44","cond_A_cell45","cond_A_cell46","cond_B_cell1","cond_B_cell2","cond_B_cell3","cond_B_cell4","cond_B_cell5","cond_B_cell6","cond_B_cell7","cond_B_cell8","cond_B_cell9","cond_B_cell10","cond_B_cell11","cond_B_cell12","cond_B_cell13","cond_B_cell14","cond_B_cell15","cond_B_cell16","cond_B_cell17","cond_B_cell18","cond_B_cell19","cond_B_cell20","cond_B_cell21","cond_B_cell22","cond_B_cell23","cond_B_cell24","cond_B_cell25","cond_B_cell26","cond_B_cell27","cond_B_cell28","cond_B_cell29","cond_B_cell30","cond_B_cell31","cond_B_cell32","cond_B_cell33","cond_B_cell34","cond_B_cell35","cond_B_cell36","cond_B_cell37","cond_B_cell38","cond_B_cell39","cond_B_cell40","cond_B_cell41","cond_B_cell42","cond_B_cell43","cond_B_cell44","cond_B_cell45","cond_B_cell46","cond_B_cell47","cond_B_cell48","cond_B_cell49","cond_B_cell50","cond_B_cell51","cond_C_cell1","cond_C_cell2","cond_C_cell3","cond_C_cell4","cond_C_cell5","cond_C_cell6","cond_C_cell7","cond_C_cell8","cond_C_cell9","cond_C_cell10","cond_C_cell11","cond_C_cell12","cond_C_cell13","cond_C_cell14","cond_C_cell15","cond_C_cell16","cond_C_cell17","cond_C_cell18","cond_C_cell19","cond_C_cell20","cond_C_cell21","cond_C_cell22","cond_C_cell23","cond_C_cell24","cond_C_cell25","cond_C_cell26","cond_C_cell27","cond_C_cell28","cond_C_cell29","cond_C_cell30","cond_C_cell31","cond_C_cell32","cond_C_cell33","cond_D_cell1","cond_D_cell2","cond_D_cell3","cond_D_cell4","cond_D_cell5","cond_D_cell6","cond_D_cell7","cond_D_cell8","cond_D_cell9","cond_D_cell10","cond_D_cell11","cond_D_cell12","cond_D_cell13","cond_D_cell14","cond_D_cell15","cond_D_cell16","cond_D_cell17","cond_D_cell18","cond_D_cell19","cond_D_cell20","cond_D_cell21","cond_D_cell22","cond_D_cell23","cond_D_cell24","cond_D_cell25","cond_D_cell26","cond_D_cell27","cond_D_cell28","cond_D_cell29","cond_D_cell30","cond_D_cell31","cond_D_cell32","cond_D_cell33","cond_D_cell34","cond_D_cell35","cond_D_cell36","cond_D_cell37","cond_D_cell38","cond_D_cell39","cond_D_cell40","cond_D_cell41","cond_D_cell42","cond_D_cell43","cond_D_cell44","cond_D_cell45","cond_D_cell46","cond_D_cell47","cond_D_cell48","cond_D_cell49","cond_D_cell50","cond_D_cell51","cond_D_cell52","cond_D_cell53","cond_D_cell54","cond_D_cell55","cond_D_cell56","cond_D_cell57","cond_D_cell58","cond_D_cell59","cond_D_cell60","cond_D_cell61","cond_D_cell62","cond_D_cell63","cond_D_cell64","cond_D_cell65","cond_D_cell66","cond_D_cell67","cond_D_cell68","cond_D_cell69","cond_D_cell70","cond_D_cell71","cond_D_cell72","cond_D_cell73","cond_D_cell74","cond_D_cell75","cond_D_cell76","cond_D_cell77","cond_D_cell78","cond_D_cell79","cond_D_cell80","cond_D_cell81","cond_D_cell82","cond_D_cell83","cond_D_cell84","cond_D_cell85","cond_D_cell86","cond_E_cell1","cond_E_cell2","cond_E_cell3","cond_E_cell4","cond_E_cell5","cond_E_cell6","cond_E_cell7","cond_E_cell8","cond_E_cell9","cond_E_cell10","cond_E_cell11","cond_E_cell12","cond_E_cell13","cond_E_cell14","cond_E_cell15","cond_E_cell16","cond_E_cell17","cond_E_cell18","cond_E_cell19","cond_E_cell20","cond_E_cell21","cond_E_cell22","cond_E_cell23","cond_E_cell24","cond_E_cell25","cond_E_cell26","cond_E_cell27","cond_E_cell28","cond_E_cell29","cond_E_cell30","cond_E_cell31","cond_E_cell32","cond_E_cell33","cond_E_cell34","cond_E_cell35","cond_E_cell36","cond_E_cell37","cond_E_cell38","cond_E_cell39","cond_E_cell40","cond_E_cell41","cond_E_cell42","cond_E_cell43","cond_E_cell44","cond_E_cell45","cond_E_cell46","cond_E_cell47","cond_E_cell48","cond_E_cell49","cond_E_cell50","cond_E_cell51","cond_E_cell52","cond_E_cell53","cond_E_cell54","cond_E_cell55","cond_E_cell56","cond_E_cell57","cond_E_cell58","cond_E_cell59","cond_E_cell60","cond_E_cell61","cond_E_cell62","cond_E_cell63","cond_E_cell64","cond_E_cell65","cond_E_cell66","cond_E_cell67","cond_E_cell68","cond_E_cell69","cond_F_cell1","cond_F_cell2","cond_F_cell3","cond_F_cell4","cond_F_cell5","cond_F_cell6","cond_F_cell7","cond_F_cell8","cond_F_cell9","cond_F_cell10","cond_F_cell11","cond_F_cell12","cond_F_cell13","cond_F_cell14","cond_F_cell15","cond_F_cell16","cond_F_cell17","cond_F_cell18","cond_F_cell19","cond_F_cell20","cond_F_cell21","cond_F_cell22","cond_F_cell23","cond_F_cell24","cond_F_cell25","cond_F_cell26","cond_F_cell27","cond_F_cell28","cond_F_cell29","cond_F_cell30","cond_F_cell31","cond_F_cell32","cond_F_cell33","cond_F_cell34","cond_F_cell35","cond_F_cell36","cond_F_cell37","cond_F_cell38","cond_F_cell39","cond_F_cell40","cond_F_cell41","cond_F_cell42","cond_F_cell43","cond_F_cell44","cond_F_cell45","cond_F_cell46","cond_F_cell47","cond_F_cell48","cond_F_cell49","cond_F_cell50","cond_F_cell51","cond_F_cell52","cond_F_cell53","cond_F_cell54","cond_F_cell55","cond_F_cell56","cond_F_cell57","cond_F_cell58","cond_F_cell59","cond_F_cell60","cond_F_cell61","cond_F_cell62","cond_F_cell63","cond_F_cell64","cond_F_cell65","cond_F_cell66","cond_F_cell67","cond_F_cell68","cond_F_cell69","cond_F_cell70","cond_F_cell71","cond_F_cell72","cond_F_cell73","cond_F_cell74","cond_F_cell75","cond_F_cell76","cond_F_cell77","cond_F_cell78","cond_F_cell79","cond_F_cell80","cond_F_cell81","cond_F_cell82","cond_F_cell83","cond_F_cell84","cond_F_cell85","cond_F_cell86","cond_F_cell87","cond_F_cell88","cond_F_cell89","cond_F_cell90","cond_F_cell91","cond_F_cell92","cond_F_cell93","cond_F_cell94"
"gene_514",0,0,0,171,26,0,0,0,0,0,0,0,0,0,0,145,0,6,0,0,1,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,0,234,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,588,50,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,21,0,0,0,0,0,26661,0,1,0,0,0,0,2364,0,12,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,1110,0,0,0,15,0,0,8,0,0,2,0,2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,449,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1490,6140,0,0,6816,0,0,85,1,8,0,0,0,1,0,0,0,0,0,404,0,0,0,0,3338,0,3,0,0,0,0,0,0,0,0,3,73,0,235,43,0,0,2,0,0,334,0,0,0,0,1277,0,0,1,0,0,0,1231,0,6,0,0,0,0,0,1,0,7,0,438,0,0,1,0,0,136,0,0,0,0,5,0,0,0,0,0,6,0,0,1,8,0,0,0,0,0,0,2247,0,0,971,0,148,0,0,591,1503,0,0,0,0,0,0,0,23,66,1,0,0,0,1,13,0,9,0,0,8,0,4,0,0,0,0,1,0,16,0,0,3,0,0,0,283,0,2,0,25,0,0,0,0,0,0,0,0,5,272,0
"gene_515",38,18,3,11,23,247,74,4,410,96,1,0,223,0,5,93,8,408,0,99,707,0,1902,0,0,0,430,113,268,130,414,3,0,367,1,152,0,1,1,698,0,149,155,24,1,370,252,0,0,0,9320,3,0,0,0,0,11,1,0,0,0,2,10,463,0,0,0,23148,5,216,63,0,62,0,0,0,0,0,63,204,1346,4,0,11,930,0,0,0,1119,0,114,59,1227,0,9,113,0,0,0,1,62,972,0,0,0,0,2,2,169,2722,0,0,528,651,6,0,83,2,332,0,539,342,0,2,0,1194,286,0,6,30,99,7,733,1233,40,0,133,15,186,3989,129,699,12,0,8,897,122,774,2631,187,650,422,3603,379,286,1231,382,5,3,13,17,976,1,8518,206,397,4,0,355,75,1579,34,441,0,0,92,423,282,11,343,58,17,134,195,23,184,1,243,1561,3,1,23,1510,1,93,1141,129,316,95,4603,0,67,395,0,0,0,5,9,598,0,254,0,1,1,0,16,31,267,3,217,303,4,104,3,2,114,0,1004,0,1539,15,226,1,222,1489,20,2,0,0,640,3,0,896,11,253,0,0,1335,0,0,4,85,7,50,1123,8,17,139,323,0,52,0,1,132,0,0,764,0,0,4,2,11,10,0,275,383,0,0,231,1074,5,3,275,3,0,757,0,0,0,2,0,6,0,0,0,0,8,0,0,0,22,20,0,1865,10,0,11,0,0,0,4722,0,0,107,208,1,36,4890,536,0,41,14,13,50,0,273,0,17,0,2619,451,58,0,0,1,6624,561,1423,0,1,0,1620,2,0,0,0,7,181,0,0,379,973,0,0,0,434,0,0,0,3007,0,0,2,0,1809,79,0,0,0,0,7,0,0,0,61,133,10,265,0
"gene_516",0,8,354,0,0,0,0,492,119,55,0,213,0,0,0,0,3778,1,1,956,0,0,0,6,0,1417,0,0,782,1,0,19,0,0,0,23,23,3,0,0,5,8,0,4403,0,0,0,77,0,0,0,0,2531,0,45,46,0,0,8,0,0,78,0,0,0,0,6,1,0,0,0,0,0,404,0,0,0,1,1,0,0,0,0,0,0,0,0,88,0,36,37,0,0,2,0,39,0,0,0,0,26,0,0,0,0,1,201,0,1244,11,0,0,0,0,7790,0,0,0,0,48,1,4881,1,113,0,0,5,0,1,326,0,0,0,0,56,0,1578,0,1290,0,0,663,20,1,0,0,0,228,889,0,0,0,0,0,0,0,0,314,0,0,0,0,4,0,65,0,0,0,0,0,727,0,0,0,0,0,19,0,0,0,0,0,1,0,0,0,0,137,0,0,1,0,888,0,0,0,0,0,13,0,0,0,0,139,0,12,0,0,0,0,15,0,42,0,0,0,0,400,0,0,0,0,81,5,0,60,1,0,0,17,5,0,0,0,8,0,5,0,0,68,0,0,0,65,3,0,10,222,0,89,0,78,1,2,32,0,11,4,121,2,0,0,0,12,15,387,23,12,0,0,0,323,0,903,0,55,7,0,3,0,0,0,5,72,29,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,14,36,2196,238,0,0,43,0,0,1,2,604,0,0,1669,0,0,737,0,0,583,258,0,4966,39,0,0,0,0,0,0,0,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,142,21,0,0,0,0,167,0,0
"gene_517",33,0,0,0,35,42,0,22,11,0,0,20,43,0,0,206,0,0,2,51,0,0,124,32,27,19,716,16,0,179,76,357,0,5,407,2327,0,46,422,55,175,49,11,134,4,306,0,0,0,0,0,0,0,0,0,0,1021,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7126,4,0,4,0,0,0,13,17,0,0,0,0,0,0,0,0,0,0,0,320,37,0,3,1403,746,0,0,62,30,3,0,0,6,0,0,0,0,0,0,80,145,0,5,0,4,0,0,0,0,0,0,1,0,0,1,0,108,0,1198,0,0,0,0,135,0,148,876,0,0,0,534,0,0,0,1346,464,1,0,4,0,0,159,0,0,168,0,0,359,0,0,532,0,0,0,0,0,0,0,3,0,0,1,0,75,0,19,0,1,3,149,0,0,0,0,0,0,0,35,0,0,3,50,0,0,1513,0,61,44,228,6,0,7,0,20,0,1,267,0,0,0,0,0,0,0,0,0,38,57,0,0,0,13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,188,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,74,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,4,34,98,0,0,0,0,0,28,0,0,0,0,0,18,0,0,104,0,0,2,0,0,3,733,0,0,54,8,0,0,0,0,0,0,0,317,0,14,339,226,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0
"gene_518",0,408,70,4161,0,6800,355,0,17,2196,0,4,201,0,0,0,3167,39,0,0,1479,138,6,1,60,76,71,336,5899,0,30,13,17,9786,0,190,13,15245,397,148,1,488,8907,3864,19,236,100,0,34,48,6039,25,57282,0,0,3,0,0,9673,518,1147,1,2,0,7,58,1238,74,256,2,97,16,1358,8453,591,6517,1,2351,355,541,3,1,1374,1,4352,0,276,4036,12292,3438,1567,16197,0,0,63,0,5,20,59,0,5966,0,0,9,0,1899,4734,1,95,4133,13070,0,6297,0,0,19,158,0,1,559,20,0,134,0,11,0,1998,173,2023,9,280,1138,2032,8122,5289,27,1645,107,226,76,2026,555,1248,4285,590,430,0,65,617,7,5802,394,173,32,2636,699,1148,12038,4,8634,1,3,467,1507,103,798,2092,2485,373,1160,66,4564,0,5001,13772,34,2450,0,51,63,0,1220,2,1050,0,40,725,912,14,0,2449,0,689,5564,151,776,0,816,9,218,487,10,38,247,3369,640,0,1086,281,1283,31,10,18,25,4,504,0,152,3470,1464,1,0,1,0,0,0,0,361,0,0,4,0,693,14,3,0,773,28,0,624,0,0,0,736,4,30,10,1,14,27,0,0,0,2,0,47,26,40,101,0,28,0,356,0,0,0,0,0,69,2,12,1,1208,6,4,1,776,0,15,0,0,0,2,2,0,0,0,0,0,16,0,0,0,0,0,19,0,0,0,37,58,0,0,0,0,0,0,0,0,0,0,0,30,0,17,60,0,0,0,0,0,0,0,0,130,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,6,0,19,0,1,29,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"gene_519",0,0,0,0,0,3,481,0,0,0,1475,19,0,0,82,0,0,0,0,0,3,0,111,1,0,1002,0,32,198,0,127,714,0,0,0,0,0,0,201,2073,925,1,0,0,0,0,0,0,0,0,223,0,0,0,0,0,8,0,1,90,0,128,0,0,0,0,0,2746,0,2769,80,0,0,0,559,0,0,5,0,0,0,0,0,0,0,0,0,0,23,4,515,0,0,0,0,0,72,0,0,131,0,0,0,0,0,0,0,0,0,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0
"gene_520",0,0,0,10785,272,0,1944,37,0,0,2003,0,11,3,20,268,0,45,0,0,0,0,0,0,0,262,0,20,4,0,0,250,0,0,0,0,532,0,3,0,0,154,3,0,0,0,0,4,0,796,473,50,0,0,0,0,0,0,196,0,0,0,63,0,73,7378,364,0,0,0,10,0,0,4060,1427,81,1180,761,0,0,16,255,160,0,16,0,12,0,0,2,0,0,293,3,0,0,0,0,0,49,0,0,258,0,0,0,0,0,0,0,0,0,0,2,0,127,0,0,0,138,0,0,31,0,0,0,28,0,0,0,0,0,0,0,0,187,0,1,0,1119,0,0,23,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,2384,0,0,0,5,0,1971,0,0,0,0,79,0,73,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,7332,81,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884,0,0,0,0,0,39,0,0,0,0,1450,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene_521",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1506,0,0,0,0,0,0,0,0,0,39,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene_522",0,0,0,0,0,0,18,0,0,51,0,0,4,0,7,458,0,0,0,0,0,0,1,906,0,0,0,0,0,217,40,12,0,0,0,28,3,0,0,717,0,0,0,43,0,0,0,3,81,0,0,0,0,0,0,12,1,4,0,0,0,0,1257,0,0,0,0,0,69,0,11,0,0,0,0,0,0,77,0,0,13,24,0,4,0,0,0,0,0,0,0,0,19,63,0,0,0,0,0,0,0,0,866,0,0,0,0,0,0,0,0,0,0,3307,7,0,1,0,0,2558,0,0,0,0,0,0,0,0,0,0,574,72,0,5,1,0,61,0,0,110,0,1288,1649,0,79,0,31,0,84,0,0,0,0,94,3,0,1,27,0,0,0,0,15,0,0,42,0,0,28,0,6,0,0,79,16,21,0,0,0,151,0,0,0,0,125,0,74,0,0,167,492,0,0,0,1,0,0,0,0,0,0,0,52,5,0,0,220,492,0,49,0,55,0,218,0,84,0,0,0,0,0,0,0,0,69,0,1698,354,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1017,0,36,0,0,0,0,0,0,0,0,0,0,0,3,2,13,0,0,0,5,1,448,0,71,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,634,0,0,0
"gene_523",14,29,5,35,2,0,203,0,6,1,177,101,0,353,8,39,748,68,2,9,583,197,14,17,26,1,0,20,29,23,8,73,3,78,104,73,32,18,305,2,19,16,8,12,28,244,0,29,0,126,0,3680,0,592,580,0,0,2,191,0,5873,2,22,0,0,0,0,0,328,107,0,0,0,0,0,27,0,36,4,0,883,0,2,0,5,3,0,0,5041,18,0,0,0,1,0,0,626,659,31,10,0,27,131,1115,179,1135,96,1172,42,1951,0,438,0,471,11,0,305,54,81,0,1133,11,341,13,98,1,8,0,62,37,337,273,14562,1798,8518,2682,97,341,1922,12620,29,11670,590,6700,76,2607,4399,190,7287,1149,4111,295,170,468,16380,700,1448,116,1463,4413,12,4125,4950,2714,7484,93,280,870,2409,1469,572,847,350,5507,635,3091,6128,4285,33,476,8751,7695,1667,406,2719,624,1648,2126,1774,1017,704,177,6279,7370,118,421,153,2341,1650,42733,10630,7944,8704,1261,820,3740,3851,17076,243,2194,605,25189,452,551,329,9302,15,120,3,1,0,1,0,63,3,0,19,2251,1275,0,475,0,0,387,687,0,237,320,0,2,6,384,9,10,0,1537,31,172,1,54,0,55,19,0,890,6,135,45,1334,0,107,769,1033,481,3400,55,2226,366,0,0,260,506,3,95,0,1,37,0,0,4,1317,6652,0,30,2,0,0,0,1642,203,2547,0,31,2,0,1604,12,238,0,1173,11,2149,1824,0,0,5806,5151,0,0,671,0,202,5169,95,8,5,393,162,1,3,783,29,9,1,15,20,175,104,0,0,426,802,0,0,1491,0,3455,1891,1213,5,155,0,1217,76,2,823,0,4036,1461,2115,90,7144,0,1,270,0,2274,0,13,0,4424,0,2458,399,362,29,0,7,185,484,5332,5986,17,211,1753,47,705,417,61
"gene_524",0,0,0,0,0,0,0,0,0,0,0,485,0,0,2137,28,0,0,0,0,0,0,0,4,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1378,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,1,0,0,0,0,0,0,46,75396,0,0,0,4,0,0,0,0,0,0,0,2908,0,0,0,0,0,0,0,0,2286,0,0,0,0,0,0,76,0,0,0,0,0,0,0,351,21,0,0,2900,0,0,0,0,0,0,0,109,0,0,23,0,0,0,0,0,0,0,3206,0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,172,0,0,0,6,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,113,0,0,78,1,1,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,0,41,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
"gene_525",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,7163,0,0,0,0,0,2134,0,0,0,0,0,22614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,0,0,0,0,0,0,0,0,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,0,0,1579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1577,0,347,0,0,0,0,0,14,0,0,6203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,334,265,0,0,0,0,0,0,0,0,2,0,0,0,3184,0,0,0,93,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,43,0,0,0,0,0,0,0,0,2008,0,0,0,0,0,0,573,0,0,0,0,1792,0,0,0,0,0,0,0,0
"gene_526",168,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,12,0,1242,0,0,0,0,2,4,0,0,0,0,0,0,0,0,447,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4091,0,0,0,0,0,0,0,0,0,521,2699,0,0,0,0,919,0,0,0,0,4,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
