"","cond_A_cell1","cond_A_cell2","cond_A_cell3","cond_A_cell4","cond_A_cell5","cond_A_cell6","cond_A_cell7","cond_A_cell8","cond_A_cell9","cond_A_cell10","cond_A_cell11","cond_A_cell12","cond_A_cell13","cond_A_cell14","cond_A_cell15","cond_A_cell16","cond_A_cell17","cond_A_cell18","cond_A_cell19","cond_A_cell20","cond_A_cell21","cond_A_cell22","cond_A_cell23","cond_A_cell24","cond_A_cell25","cond_A_cell26","cond_A_cell27","cond_A_cell28","cond_A_cell29","cond_A_cell30","cond_A_cell31","cond_A_cell32","cond_A_cell33","cond_A_cell34","cond_A_cell35","cond_A_cell36","cond_A_cell37","cond_A_cell38","cond_A_cell39","cond_A_cell40","cond_A_cell41","cond_A_cell42","cond_A_cell43","cond_A_cell44","cond_A_cell45","cond_A_cell46","cond_B_cell1","cond_B_cell2","cond_B_cell3","cond_B_cell4","cond_B_cell5","cond_B_cell6","cond_B_cell7","cond_B_cell8","cond_B_cell9","cond_B_cell10","cond_B_cell11","cond_B_cell12","cond_B_cell13","cond_B_cell14","cond_B_cell15","cond_B_cell16","cond_B_cell17","cond_B_cell18","cond_B_cell19","cond_B_cell20","cond_B_cell21","cond_B_cell22","cond_B_cell23","cond_B_cell24","cond_B_cell25","cond_B_cell26","cond_B_cell27","cond_B_cell28","cond_B_cell29","cond_B_cell30","cond_B_cell31","cond_B_cell32","cond_B_cell33","cond_B_cell34","cond_B_cell35","cond_B_cell36","cond_B_cell37","cond_B_cell38","cond_B_cell39","cond_B_cell40","cond_B_cell41","cond_B_cell42","cond_B_cell43","cond_B_cell44","cond_B_cell45","cond_B_cell46","cond_B_cell47","cond_B_cell48","cond_B_cell49","cond_B_cell50","cond_B_cell51","cond_C_cell1","cond_C_cell2","cond_C_cell3","cond_C_cell4","cond_C_cell5","cond_C_cell6","cond_C_cell7","cond_C_cell8","cond_C_cell9","cond_C_cell10","cond_C_cell11","cond_C_cell12","cond_C_cell13","cond_C_cell14","cond_C_cell15","cond_C_cell16","cond_C_cell17","cond_C_cell18","cond_C_cell19","cond_C_cell20","cond_C_cell21","cond_C_cell22","cond_C_cell23","cond_C_cell24","cond_C_cell25","cond_C_cell26","cond_C_cell27","cond_C_cell28","cond_C_cell29","cond_C_cell30","cond_C_cell31","cond_C_cell32","cond_C_cell33","cond_D_cell1","cond_D_cell2","cond_D_cell3","cond_D_cell4","cond_D_cell5","cond_D_cell6","cond_D_cell7","cond_D_cell8","cond_D_cell9","cond_D_cell10","cond_D_cell11","cond_D_cell12","cond_D_cell13","cond_D_cell14","cond_D_cell15","cond_D_cell16","cond_D_cell17","cond_D_cell18","cond_D_cell19","cond_D_cell20","cond_D_cell21","cond_D_cell22","cond_D_cell23","cond_D_cell24","cond_D_cell25","cond_D_cell26","cond_D_cell27","cond_D_cell28","cond_D_cell29","cond_D_cell30","cond_D_cell31","cond_D_cell32","cond_D_cell33","cond_D_cell34","cond_D_cell35","cond_D_cell36","cond_D_cell37","cond_D_cell38","cond_D_cell39","cond_D_cell40","cond_D_cell41","cond_D_cell42","cond_D_cell43","cond_D_cell44","cond_D_cell45","cond_D_cell46","cond_D_cell47","cond_D_cell48","cond_D_cell49","cond_D_cell50","cond_D_cell51","cond_D_cell52","cond_D_cell53","cond_D_cell54","cond_D_cell55","cond_D_cell56","cond_D_cell57","cond_D_cell58","cond_D_cell59","cond_D_cell60","cond_D_cell61","cond_D_cell62","cond_D_cell63","cond_D_cell64","cond_D_cell65","cond_D_cell66","cond_D_cell67","cond_D_cell68","cond_D_cell69","cond_D_cell70","cond_D_cell71","cond_D_cell72","cond_D_cell73","cond_D_cell74","cond_D_cell75","cond_D_cell76","cond_D_cell77","cond_D_cell78","cond_D_cell79","cond_D_cell80","cond_D_cell81","cond_D_cell82","cond_D_cell83","cond_D_cell84","cond_D_cell85","cond_D_cell86","cond_E_cell1","cond_E_cell2","cond_E_cell3","cond_E_cell4","cond_E_cell5","cond_E_cell6","cond_E_cell7","cond_E_cell8","cond_E_cell9","cond_E_cell10","cond_E_cell11","cond_E_cell12","cond_E_cell13","cond_E_cell14","cond_E_cell15","cond_E_cell16","cond_E_cell17","cond_E_cell18","cond_E_cell19","cond_E_cell20","cond_E_cell21","cond_E_cell22","cond_E_cell23","cond_E_cell24","cond_E_cell25","cond_E_cell26","cond_E_cell27","cond_E_cell28","cond_E_cell29","cond_E_cell30","cond_E_cell31","cond_E_cell32","cond_E_cell33","cond_E_cell34","cond_E_cell35","cond_E_cell36","cond_E_cell37","cond_E_cell38","cond_E_cell39","cond_E_cell40","cond_E_cell41","cond_E_cell42","cond_E_cell43","cond_E_cell44","cond_E_cell45","cond_E_cell46","cond_E_cell47","cond_E_cell48","cond_E_cell49","cond_E_cell50","cond_E_cell51","cond_E_cell52","cond_E_cell53","cond_E_cell54","cond_E_cell55","cond_E_cell56","cond_E_cell57","cond_E_cell58","cond_E_cell59","cond_E_cell60","cond_E_cell61","cond_E_cell62","cond_E_cell63","cond_E_cell64","cond_E_cell65","cond_E_cell66","cond_E_cell67","cond_E_cell68","cond_E_cell69","cond_F_cell1","cond_F_cell2","cond_F_cell3","cond_F_cell4","cond_F_cell5","cond_F_cell6","cond_F_cell7","cond_F_cell8","cond_F_cell9","cond_F_cell10","cond_F_cell11","cond_F_cell12","cond_F_cell13","cond_F_cell14","cond_F_cell15","cond_F_cell16","cond_F_cell17","cond_F_cell18","cond_F_cell19","cond_F_cell20","cond_F_cell21","cond_F_cell22","cond_F_cell23","cond_F_cell24","cond_F_cell25","cond_F_cell26","cond_F_cell27","cond_F_cell28","cond_F_cell29","cond_F_cell30","cond_F_cell31","cond_F_cell32","cond_F_cell33","cond_F_cell34","cond_F_cell35","cond_F_cell36","cond_F_cell37","cond_F_cell38","cond_F_cell39","cond_F_cell40","cond_F_cell41","cond_F_cell42","cond_F_cell43","cond_F_cell44","cond_F_cell45","cond_F_cell46","cond_F_cell47","cond_F_cell48","cond_F_cell49","cond_F_cell50","cond_F_cell51","cond_F_cell52","cond_F_cell53","cond_F_cell54","cond_F_cell55","cond_F_cell56","cond_F_cell57","cond_F_cell58","cond_F_cell59","cond_F_cell60","cond_F_cell61","cond_F_cell62","cond_F_cell63","cond_F_cell64","cond_F_cell65","cond_F_cell66","cond_F_cell67","cond_F_cell68","cond_F_cell69","cond_F_cell70","cond_F_cell71","cond_F_cell72","cond_F_cell73","cond_F_cell74","cond_F_cell75","cond_F_cell76","cond_F_cell77","cond_F_cell78","cond_F_cell79","cond_F_cell80","cond_F_cell81","cond_F_cell82","cond_F_cell83","cond_F_cell84","cond_F_cell85","cond_F_cell86","cond_F_cell87","cond_F_cell88","cond_F_cell89","cond_F_cell90","cond_F_cell91","cond_F_cell92","cond_F_cell93","cond_F_cell94"
"gene_580",4874,709,0,0,6265,2,1,12,57,81,2,0,0,116,4,423,41,866,0,121,85,3010,243,1907,0,1,0,36,9,146,132,15,195,0,322,593,5154,272,502,0,1362,7,1561,0,39,26072,1298,33468,45,5,0,64,7964,0,467,10,1183,1,15,0,5220,21,252,5678,0,14659,60,97,5583,1912,1977,416,378,4236,0,0,0,944,2713,0,10593,3077,10,0,16386,0,312,2,127,9,4512,220,1172,13380,2310,0,33,1158,1003,3136,0,35,0,2020,3,163,0,10,0,63,100,0,452,0,0,2,12,282,3152,11,8220,0,0,290,10220,6,0,0,1,458,3738,1334,7329,2465,1520,1253,488,2712,12,26,470,4413,2,1431,9342,151,1064,1838,1623,8,3,1313,0,224,140,1330,337,1,938,0,80,1115,4942,4974,0,9,5408,0,34,13,561,10,69,1144,0,1087,525,0,9,446,29,0,21,0,867,0,15,979,673,0,0,1984,145,487,64,30,0,2445,1,0,9,0,22,2,20,2878,274,16,31,0,9,0,0,272,4008,374,251,0,672,526,1290,6,272,11,4,0,55,231,0,8,0,13,135,2786,579,97,1200,545,34,355,0,275,9,135,2410,3833,1,92,183,557,3,2,4483,0,779,1,257,0,0,4,1,0,82,537,4405,111,7,0,2740,0,17,73,45,50,0,489,2853,19,11,518,1900,48,120,902,891,4542,0,0,14,890,0,195,1,90,14,518,0,616,423,9,499,50,53,5033,0,7780,415,0,2261,0,1,78,5,3848,0,638,0,673,84,1929,0,474,0,329,199,7963,17,11,7,320,2880,1244,2,752,17,2063,0,332,0,14,566,1,0,25,401,185,8,0,18,469,5065,2,831,2064,27,4,736,365,10,0,0,4,99,2008,6336,56,459,23,26,62,32,1740,22,14664,0,3,644,298,1046
"gene_581",1,0,0,2,0,1,8,67,1668,0,10,1,0,9,670,0,646,58,350,12,408,19,170,40,0,45,0,0,33,0,2,0,0,0,10,30,0,0,93,2,0,0,5,1,1,191,0,2,0,0,240,0,1,60,8,92,0,143,0,0,0,89,80,60,0,0,18,0,38,0,0,0,0,0,0,0,0,0,10,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1085,458,0,0,0,779,0,0,121,0,0,0,18,7026,0,0,0,217,0,0,0,38,0,0,0,1304,0,0,0,1037,0,0,0,0,0,0,5570,8215,0,0,253,0,0,0,0,0,4,0,3821,0,0,0,0,0,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1790,0,0,0,0,0,0,343,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,11,32,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,5,0,23,0,2,0,0,0,0,0,51,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,7,0,145,0,0,0,0,1878,785,1,2567,0,164,0,266,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,417,0,0,0,0,0,0,321,0,0,0,0,0
"gene_582",0,0,0,0,0,1297,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3442,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,2,0,1,0,12,1,0,2,0,1,22,1,0,1,3,0,1,1,0,0,0,0,0,1,9,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,0,879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,1089,150,1,0,2,0,0,0,0,0,110,0,1,0,0,0,0,0,7093,0,221,1,8,0,0,0,0,0,232,0,0,45,0,98,116,0,0,0,0,9,0,0,0,803,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,578,0,0,0,0,0,0,1,0,0,0,189,0,0,0,0,0,0,475,0,0,0,395,0,0,606,213,0,3,0,149,0,0,1,0,0,3,0,0,0,0,28,236,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,292,0
"gene_583",0,0,64,0,124,0,1,0,222,0,0,285,1379,287,0,25,0,105,10,0,1453,0,0,16,0,0,0,198,1135,52,0,2024,0,5,9,923,2,0,413,24,113,3,0,0,0,0,0,0,0,0,0,11,2,0,1008,84,2138,0,0,0,627,0,0,65,0,971,0,0,0,0,404,0,2,6789,75,0,0,0,8,66,0,0,0,0,0,9,519,0,0,1,0,0,0,1039,0,0,0,0,0,0,0,1054,155,319,119,0,0,18,9,163,0,0,0,4,1,8,0,381,0,0,13,0,87,152,0,0,0,0,94,0,0,7129,2835,10,1524,77,1098,90,0,6758,0,0,469,0,1830,113,1063,187,1658,1461,4127,474,0,2,0,0,126,11,1,20,15,757,36,148,0,9410,1100,0,2192,3158,1517,1625,1203,505,0,0,3775,3,2643,46,168,144,2467,0,160,5098,439,12048,1324,61,0,607,1005,0,13,869,3,14,125,622,8,383,16,2622,3,0,35,133,57,1846,3435,496,160,2260,0,1383,0,1,0,0,0,0,0,0,360,0,0,415,0,0,0,0,0,0,18,0,0,0,823,0,1,1,0,0,0,1,15,25,0,1,220,0,0,0,0,2812,0,0,30,47,0,0,0,22,0,2,0,4,0,0,0,0,0,2,463,0,0,0,0,0,0,39,11,0,0,2803,0,177,0,0,0,0,0,0,0,0,13,0,0,1512,0,0,0,0,0,0,0,1219,0,0,38,0,1,0,232,16,0,0,0,0,68,0,578,0,0,0,0,0,0,0,0,0,0,16,0,0,8,0,0,0,0,0,445,0,0,0,602,0,0,23,0,0,0,0,0,0,0,1,0,9,0,0,0,0,76,48,0,0,0,45,0,21,0,0,0,0,0,0,0
"gene_584",0,0,1,0,0,0,2,0,0,0,0,65,0,0,0,14,0,97,0,0,0,0,0,0,4,0,0,0,0,4192,0,0,0,0,0,0,31,0,0,0,21,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,0,0,1,4,1,2,0,1,0,0,0,1,0,0,0,1,3,0,1,1,0,0,0,0,1,1,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,973,758,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,193,95,0,0,0,0,0,0,0,0,92,0,0,0,0,1,708,0,0,0,0,0,1,0,37,0,0,0,189,0,125,0,0,0,6,2,0,1,1067,704,1,6,0,0,0,1305,0,0,0,0,0,0,0,0,0,0,1
"gene_585",0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1801,0,0,0,0,0,0,0,0,0,84,1,0,0,0,0,0,95,0,0,0,0,91,0,0,0,24,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,17,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,41,0,573,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,465,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,171,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,5988,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,0,0,0,0,0
"gene_586",785,25,258,956,1108,2985,4107,209,1600,733,1370,24,207,5067,71,149,11730,2467,54,1049,3777,2062,650,583,1474,6886,256,2965,6001,3193,4902,1167,1035,2537,1379,3459,1289,2471,11004,7,3060,641,114,77,1162,8516,1120,9310,1777,898,7710,3876,5319,125,17296,20773,1221,1276,1578,1425,840,324,7164,4655,999,33,2922,6819,14637,523,7999,569,494,1434,96,64805,247,2926,8490,902,16560,712,268,88,30262,2281,13115,2614,8705,2447,857,31653,542,981,3290,288,10153,91,320,1218,1309,9595,12416,327,403,3097,312,2463,235,4706,4049,20630,859,75,1075,1764,40,217,358,11064,931,364,488,2437,2477,191,0,930,6675,93,1837,27,1052,213,27,1373,640,5,215,580,4,267,15,5,11,14,359,46,1410,0,23,13,105,944,136,112,680,2365,53,411,101,1252,1785,204,102,1625,44,3285,602,773,461,26,133,2177,1092,225,1340,33,561,353,148,3,43,166,3360,0,656,285,5650,0,696,342,373,669,1942,85,60,813,1,2,0,2712,0,121,171,0,1,3192,2,168,76,1790,11,74,832,3317,331,679,3,25,3,0,25,3,229,0,1,336,3,405,14,0,4,9,19,32,143,358,9,2,37,321,548,87,171,11,14,12,595,428,123,32,17,30,31,122,44,10,53,29,0,2,42,8,134,0,19,1,249,210,26,4,523,0,0,0,143,15,356,377,3,30,292,72,30,17,2,186,28,36,10,107,4,0,3,7,4,394,208,0,2,26,14,2,152,1,258,686,2,0,0,151,2,16,71,55,21,1,22,2,0,1,0,12,1,0,0,87,2,482,7,0,15,2,32,0,34,0,2772,350,12,0,1,15,11,0,40,0,3,122,0,0,160,31,10,98,0,1,13,23,0,0,7,0,0,2,3,0,1,458,2,16,43,6,5,14,2,0,0
"gene_587",2679,6540,0,331,916,36,2309,4749,516,4044,490,1130,37,106,97,742,103,562,452,1216,786,0,714,441,17,718,68,684,4120,38,648,2332,242,204,166,2563,2866,566,0,7591,1844,115,8245,40,38,1624,1179,433,34125,32,323,1185,13538,56,12,43,8791,2373,4481,1620,273,74,12950,12265,1003,213,14287,3219,14408,919,4353,3896,23,2093,6057,30862,0,16,690,2049,5094,34773,4259,0,16543,3273,75,21426,40404,3563,297,2740,4187,4351,2312,0,1,801,770,3582,179,12089,46,1005,538,1002,7248,1,123,56,14,1006,33856,0,3787,3049,872,2260,1504,368,688,474,6841,22394,334,0,4124,403,5,4749,1627,16314,14958,164,46,350,356,1,95,49,8,0,0,126,278,843,1430,732,1113,183,332,1874,20,403,0,132,191,399,1040,2347,39,4,87,1435,7,2349,4,102,37,2379,56,16,88,17,87,1384,77,0,15,1,640,1804,413,22,451,1121,6820,5820,42,885,0,2205,1484,5,1,206,198,507,1025,400,92,0,4182,0,4,4216,3,1634,464,740,443,1956,0,384,2,595,4130,169,0,1350,68,23,426,29,294,62,0,1307,2269,0,39,1612,1622,432,0,409,50,30,0,0,2,2,44,398,0,1771,3,229,0,366,23,60,2698,7,362,2,0,3296,1411,142,2,31,0,163,75,936,16,1,5,177,267,14,1996,3510,677,0,2,173,1176,964,1002,21,12,0,3046,125,400,63,1,1181,191,3196,0,0,523,36,820,0,0,838,1037,121,442,1664,682,0,352,137,3024,754,12,26,0,4,245,1910,0,57,28233,0,0,484,42,60,697,3753,82,36,0,1,948,335,354,2,2,0,77,217,67,10,8,394,1789,655,11,2591,0,199,281,32,895,21,8,707,1822,219,23,4700,3756,0,5,0,29,52,0,980,209,51,0,1813,158,54,139,8646,1116,6,323,574,863
"gene_588",263,1041,95,8,103,8,76,0,1641,402,1815,810,0,1457,1178,0,67,0,9771,321,70,241,49,1,1223,245,84,30,1,5,0,2404,104,259,1,17,11,31,1571,670,15,0,5,2575,1,1807,0,50,124,72,71,10,47,0,3,4191,0,2,674,0,0,2,30,0,10,0,11939,0,48,0,62,0,2,13,0,45,0,1185,0,0,0,53,389,0,0,45,2,0,18399,0,6,47,3999,0,44,0,0,5815,17,9,489,7381,3864,7366,0,3483,11903,0,916,5710,558,4825,43,344,0,0,19,5495,1244,504,1553,2,435,364,13192,44,172,0,141,293,1,0,116,395,2614,5,1277,337,267,0,2,29,0,0,0,127,207,54,2,769,0,0,130,2343,13,28,2673,0,44,0,2,1,219,0,108,67,374,438,203,3,83,2279,152,54,435,3089,920,5,64,2,0,4,7,101,7,151,50,0,0,0,1,0,5,982,432,17,59,5,206,2863,228,2225,134,1603,11,344,292,109,0,2,2,0,5,907,5,23,13,1003,7,0,34,0,0,265,0,88,81,52,0,842,0,0,0,2,11,1062,890,0,211,98,0,0,402,0,0,1110,605,12,0,0,1153,263,233,88,0,1245,0,323,4,0,326,15,0,5,0,852,265,51,0,19,14,20,0,0,362,19,0,3,0,26,4,9,83,0,0,2,0,4,0,149,0,2320,0,0,28,0,0,5,0,0,931,0,0,1405,7,0,0,2,48,0,5787,1,0,0,0,73,9,0,14594,0,425,0,0,11,1,12846,0,1111,0,0,48,0,0,0,0,9,0,2289,2604,604,0,0,3,4,0,31,2,0,179,0,0,0,33,20,10,0,0,4180,0,9,0,1,0,1,0,3143,0,12,0,1,7,449,0,0,0,0,0,519,1
"gene_589",5915,211,123,3752,77,5559,18118,285,2857,291,126,3816,709,1450,1164,2061,252,1854,1907,1603,984,4057,1000,394,7756,1627,3,3119,711,9200,2356,12606,2325,122,936,9279,1598,21790,224,114,6257,494,3144,8510,3502,14163,5,2253,159,3925,192,1298,145,1694,3,7022,7714,2413,4,4,35,247,19,23,334,651,1855,176,7,384,1,10,777,374,31,0,70,2071,1,12,251,25,318,48,9593,826,0,139,1181,201,25,1839,5896,223,19688,0,3264,2411,0,299,0,1,0,0,178,49,0,3,1106,182,32,2727,68,147,722,22396,2594,4,615,2779,2414,66,6,386,3687,9287,0,1224,73,397,4,0,0,1390,38,102,0,0,0,2,57,0,1,0,0,1,0,69,0,1,3,0,15,0,6,57,0,3,0,0,0,26,127,0,3,0,0,9,0,0,0,1005,16,0,0,0,0,0,0,0,69,0,0,0,2,13,0,122,0,1,0,32,10,118,0,0,0,0,0,0,115,0,0,0,0,0,0,0,58,0,114,0,46,0,0,0,0,201,0,0,0,0,4,0,0,30,23,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,1,255,84,0,0,18,0,0,0,0,639,65,49,1,81,0,38,0,0,685,0,0,0,283,2060,91,0,769,0,0,727,0,0,0,1,20,0,0,0,110,0,0,51,0,1,0,0,749,8,0,11,693,0,0,0,173,0,4,707,0,0,46,0,0,537,0,8,0,116,8,0,0,0,0,0,15,0,0,0,0,1,1079,5,0,0,178,1,0,0,0,1034,0,0,524,95,0,0,15,0,0,0,0,0,6,279,0,0,0,0,119,62,1,0,0,0,0,0,0,1,0,0,6365,0,49,0,49,262
"gene_590",0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2631,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,33,0,0,0,0,0,2,0,0,0,0,0,0,0,0,55,11,0,0,0,12,0,0,0,0,0,0,0,0
"gene_591",17,1184,0,1131,1363,10303,4930,1,77,884,437,55,357,245,24,986,4314,915,88,5640,335,4318,2012,1843,321,1512,2,8286,3,2,1928,725,333,285,108,932,3237,40,33,7967,3800,748,24,7613,4,3061,124,2,5,231,0,7482,68,0,0,364,0,1,15638,0,0,0,0,0,1141,0,212,14482,0,0,7383,0,0,0,2,36825,0,0,0,14494,454,0,3031,0,709,36,2,20,4,0,0,0,0,0,0,456,4,0,0,0,2318,0,0,0,20,0,137,13,0,0,0,0,0,1449,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,4325,465,9341,17,4,73,132,1179,1142,7,2670,1014,2359,20,840,429,4,1,497,540,1126,0,0,5496,1875,535,117,159,0,12,46,165,10886,1346,0,178,6463,1903,7,7751,1472,2,3288,29,39,3704,6,3,8539,159,809,6406,399,3,11,2,437,1,210,1,28,922,129,5898,0,90,314,44,0,143,101,192,41628,431,1737,221,8,134,0,3823,2,82,3800,19,1,2774,1309,4,3,181,6,20,877,135,1488,294,1,851,2453,3321,1840,5390,853,422,94,1600,1236,408,2,40,76,560,685,732,762,3924,608,6,1758,9658,0,20,68,1772,1833,406,4,11083,3434,256,217,10775,3,924,213,274,201,485,8922,6092,46,1,13,74,0,12382,54,1568,23,84,2,813,44,51,1,12,0,77,0,261,164,368,146,266,0,0,0,75,3403,0,0,335,0,2257,1,26,0,0,0,0,0,1,1972,6243,187,0,0,4653,4,50,638,218,51,3972,2,31,0,819,33,0,238,367,219,8,1485,0,0,7190,2386,5,0,850,2182,38,6869,9726,0,0,0,0,0,911,0,7663,203,0,570,0,0,0,0,3,16,0,0,0,191,0,14,7041,0,3778,1,773,0,0,0,0
"gene_592",0,52,0,358,0,0,264,0,22,929,824,21,0,259,14,0,0,3058,0,6,16,0,1500,1342,3474,322,18497,675,2,0,9,84,6,162,0,51,370,517,1755,0,1,9186,98,1,5276,0,0,30176,346,3020,0,0,67,810,84,0,0,0,0,173,2922,1,4043,11838,0,0,0,163,3967,0,0,0,1601,13321,0,56,0,7092,0,360,3621,32,11514,0,9033,725,0,11136,0,1,6126,102,0,2092,0,0,0,4,884,0,0,4709,610,405,9,0,81,327,56,104,5,4157,234,3839,1746,1024,794,3218,3,0,0,99,127,124,0,0,46,0,262,0,0,0,3,2023,0,1,56,0,2525,1,112,14,44,1885,31,170,4297,728,78,1403,2287,1027,1925,112,58,42,4,67,3215,32,0,1,471,504,12,3095,285,1,16,1509,120,53,53,0,0,380,2,3,278,477,133,1511,492,92,799,0,2795,388,1924,353,249,2540,1033,0,0,26,4,284,0,0,450,8487,324,747,11,0,43,1,533,323,0,6324,23,2879,0,0,2,44,0,1755,117,2,1,282,44,152,0,0,351,0,28,1031,257,0,0,0,2,2,0,19,0,42,135,0,0,241,43,3,64,146,0,112,67,12,2,1034,35,483,0,2652,0,896,11,0,135,492,34,0,2,1237,1,903,1,379,1266,223,214,3,578,38,767,0,803,24,0,4,0,0,0,0,3,0,0,3,0,592,0,0,0,421,0,121,0,156,0,0,0,0,0,5659,0,24,132,0,2,310,0,0,0,0,0,0,6937,0,6214,2531,1,0,0,8,0,0,0,0,1006,0,52,293,96,0,0,84,0,2500,0,208,0,683,1108,0,3021,0,0,0,7,0,0,229,0,0,14,69,3682,0,7591,1801,0,0,2407,89,1774,0,3,399,14,15,0,367,0
